Tree_num,Province,Ecozone,Genus,Species,Variety,DBH,Height
1520,AB,5,PINU,CON,LAT, 15.00, 23.04
1521,AB,5,PINU,CON,LAT, 15.50, 23.23
1522,AB,5,PINU,CON,LAT, 16.00, 23.41
1523,AB,5,PINU,CON,LAT, 16.50, 23.59
1524,AB,5,PINU,CON,LAT, 17.00, 23.76
1525,AB,5,PINU,CON,LAT, 17.50, 23.93
1526,AB,5,PINU,CON,LAT, 18.00, 24.10
1527,AB,5,PINU,CON,LAT, 18.50, 24.26
1528,AB,5,PINU,CON,LAT, 19.00, 24.42
1529,AB,5,PINU,CON,LAT, 19.50, 24.58
1530,AB,5,PINU,CON,LAT, 20.00, 24.73
1531,AB,5,PINU,CON,LAT, 20.50, 24.88
1532,AB,5,PINU,CON,LAT, 21.00, 25.03
1533,AB,5,PINU,CON,LAT, 21.50, 25.18
1534,AB,5,PINU,CON,LAT, 22.00, 25.32
1535,AB,5,PINU,CON,LAT, 22.50, 25.46
1536,AB,5,PINU,CON,LAT, 23.00, 25.60
1537,AB,5,PINU,CON,LAT, 23.50, 25.73
1538,AB,5,PINU,CON,LAT, 24.00, 25.87
1539,AB,5,PINU,CON,LAT, 24.50, 26.00
1540,AB,5,PINU,CON,LAT, 25.00, 26.13
1541,AB,5,PINU,CON,LAT, 25.50, 26.26
1542,AB,5,PINU,CON,LAT, 26.00, 26.38
1543,AB,5,PINU,CON,LAT, 26.50, 26.51
1544,AB,5,PINU,CON,LAT, 27.00, 26.63
1545,AB,5,PINU,CON,LAT, 27.50, 26.75
1546,AB,5,PINU,CON,LAT, 28.00, 26.87
1547,AB,5,PINU,CON,LAT, 28.50, 26.99
1548,AB,5,PINU,CON,LAT, 29.00, 27.10
1549,AB,5,PINU,CON,LAT, 29.50, 27.21
1550,AB,5,PINU,CON,LAT, 30.00, 27.33
1551,AB,6,PINU,CON,LAT, 15.00, 23.04
1552,AB,6,PINU,CON,LAT, 15.50, 23.23
1553,AB,6,PINU,CON,LAT, 16.00, 23.41
1554,AB,6,PINU,CON,LAT, 16.50, 23.59
1555,AB,6,PINU,CON,LAT, 17.00, 23.76
1556,AB,6,PINU,CON,LAT, 17.50, 23.93
1557,AB,6,PINU,CON,LAT, 18.00, 24.10
1558,AB,6,PINU,CON,LAT, 18.50, 24.26
1559,AB,6,PINU,CON,LAT, 19.00, 24.42
1560,AB,6,PINU,CON,LAT, 19.50, 24.58
1561,AB,6,PINU,CON,LAT, 20.00, 24.73
1562,AB,6,PINU,CON,LAT, 20.50, 24.88
1563,AB,6,PINU,CON,LAT, 21.00, 25.03
1564,AB,6,PINU,CON,LAT, 21.50, 25.18
1565,AB,6,PINU,CON,LAT, 22.00, 25.32
1566,AB,6,PINU,CON,LAT, 22.50, 25.46
1567,AB,6,PINU,CON,LAT, 23.00, 25.60
1568,AB,6,PINU,CON,LAT, 23.50, 25.73
1569,AB,6,PINU,CON,LAT, 24.00, 25.87
1570,AB,6,PINU,CON,LAT, 24.50, 26.00
1571,AB,6,PINU,CON,LAT, 25.00, 26.13
1572,AB,6,PINU,CON,LAT, 25.50, 26.26
1573,AB,6,PINU,CON,LAT, 26.00, 26.38
1574,AB,6,PINU,CON,LAT, 26.50, 26.51
1575,AB,6,PINU,CON,LAT, 27.00, 26.63
1576,AB,6,PINU,CON,LAT, 27.50, 26.75
1577,AB,6,PINU,CON,LAT, 28.00, 26.87
1578,AB,6,PINU,CON,LAT, 28.50, 26.99
1579,AB,6,PINU,CON,LAT, 29.00, 27.10
1580,AB,6,PINU,CON,LAT, 29.50, 27.21
1581,AB,6,PINU,CON,LAT, 30.00, 27.33
1582,AB,9,PINU,CON,LAT, 15.00, 23.04
1583,AB,9,PINU,CON,LAT, 15.50, 23.23
1584,AB,9,PINU,CON,LAT, 16.00, 23.41
1585,AB,9,PINU,CON,LAT, 16.50, 23.59
1586,AB,9,PINU,CON,LAT, 17.00, 23.76
1587,AB,9,PINU,CON,LAT, 17.50, 23.93
1588,AB,9,PINU,CON,LAT, 18.00, 24.10
1589,AB,9,PINU,CON,LAT, 18.50, 24.26
1590,AB,9,PINU,CON,LAT, 19.00, 24.42
1591,AB,9,PINU,CON,LAT, 19.50, 24.58
1592,AB,9,PINU,CON,LAT, 20.00, 24.73
1593,AB,9,PINU,CON,LAT, 20.50, 24.88
1594,AB,9,PINU,CON,LAT, 21.00, 25.03
1595,AB,9,PINU,CON,LAT, 21.50, 25.18
1596,AB,9,PINU,CON,LAT, 22.00, 25.32
1597,AB,9,PINU,CON,LAT, 22.50, 25.46
1598,AB,9,PINU,CON,LAT, 23.00, 25.60
1599,AB,9,PINU,CON,LAT, 23.50, 25.73
1600,AB,9,PINU,CON,LAT, 24.00, 25.87
1601,AB,9,PINU,CON,LAT, 24.50, 26.00
1602,AB,9,PINU,CON,LAT, 25.00, 26.13
1603,AB,9,PINU,CON,LAT, 25.50, 26.26
1604,AB,9,PINU,CON,LAT, 26.00, 26.38
1605,AB,9,PINU,CON,LAT, 26.50, 26.51
1606,AB,9,PINU,CON,LAT, 27.00, 26.63
1607,AB,9,PINU,CON,LAT, 27.50, 26.75
1608,AB,9,PINU,CON,LAT, 28.00, 26.87
1609,AB,9,PINU,CON,LAT, 28.50, 26.99
1610,AB,9,PINU,CON,LAT, 29.00, 27.10
1611,AB,9,PINU,CON,LAT, 29.50, 27.21
1612,AB,9,PINU,CON,LAT, 30.00, 27.33
1613,AB,10,PINU,CON,LAT, 15.00, 23.04
1614,AB,10,PINU,CON,LAT, 15.50, 23.23
1615,AB,10,PINU,CON,LAT, 16.00, 23.41
1616,AB,10,PINU,CON,LAT, 16.50, 23.59
1617,AB,10,PINU,CON,LAT, 17.00, 23.76
1618,AB,10,PINU,CON,LAT, 17.50, 23.93
1619,AB,10,PINU,CON,LAT, 18.00, 24.10
1620,AB,10,PINU,CON,LAT, 18.50, 24.26
1621,AB,10,PINU,CON,LAT, 19.00, 24.42
1622,AB,10,PINU,CON,LAT, 19.50, 24.58
1623,AB,10,PINU,CON,LAT, 20.00, 24.73
1624,AB,10,PINU,CON,LAT, 20.50, 24.88
1625,AB,10,PINU,CON,LAT, 21.00, 25.03
1626,AB,10,PINU,CON,LAT, 21.50, 25.18
1627,AB,10,PINU,CON,LAT, 22.00, 25.32
1628,AB,10,PINU,CON,LAT, 22.50, 25.46
1629,AB,10,PINU,CON,LAT, 23.00, 25.60
1630,AB,10,PINU,CON,LAT, 23.50, 25.73
1631,AB,10,PINU,CON,LAT, 24.00, 25.87
1632,AB,10,PINU,CON,LAT, 24.50, 26.00
1633,AB,10,PINU,CON,LAT, 25.00, 26.13
1634,AB,10,PINU,CON,LAT, 25.50, 26.26
1635,AB,10,PINU,CON,LAT, 26.00, 26.38
1636,AB,10,PINU,CON,LAT, 26.50, 26.51
1637,AB,10,PINU,CON,LAT, 27.00, 26.63
1638,AB,10,PINU,CON,LAT, 27.50, 26.75
1639,AB,10,PINU,CON,LAT, 28.00, 26.87
1640,AB,10,PINU,CON,LAT, 28.50, 26.99
1641,AB,10,PINU,CON,LAT, 29.00, 27.10
1642,AB,10,PINU,CON,LAT, 29.50, 27.21
1643,AB,10,PINU,CON,LAT, 30.00, 27.33
1644,AB,14,PINU,CON,LAT, 15.00, 23.04
1645,AB,14,PINU,CON,LAT, 15.50, 23.23
1646,AB,14,PINU,CON,LAT, 16.00, 23.41
1647,AB,14,PINU,CON,LAT, 16.50, 23.59
1648,AB,14,PINU,CON,LAT, 17.00, 23.76
1649,AB,14,PINU,CON,LAT, 17.50, 23.93
1650,AB,14,PINU,CON,LAT, 18.00, 24.10
1651,AB,14,PINU,CON,LAT, 18.50, 24.26
1652,AB,14,PINU,CON,LAT, 19.00, 24.42
1653,AB,14,PINU,CON,LAT, 19.50, 24.58
1654,AB,14,PINU,CON,LAT, 20.00, 24.73
1655,AB,14,PINU,CON,LAT, 20.50, 24.88
1656,AB,14,PINU,CON,LAT, 21.00, 25.03
1657,AB,14,PINU,CON,LAT, 21.50, 25.18
1658,AB,14,PINU,CON,LAT, 22.00, 25.32
1659,AB,14,PINU,CON,LAT, 22.50, 25.46
1660,AB,14,PINU,CON,LAT, 23.00, 25.60
1661,AB,14,PINU,CON,LAT, 23.50, 25.73
1662,AB,14,PINU,CON,LAT, 24.00, 25.87
1663,AB,14,PINU,CON,LAT, 24.50, 26.00
1664,AB,14,PINU,CON,LAT, 25.00, 26.13
1665,AB,14,PINU,CON,LAT, 25.50, 26.26
1666,AB,14,PINU,CON,LAT, 26.00, 26.38
1667,AB,14,PINU,CON,LAT, 26.50, 26.51
1668,AB,14,PINU,CON,LAT, 27.00, 26.63
1669,AB,14,PINU,CON,LAT, 27.50, 26.75
1670,AB,14,PINU,CON,LAT, 28.00, 26.87
1671,AB,14,PINU,CON,LAT, 28.50, 26.99
1672,AB,14,PINU,CON,LAT, 29.00, 27.10
1673,AB,14,PINU,CON,LAT, 29.50, 27.21
1674,AB,14,PINU,CON,LAT, 30.00, 27.33
1675,AB,4,POPU,TRE,, 15.00, 23.08
1676,AB,4,POPU,TRE,, 15.50, 23.42
1677,AB,4,POPU,TRE,, 16.00, 23.77
1678,AB,4,POPU,TRE,, 16.50, 24.10
1679,AB,4,POPU,TRE,, 17.00, 24.43
1680,AB,4,POPU,TRE,, 17.50, 24.75
1681,AB,4,POPU,TRE,, 18.00, 25.07
1682,AB,4,POPU,TRE,, 18.50, 25.39
1683,AB,4,POPU,TRE,, 19.00, 25.70
1684,AB,4,POPU,TRE,, 19.50, 26.01
1685,AB,4,POPU,TRE,, 20.00, 26.31
1686,AB,4,POPU,TRE,, 20.50, 26.60
1687,AB,4,POPU,TRE,, 21.00, 26.90
1688,AB,4,POPU,TRE,, 21.50, 27.19
1689,AB,4,POPU,TRE,, 22.00, 27.47
1690,AB,4,POPU,TRE,, 22.50, 27.76
1691,AB,4,POPU,TRE,, 23.00, 28.04
1692,AB,4,POPU,TRE,, 23.50, 28.31
1693,AB,4,POPU,TRE,, 24.00, 28.58
1694,AB,4,POPU,TRE,, 24.50, 28.85
1695,AB,4,POPU,TRE,, 25.00, 29.12
1696,AB,4,POPU,TRE,, 25.50, 29.38
1697,AB,4,POPU,TRE,, 26.00, 29.65
1698,AB,4,POPU,TRE,, 26.50, 29.90
1699,AB,4,POPU,TRE,, 27.00, 30.16
1700,AB,4,POPU,TRE,, 27.50, 30.41
1701,AB,4,POPU,TRE,, 28.00, 30.66
1702,AB,4,POPU,TRE,, 28.50, 30.91
1703,AB,4,POPU,TRE,, 29.00, 31.16
1704,AB,4,POPU,TRE,, 29.50, 31.40
1705,AB,4,POPU,TRE,, 30.00, 31.64
1706,AB,5,POPU,TRE,, 15.00, 23.08
1707,AB,5,POPU,TRE,, 15.50, 23.42
1708,AB,5,POPU,TRE,, 16.00, 23.77
1709,AB,5,POPU,TRE,, 16.50, 24.10
1710,AB,5,POPU,TRE,, 17.00, 24.43
1711,AB,5,POPU,TRE,, 17.50, 24.75
1712,AB,5,POPU,TRE,, 18.00, 25.07
1713,AB,5,POPU,TRE,, 18.50, 25.39
1714,AB,5,POPU,TRE,, 19.00, 25.70
1715,AB,5,POPU,TRE,, 19.50, 26.01
1716,AB,5,POPU,TRE,, 20.00, 26.31
1717,AB,5,POPU,TRE,, 20.50, 26.60
1718,AB,5,POPU,TRE,, 21.00, 26.90
1719,AB,5,POPU,TRE,, 21.50, 27.19
1720,AB,5,POPU,TRE,, 22.00, 27.47
1721,AB,5,POPU,TRE,, 22.50, 27.76
1722,AB,5,POPU,TRE,, 23.00, 28.04
1723,AB,5,POPU,TRE,, 23.50, 28.31
1724,AB,5,POPU,TRE,, 24.00, 28.58
1725,AB,5,POPU,TRE,, 24.50, 28.85
1726,AB,5,POPU,TRE,, 25.00, 29.12
1727,AB,5,POPU,TRE,, 25.50, 29.38
1728,AB,5,POPU,TRE,, 26.00, 29.65
1729,AB,5,POPU,TRE,, 26.50, 29.90
1730,AB,5,POPU,TRE,, 27.00, 30.16
1731,AB,5,POPU,TRE,, 27.50, 30.41
1732,AB,5,POPU,TRE,, 28.00, 30.66
1733,AB,5,POPU,TRE,, 28.50, 30.91
1734,AB,5,POPU,TRE,, 29.00, 31.16
1735,AB,5,POPU,TRE,, 29.50, 31.40
1736,AB,5,POPU,TRE,, 30.00, 31.64
1737,AB,6,POPU,TRE,, 15.00, 23.08
1738,AB,6,POPU,TRE,, 15.50, 23.42
1739,AB,6,POPU,TRE,, 16.00, 23.77
1740,AB,6,POPU,TRE,, 16.50, 24.10
1741,AB,6,POPU,TRE,, 17.00, 24.43
1742,AB,6,POPU,TRE,, 17.50, 24.75
1743,AB,6,POPU,TRE,, 18.00, 25.07
1744,AB,6,POPU,TRE,, 18.50, 25.39
1745,AB,6,POPU,TRE,, 19.00, 25.70
1746,AB,6,POPU,TRE,, 19.50, 26.01
1747,AB,6,POPU,TRE,, 20.00, 26.31
1748,AB,6,POPU,TRE,, 20.50, 26.60
1749,AB,6,POPU,TRE,, 21.00, 26.90
1750,AB,6,POPU,TRE,, 21.50, 27.19
1751,AB,6,POPU,TRE,, 22.00, 27.47
1752,AB,6,POPU,TRE,, 22.50, 27.76
1753,AB,6,POPU,TRE,, 23.00, 28.04
1754,AB,6,POPU,TRE,, 23.50, 28.31
1755,AB,6,POPU,TRE,, 24.00, 28.58
1756,AB,6,POPU,TRE,, 24.50, 28.85
1757,AB,6,POPU,TRE,, 25.00, 29.12
1758,AB,6,POPU,TRE,, 25.50, 29.38
1759,AB,6,POPU,TRE,, 26.00, 29.65
1760,AB,6,POPU,TRE,, 26.50, 29.90
1761,AB,6,POPU,TRE,, 27.00, 30.16
1762,AB,6,POPU,TRE,, 27.50, 30.41
1763,AB,6,POPU,TRE,, 28.00, 30.66
1764,AB,6,POPU,TRE,, 28.50, 30.91
1765,AB,6,POPU,TRE,, 29.00, 31.16
1766,AB,6,POPU,TRE,, 29.50, 31.40
1767,AB,6,POPU,TRE,, 30.00, 31.64
1768,AB,9,POPU,TRE,, 15.00, 23.08
1769,AB,9,POPU,TRE,, 15.50, 23.42
1770,AB,9,POPU,TRE,, 16.00, 23.77
1771,AB,9,POPU,TRE,, 16.50, 24.10
1772,AB,9,POPU,TRE,, 17.00, 24.43
1773,AB,9,POPU,TRE,, 17.50, 24.75
1774,AB,9,POPU,TRE,, 18.00, 25.07
1775,AB,9,POPU,TRE,, 18.50, 25.39
1776,AB,9,POPU,TRE,, 19.00, 25.70
1777,AB,9,POPU,TRE,, 19.50, 26.01
1778,AB,9,POPU,TRE,, 20.00, 26.31
1779,AB,9,POPU,TRE,, 20.50, 26.60
1780,AB,9,POPU,TRE,, 21.00, 26.90
1781,AB,9,POPU,TRE,, 21.50, 27.19
1782,AB,9,POPU,TRE,, 22.00, 27.47
1783,AB,9,POPU,TRE,, 22.50, 27.76
1784,AB,9,POPU,TRE,, 23.00, 28.04
1785,AB,9,POPU,TRE,, 23.50, 28.31
1786,AB,9,POPU,TRE,, 24.00, 28.58
1787,AB,9,POPU,TRE,, 24.50, 28.85
1788,AB,9,POPU,TRE,, 25.00, 29.12
1789,AB,9,POPU,TRE,, 25.50, 29.38
1790,AB,9,POPU,TRE,, 26.00, 29.65
1791,AB,9,POPU,TRE,, 26.50, 29.90
1792,AB,9,POPU,TRE,, 27.00, 30.16
1793,AB,9,POPU,TRE,, 27.50, 30.41
1794,AB,9,POPU,TRE,, 28.00, 30.66
1795,AB,9,POPU,TRE,, 28.50, 30.91
1796,AB,9,POPU,TRE,, 29.00, 31.16
1797,AB,9,POPU,TRE,, 29.50, 31.40
1798,AB,9,POPU,TRE,, 30.00, 31.64
1799,AB,10,POPU,TRE,, 15.00, 23.08
1800,AB,10,POPU,TRE,, 15.50, 23.42
1801,AB,10,POPU,TRE,, 16.00, 23.77
1802,AB,10,POPU,TRE,, 16.50, 24.10
1803,AB,10,POPU,TRE,, 17.00, 24.43
1804,AB,10,POPU,TRE,, 17.50, 24.75
1805,AB,10,POPU,TRE,, 18.00, 25.07
1806,AB,10,POPU,TRE,, 18.50, 25.39
1807,AB,10,POPU,TRE,, 19.00, 25.70
1808,AB,10,POPU,TRE,, 19.50, 26.01
1809,AB,10,POPU,TRE,, 20.00, 26.31
1810,AB,10,POPU,TRE,, 20.50, 26.60
1811,AB,10,POPU,TRE,, 21.00, 26.90
1812,AB,10,POPU,TRE,, 21.50, 27.19
1813,AB,10,POPU,TRE,, 22.00, 27.47
1814,AB,10,POPU,TRE,, 22.50, 27.76
1815,AB,10,POPU,TRE,, 23.00, 28.04
1816,AB,10,POPU,TRE,, 23.50, 28.31
1817,AB,10,POPU,TRE,, 24.00, 28.58
1818,AB,10,POPU,TRE,, 24.50, 28.85
1819,AB,10,POPU,TRE,, 25.00, 29.12
1820,AB,10,POPU,TRE,, 25.50, 29.38
1821,AB,10,POPU,TRE,, 26.00, 29.65
1822,AB,10,POPU,TRE,, 26.50, 29.90
1823,AB,10,POPU,TRE,, 27.00, 30.16
1824,AB,10,POPU,TRE,, 27.50, 30.41
1825,AB,10,POPU,TRE,, 28.00, 30.66
1826,AB,10,POPU,TRE,, 28.50, 30.91
1827,AB,10,POPU,TRE,, 29.00, 31.16
1828,AB,10,POPU,TRE,, 29.50, 31.40
1829,AB,10,POPU,TRE,, 30.00, 31.64
1830,AB,14,POPU,TRE,, 15.00, 23.08
1831,AB,14,POPU,TRE,, 15.50, 23.42
1832,AB,14,POPU,TRE,, 16.00, 23.77
1833,AB,14,POPU,TRE,, 16.50, 24.10
1834,AB,14,POPU,TRE,, 17.00, 24.43
1835,AB,14,POPU,TRE,, 17.50, 24.75
1836,AB,14,POPU,TRE,, 18.00, 25.07
1837,AB,14,POPU,TRE,, 18.50, 25.39
1838,AB,14,POPU,TRE,, 19.00, 25.70
1839,AB,14,POPU,TRE,, 19.50, 26.01
1840,AB,14,POPU,TRE,, 20.00, 26.31
1841,AB,14,POPU,TRE,, 20.50, 26.60
1842,AB,14,POPU,TRE,, 21.00, 26.90
1843,AB,14,POPU,TRE,, 21.50, 27.19
1844,AB,14,POPU,TRE,, 22.00, 27.47
1845,AB,14,POPU,TRE,, 22.50, 27.76
1846,AB,14,POPU,TRE,, 23.00, 28.04
1847,AB,14,POPU,TRE,, 23.50, 28.31
1848,AB,14,POPU,TRE,, 24.00, 28.58
1849,AB,14,POPU,TRE,, 24.50, 28.85
1850,AB,14,POPU,TRE,, 25.00, 29.12
1851,AB,14,POPU,TRE,, 25.50, 29.38
1852,AB,14,POPU,TRE,, 26.00, 29.65
1853,AB,14,POPU,TRE,, 26.50, 29.90
1854,AB,14,POPU,TRE,, 27.00, 30.16
1855,AB,14,POPU,TRE,, 27.50, 30.41
1856,AB,14,POPU,TRE,, 28.00, 30.66
1857,AB,14,POPU,TRE,, 28.50, 30.91
1858,AB,14,POPU,TRE,, 29.00, 31.16
1859,AB,14,POPU,TRE,, 29.50, 31.40
1860,AB,14,POPU,TRE,, 30.00, 31.64
1861,AB,4,POPU,BAL,, 15.00, 16.35
1862,AB,4,POPU,BAL,, 15.50, 16.54
1863,AB,4,POPU,BAL,, 16.00, 16.74
1864,AB,4,POPU,BAL,, 16.50, 16.93
1865,AB,4,POPU,BAL,, 17.00, 17.11
1866,AB,4,POPU,BAL,, 17.50, 17.30
1867,AB,4,POPU,BAL,, 18.00, 17.48
1868,AB,4,POPU,BAL,, 18.50, 17.65
1869,AB,4,POPU,BAL,, 19.00, 17.83
1870,AB,4,POPU,BAL,, 19.50, 18.00
1871,AB,4,POPU,BAL,, 20.00, 18.17
1872,AB,4,POPU,BAL,, 20.50, 18.33
1873,AB,4,POPU,BAL,, 21.00, 18.49
1874,AB,4,POPU,BAL,, 21.50, 18.66
1875,AB,4,POPU,BAL,, 22.00, 18.81
1876,AB,4,POPU,BAL,, 22.50, 18.97
1877,AB,4,POPU,BAL,, 23.00, 19.12
1878,AB,4,POPU,BAL,, 23.50, 19.27
1879,AB,4,POPU,BAL,, 24.00, 19.42
1880,AB,4,POPU,BAL,, 24.50, 19.57
1881,AB,4,POPU,BAL,, 25.00, 19.72
1882,AB,4,POPU,BAL,, 25.50, 19.86
1883,AB,4,POPU,BAL,, 26.00, 20.00
1884,AB,4,POPU,BAL,, 26.50, 20.14
1885,AB,4,POPU,BAL,, 27.00, 20.28
1886,AB,4,POPU,BAL,, 27.50, 20.42
1887,AB,4,POPU,BAL,, 28.00, 20.56
1888,AB,4,POPU,BAL,, 28.50, 20.69
1889,AB,4,POPU,BAL,, 29.00, 20.82
1890,AB,4,POPU,BAL,, 29.50, 20.95
1891,AB,4,POPU,BAL,, 30.00, 21.08
1892,AB,5,POPU,BAL,, 15.00, 16.35
1893,AB,5,POPU,BAL,, 15.50, 16.54
1894,AB,5,POPU,BAL,, 16.00, 16.74
1895,AB,5,POPU,BAL,, 16.50, 16.93
1896,AB,5,POPU,BAL,, 17.00, 17.11
1897,AB,5,POPU,BAL,, 17.50, 17.30
1898,AB,5,POPU,BAL,, 18.00, 17.48
1899,AB,5,POPU,BAL,, 18.50, 17.65
1900,AB,5,POPU,BAL,, 19.00, 17.83
1901,AB,5,POPU,BAL,, 19.50, 18.00
1902,AB,5,POPU,BAL,, 20.00, 18.17
1903,AB,5,POPU,BAL,, 20.50, 18.33
1904,AB,5,POPU,BAL,, 21.00, 18.49
1905,AB,5,POPU,BAL,, 21.50, 18.66
1906,AB,5,POPU,BAL,, 22.00, 18.81
1907,AB,5,POPU,BAL,, 22.50, 18.97
1908,AB,5,POPU,BAL,, 23.00, 19.12
1909,AB,5,POPU,BAL,, 23.50, 19.27
1910,AB,5,POPU,BAL,, 24.00, 19.42
1911,AB,5,POPU,BAL,, 24.50, 19.57
1912,AB,5,POPU,BAL,, 25.00, 19.72
1913,AB,5,POPU,BAL,, 25.50, 19.86
1914,AB,5,POPU,BAL,, 26.00, 20.00
1915,AB,5,POPU,BAL,, 26.50, 20.14
1916,AB,5,POPU,BAL,, 27.00, 20.28
1917,AB,5,POPU,BAL,, 27.50, 20.42
1918,AB,5,POPU,BAL,, 28.00, 20.56
1919,AB,5,POPU,BAL,, 28.50, 20.69
1920,AB,5,POPU,BAL,, 29.00, 20.82
1921,AB,5,POPU,BAL,, 29.50, 20.95
1922,AB,5,POPU,BAL,, 30.00, 21.08
1923,AB,6,POPU,BAL,, 15.00, 16.35
1924,AB,6,POPU,BAL,, 15.50, 16.54
1925,AB,6,POPU,BAL,, 16.00, 16.74
1926,AB,6,POPU,BAL,, 16.50, 16.93
1927,AB,6,POPU,BAL,, 17.00, 17.11
1928,AB,6,POPU,BAL,, 17.50, 17.30
1929,AB,6,POPU,BAL,, 18.00, 17.48
1930,AB,6,POPU,BAL,, 18.50, 17.65
1931,AB,6,POPU,BAL,, 19.00, 17.83
1932,AB,6,POPU,BAL,, 19.50, 18.00
1933,AB,6,POPU,BAL,, 20.00, 18.17
1934,AB,6,POPU,BAL,, 20.50, 18.33
1935,AB,6,POPU,BAL,, 21.00, 18.49
1936,AB,6,POPU,BAL,, 21.50, 18.66
1937,AB,6,POPU,BAL,, 22.00, 18.81
1938,AB,6,POPU,BAL,, 22.50, 18.97
1939,AB,6,POPU,BAL,, 23.00, 19.12
1940,AB,6,POPU,BAL,, 23.50, 19.27
1941,AB,6,POPU,BAL,, 24.00, 19.42
1942,AB,6,POPU,BAL,, 24.50, 19.57
1943,AB,6,POPU,BAL,, 25.00, 19.72
1944,AB,6,POPU,BAL,, 25.50, 19.86
1945,AB,6,POPU,BAL,, 26.00, 20.00
1946,AB,6,POPU,BAL,, 26.50, 20.14
1947,AB,6,POPU,BAL,, 27.00, 20.28
1948,AB,6,POPU,BAL,, 27.50, 20.42
1949,AB,6,POPU,BAL,, 28.00, 20.56
1950,AB,6,POPU,BAL,, 28.50, 20.69
1951,AB,6,POPU,BAL,, 29.00, 20.82
1952,AB,6,POPU,BAL,, 29.50, 20.95
1953,AB,6,POPU,BAL,, 30.00, 21.08
1954,AB,9,POPU,BAL,, 15.00, 16.35
1955,AB,9,POPU,BAL,, 15.50, 16.54
1956,AB,9,POPU,BAL,, 16.00, 16.74
1957,AB,9,POPU,BAL,, 16.50, 16.93
1958,AB,9,POPU,BAL,, 17.00, 17.11
1959,AB,9,POPU,BAL,, 17.50, 17.30
1960,AB,9,POPU,BAL,, 18.00, 17.48
1961,AB,9,POPU,BAL,, 18.50, 17.65
1962,AB,9,POPU,BAL,, 19.00, 17.83
1963,AB,9,POPU,BAL,, 19.50, 18.00
1964,AB,9,POPU,BAL,, 20.00, 18.17
1965,AB,9,POPU,BAL,, 20.50, 18.33
1966,AB,9,POPU,BAL,, 21.00, 18.49
1967,AB,9,POPU,BAL,, 21.50, 18.66
1968,AB,9,POPU,BAL,, 22.00, 18.81
1969,AB,9,POPU,BAL,, 22.50, 18.97
1970,AB,9,POPU,BAL,, 23.00, 19.12
1971,AB,9,POPU,BAL,, 23.50, 19.27
1972,AB,9,POPU,BAL,, 24.00, 19.42
1973,AB,9,POPU,BAL,, 24.50, 19.57
1974,AB,9,POPU,BAL,, 25.00, 19.72
1975,AB,9,POPU,BAL,, 25.50, 19.86
1976,AB,9,POPU,BAL,, 26.00, 20.00
1977,AB,9,POPU,BAL,, 26.50, 20.14
1978,AB,9,POPU,BAL,, 27.00, 20.28
1979,AB,9,POPU,BAL,, 27.50, 20.42
1980,AB,9,POPU,BAL,, 28.00, 20.56
1981,AB,9,POPU,BAL,, 28.50, 20.69
1982,AB,9,POPU,BAL,, 29.00, 20.82
1983,AB,9,POPU,BAL,, 29.50, 20.95
1984,AB,9,POPU,BAL,, 30.00, 21.08
1985,AB,10,POPU,BAL,, 15.00, 16.35
1986,AB,10,POPU,BAL,, 15.50, 16.54
1987,AB,10,POPU,BAL,, 16.00, 16.74
1988,AB,10,POPU,BAL,, 16.50, 16.93
1989,AB,10,POPU,BAL,, 17.00, 17.11
1990,AB,10,POPU,BAL,, 17.50, 17.30
1991,AB,10,POPU,BAL,, 18.00, 17.48
1992,AB,10,POPU,BAL,, 18.50, 17.65
1993,AB,10,POPU,BAL,, 19.00, 17.83
1994,AB,10,POPU,BAL,, 19.50, 18.00
1995,AB,10,POPU,BAL,, 20.00, 18.17
1996,AB,10,POPU,BAL,, 20.50, 18.33
1997,AB,10,POPU,BAL,, 21.00, 18.49
1998,AB,10,POPU,BAL,, 21.50, 18.66
1999,AB,10,POPU,BAL,, 22.00, 18.81
2000,AB,10,POPU,BAL,, 22.50, 18.97
2001,AB,10,POPU,BAL,, 23.00, 19.12
2002,AB,10,POPU,BAL,, 23.50, 19.27
2003,AB,10,POPU,BAL,, 24.00, 19.42
2004,AB,10,POPU,BAL,, 24.50, 19.57
2005,AB,10,POPU,BAL,, 25.00, 19.72
2006,AB,10,POPU,BAL,, 25.50, 19.86
2007,AB,10,POPU,BAL,, 26.00, 20.00
2008,AB,10,POPU,BAL,, 26.50, 20.14
2009,AB,10,POPU,BAL,, 27.00, 20.28
2010,AB,10,POPU,BAL,, 27.50, 20.42
2011,AB,10,POPU,BAL,, 28.00, 20.56
2012,AB,10,POPU,BAL,, 28.50, 20.69
2013,AB,10,POPU,BAL,, 29.00, 20.82
2014,AB,10,POPU,BAL,, 29.50, 20.95
2015,AB,10,POPU,BAL,, 30.00, 21.08
2016,AB,14,POPU,BAL,, 15.00, 16.35
2017,AB,14,POPU,BAL,, 15.50, 16.54
2018,AB,14,POPU,BAL,, 16.00, 16.74
2019,AB,14,POPU,BAL,, 16.50, 16.93
2020,AB,14,POPU,BAL,, 17.00, 17.11
2021,AB,14,POPU,BAL,, 17.50, 17.30
2022,AB,14,POPU,BAL,, 18.00, 17.48
2023,AB,14,POPU,BAL,, 18.50, 17.65
2024,AB,14,POPU,BAL,, 19.00, 17.83
