"TRM","location","cycleTime","year","residue.cumsum"
52055,"Hinton",6.36518872222222,2005,376842.848760632
60145,"Hinton",6.36727,2005,376960.499160313
47145,"Hinton",6.3866005,2005,378696.599828836
49075,"Hinton",6.39057586111111,2005,379263.942422037
60046,"Hinton",6.39837677777778,2005,380729.951661435
49115,"Hinton",6.39990352777778,2005,380772.661485176
54045,"Hinton",6.40376577777778,2005,380774.933131405
43155,"Hinton",6.40877944444444,2005,386569.922382151
62125,"Hinton",6.41353927777778,2005,400144.164801827
41165,"Hinton",6.42723027777778,2005,404630.537792274
51065,"Hinton",6.43129455555556,2005,404786.208862852
55065,"Hinton",6.43393822222222,2005,404984.522580943
48105,"Hinton",6.43418105555556,2005,405572.904133374
53035,"Hinton",6.44619138888889,2005,405575.021573746
61056,"Hinton",6.44980972222222,2005,405588.273827491
58085,"Hinton",6.46451255555556,2005,405619.751882554
62026,"Hinton",6.46736277777778,2005,413334.889214141
51085,"Hinton",6.46780913888889,2005,414222.863835342
49085,"Hinton",6.47282686111111,2005,414281.89105732
47135,"Hinton",6.48040863888889,2005,416287.030525351
59195,"Hinton",6.48496738888889,2005,425896.116062863
49095,"Hinton",6.48613772222222,2005,426658.235526834
63026,"Hinton",6.51313138888889,2005,427224.641364337
51125,"Hinton",6.52241658333333,2005,429158.443622994
61026,"Hinton",6.52749016666667,2005,429174.757659117
50085,"Hinton",6.5283465,2005,429177.673775929
44155,"Hinton",6.537428,2005,429274.310156253
58096,"Hinton",6.54929,2005,429281.074955163
51095,"Hinton",6.55623916666667,2005,429287.132226615
61046,"Hinton",6.5581575,2005,429395.099685511
42175,"Hinton",6.56365888888889,2005,429438.791242758
56075,"Hinton",6.58600472222222,2005,429443.580995923
50065,"Hinton",6.59096277777778,2005,429670.451442795
60105,"Hinton",6.59362888888889,2005,429672.842100466
62115,"Hinton",6.597245,2005,429686.592489765
60016,"Hinton",6.60412305555556,2005,429714.045399075
50095,"Hinton",6.61105444444444,2005,431171.925454672
59185,"Hinton",6.62152361111111,2005,437628.753462036
60255,"Hinton",6.628405,2005,437630.598440095
61215,"Hinton",6.645425,2005,437648.599063029
60155,"Hinton",6.64673444444444,2005,437652.994243372
54035,"Hinton",6.67573527777778,2005,437708.361262272
51055,"Hinton",6.68491833333333,2005,437745.538633152
50125,"Hinton",6.68504,2005,437776.617196396
55045,"Hinton",6.69191611111111,2005,438015.398843042
58075,"Hinton",6.69311777777778,2005,438016.92650486
47165,"Hinton",6.69415,2005,438389.787867494
63115,"Hinton",6.70066444444444,2005,446819.199097784
44145,"Hinton",6.71601388888889,2005,447037.91274365
48095,"Hinton",6.71655944444444,2005,447425.932888423
48165,"Hinton",6.72417027777778,2005,447446.353400085
61115,"Hinton",6.74580805555556,2005,447473.256489608
61135,"Hinton",6.74595833333333,2005,455868.285116722
62215,"Hinton",6.76404333333333,2005,455971.387494739
48085,"Hinton",6.76513666666667,2005,456067.79129738
62046,"Hinton",6.76662333333333,2005,458280.376689875
47105,"Hinton",6.77152472222222,2005,458370.634230883
62155,"Hinton",6.774035,2005,458594.367808478
47155,"Hinton",6.79816,2005,465280.129119211
55055,"Hinton",6.81964666666667,2005,465427.492357297
60086,"Hinton",6.82006805555555,2005,465429.398657446
60185,"Hinton",6.82393333333333,2005,467425.312631278
48075,"Hinton",6.82744555555556,2005,467498.203998126
49065,"Hinton",6.84009333333333,2005,467511.343877443
63125,"Hinton",6.84754055555556,2005,468399.3425704
60245,"Hinton",6.84938944444444,2005,468501.020764453
59095,"Hinton",6.85783166666667,2005,468508.206811406
53015,"Hinton",6.860895,2005,468511.740732417
54025,"Hinton",6.87654277777778,2005,468513.041583274
40165,"Hinton",6.89767138888889,2005,468581.23998283
48115,"Hinton",6.89931222222222,2005,468614.8315392
47125,"Hinton",6.94025472222222,2005,468651.246842969
60096,"Hinton",6.95605138888889,2005,468661.824273027
49175,"Hinton",6.95693861111111,2005,468664.630837738
60195,"Hinton",6.96203916666667,2005,469914.559273977
64026,"Hinton",6.964885,2005,469942.876430242
47095,"Hinton",6.99491555555556,2005,470866.22719362
41155,"Hinton",6.99563083333333,2005,475091.348483744
60205,"Hinton",6.99656555555555,2005,475196.766009202
55035,"Hinton",7.00458,2005,475266.768932156
61105,"Hinton",7.02458611111111,2005,475282.013993416
61165,"Hinton",7.02854944444444,2005,475954.117597053
63016,"Hinton",7.03541833333333,2005,481931.496353365
64016,"Hinton",7.03851666666667,2005,481936.399937037
63105,"Hinton",7.04552666666667,2005,493273.814984525
62165,"Hinton",7.04599777777778,2005,493403.968364456
52015,"Hinton",7.05032361111111,2005,493410.731616867
33215,"Hinton",7.05844944444445,2005,493486.891112385
49125,"Hinton",7.059275,2005,493549.063717523
64105,"Hinton",7.06052666666667,2005,506686.680134469
44135,"Hinton",7.07322861111111,2005,506710.804059861
41145,"Hinton",7.07683972222222,2005,506934.630842998
60076,"Hinton",7.09855777777778,2005,506967.737436711
49135,"Hinton",7.12231722222222,2005,518913.203852939
59175,"Hinton",7.13754583333333,2005,526371.022012837
46125,"Hinton",7.13841333333333,2005,526421.341913637
47115,"Hinton",7.15779777777778,2005,526470.680671264
48155,"Hinton",7.16971055555556,2005,529955.875018443
61175,"Hinton",7.1705375,2005,530068.254186746
39155,"Hinton",7.17127222222222,2005,530098.284807799
54015,"Hinton",7.17392055555556,2005,530101.646398224
61185,"Hinton",7.18004888888889,2005,538454.310669929
50055,"Hinton",7.19778361111111,2005,538494.597745928
63056,"Hinton",7.20338666666667,2005,538577.690310185
63205,"Hinton",7.209305,2005,538579.749186007
64115,"Hinton",7.20958555555556,2005,540354.590773473
61145,"Hinton",7.21603166666667,2005,544673.126781543
64056,"Hinton",7.22742222222222,2005,544881.79763003
61016,"Hinton",7.23943277777778,2005,544969.723111715
62195,"Hinton",7.24201388888889,2005,545988.871523528
46115,"Hinton",7.24315916666667,2005,546116.964759233
40145,"Hinton",7.25574,2005,546238.964872017
42155,"Hinton",7.25977361111111,2005,549258.711875534
41175,"Hinton",7.2637425,2005,549260.21127858
61085,"Hinton",7.27927277777778,2005,549479.471533081
59085,"Hinton",7.30758277777778,2005,549741.00637072
47075,"Hinton",7.33212694444444,2005,549982.066420355
59055,"Hinton",7.33977166666667,2005,550131.424288421
44125,"Hinton",7.34306833333333,2005,551129.988195522
62145,"Hinton",7.38173277777778,2005,551274.317115679
58055,"Hinton",7.39001,2005,551597.731947722
62135,"Hinton",7.41748972222222,2005,563982.675819425
61205,"Hinton",7.43323944444444,2005,563989.028248677
63046,"Hinton",7.45339111111111,2005,564051.354159659
63275,"Hinton",7.45864611111111,2005,566304.376002849
61235,"Hinton",7.46363527777778,2005,566314.197497286
63135,"Hinton",7.46702611111111,2005,566330.591718393
66105,"Hinton",7.468385,2005,574377.223058643
65016,"Hinton",7.47339055555555,2005,574389.223673513
66026,"Hinton",7.47708833333333,2005,580056.127778194
65105,"Hinton",7.48567888888889,2005,580827.494123332
62105,"Hinton",7.48846388888889,2005,580834.322850339
62185,"Hinton",7.48951805555556,2005,584394.664138953
62225,"Hinton",7.49709833333333,2005,584514.115975243
65056,"Hinton",7.50131388888889,2005,584533.498820418
46105,"Hinton",7.53287444444445,2005,584678.35435651
64135,"Hinton",7.54733888888889,2005,584682.916785411
47085,"Hinton",7.56635722222222,2005,584896.619306377
59075,"Hinton",7.57977694444444,2005,584900.586636254
46075,"Hinton",7.58747472222222,2005,585074.437750953
65095,"Hinton",7.59576277777778,2005,587729.339936191
62016,"Hinton",7.6132325,2005,588400.701803106
45115,"Hinton",7.66087305555556,2005,588478.691396666
50035,"Hinton",7.66341027777778,2005,588489.624856982
63215,"Hinton",7.66421444444444,2005,588511.186741285
62075,"Hinton",7.66773388888889,2005,588520.585996144
44115,"Hinton",7.67745388888889,2005,588622.656695419
60175,"Hinton",7.73597388888889,2005,588718.07357662
60165,"Hinton",7.740185,2005,588722.488659876
64265,"Hinton",7.75442388888889,2005,588806.55934845
65215,"Hinton",7.76680555555556,2005,589147.678142735
66095,"Hinton",7.77625111111111,2005,591495.439498726
40135,"Hinton",7.78633138888889,2005,597878.855322867
58106,"Hinton",7.78792277777778,2005,597886.51646732
67095,"Hinton",7.78959277777778,2005,599612.204206625
45065,"Hinton",7.79223888888889,2005,599774.139595398
56015,"Hinton",7.793945,2005,599784.833603754
62275,"Hinton",7.79942944444444,2005,599786.693563319
50025,"Hinton",7.80133,2005,599847.42514103
66056,"Hinton",7.82210722222222,2005,602036.04432441
65036,"Hinton",7.82956166666667,2005,606272.622235791
67026,"Hinton",7.84735166666667,2005,606734.238357209
41135,"Hinton",7.87519166666667,2005,607469.582365457
58035,"Hinton",7.88415888888889,2005,607477.074412924
62065,"Hinton",7.88886444444444,2005,607510.789535731
66115,"Hinton",7.93299083333333,2005,607547.71956849
66215,"Hinton",7.93772888888889,2005,608968.786746481
38145,"Hinton",7.94047277777778,2005,609479.019364637
46055,"Hinton",7.94653361111111,2005,609481.088124487
40125,"Hinton",7.95089222222222,2005,610457.883116976
66036,"Hinton",7.95470333333333,2005,612397.798200899
64046,"Hinton",7.95832222222222,2005,612480.871672316
41115,"Hinton",7.97651111111111,2005,621821.438155876
47035,"Hinton",7.98821333333333,2005,621857.104305819
65115,"Hinton",8.00237583333333,2005,621942.341042628
64095,"Hinton",8.01036833333333,2005,622277.716584699
41125,"Hinton",8.03528277777778,2005,623485.901785855
42145,"Hinton",8.05047527777778,2005,623550.570304709
67056,"Hinton",8.05881388888889,2005,624249.940390941
60106,"Hinton",8.07245055555556,2005,624253.596047628
65046,"Hinton",8.07841833333333,2005,624276.670823503
43115,"Hinton",8.08146,2005,624294.233979355
66125,"Hinton",8.08309222222222,2005,628173.900859348
60085,"Hinton",8.08592694444445,2005,628582.765884759
63095,"Hinton",8.08710666666667,2005,630189.387705611
46095,"Hinton",8.10719,2005,630463.148455942
62056,"Hinton",8.12597222222222,2005,631024.853564978
67105,"Hinton",8.12717944444444,2005,646445.179000208
57015,"Hinton",8.12966944444445,2005,646662.011719567
61055,"Hinton",8.164925,2005,646772.111155951
40105,"Hinton",8.17604555555556,2005,650347.777565862
40115,"Hinton",8.17897388888889,2005,650355.67883189
64036,"Hinton",8.18100555555555,2005,650383.432507009
68095,"Hinton",8.183985,2005,657700.189179582
63225,"Hinton",8.18484416666667,2005,657723.512472433
45105,"Hinton",8.20740555555556,2005,657801.062162436
41105,"Hinton",8.20745722222222,2005,657814.428841738
67085,"Hinton",8.23055055555556,2005,658547.839530428
68056,"Hinton",8.23718777777778,2005,658636.263169258
63265,"Hinton",8.24010388888889,2005,658652.146783831
66046,"Hinton",8.24214583333333,2005,658654.463589342
66225,"Hinton",8.25961944444444,2005,658669.014236659
61275,"Hinton",8.27445944444444,2005,658747.503793999
67225,"Hinton",8.27555166666667,2005,658833.677707098
62055,"Hinton",8.28795027777778,2005,658865.509701607
40095,"Hinton",8.31363333333333,2005,660060.102920973
67036,"Hinton",8.32486722222222,2005,661253.671174307
64255,"Hinton",8.34082111111111,2005,669368.324822823
43065,"Hinton",8.34448611111111,2005,669370.445948411
46025,"Hinton",8.35633,2005,669479.335825728
67215,"Hinton",8.35857555555556,2005,674177.83834502
44065,"Hinton",8.37037083333333,2005,674464.031095558
65085,"Hinton",8.374105,2005,686698.31169624
61075,"Hinton",8.37620305555556,2005,686707.7838088
66135,"Hinton",8.37674527777778,2005,686920.160017708
60075,"Hinton",8.42767555555556,2005,687465.989250827
44075,"Hinton",8.455635,2005,687755.245601732
69095,"Hinton",8.46212722222222,2005,691749.555347102
66085,"Hinton",8.46432666666667,2005,697301.005693423
42105,"Hinton",8.46485388888889,2005,698233.023170446
62235,"Hinton",8.47001472222222,2005,707000.203557409
44105,"Hinton",8.47739333333333,2005,707130.483860634
63055,"Hinton",8.48618027777778,2005,707141.730922305
64245,"Hinton",8.49080555555556,2005,719931.340991573
67046,"Hinton",8.49857444444444,2005,720020.651691656
42075,"Hinton",8.50186722222222,2005,720025.843780378
43075,"Hinton",8.512765,2005,720075.718554517
58015,"Hinton",8.52753388888889,2005,720248.737264673
43145,"Hinton",8.53448555555556,2005,720310.868507232
64075,"Hinton",8.56772611111111,2005,720319.239059656
46085,"Hinton",8.56937,2005,720753.627417212
63065,"Hinton",8.58347055555556,2005,720989.636002106
40085,"Hinton",8.59077055555556,2005,721187.817175991
68066,"Hinton",8.59555777777778,2005,721250.706346348
64066,"Hinton",8.61206944444444,2005,721267.7060927
62035,"Hinton",8.61834888888889,2005,721381.896449916
69056,"Hinton",8.6500825,2005,721400.219624099
42055,"Hinton",8.65794555555556,2005,721413.52597731
39075,"Hinton",8.66081777777778,2005,721418.980020298
65245,"Hinton",8.66596333333333,2005,721470.301890799
70095,"Hinton",8.66750388888889,2005,726682.251124284
63085,"Hinton",8.68457222222222,2005,731760.049280844
41075,"Hinton",8.68556777777778,2005,732230.353676665
62265,"Hinton",8.68793611111111,2005,733082.36251116
64165,"Hinton",8.72596916666667,2005,733156.349813125
65076,"Hinton",8.73314611111111,2005,733316.094572221
45045,"Hinton",8.73378138888889,2005,733322.123752584
70056,"Hinton",8.73493138888889,2005,733485.492911589
70066,"Hinton",8.73828388888889,2005,733487.983052259
65066,"Hinton",8.74201222222222,2005,733523.881173053
63185,"Hinton",8.744605,2005,733981.443612798
64175,"Hinton",8.75001555555556,2005,734052.107118501
61045,"Hinton",8.77680277777778,2005,734054.322063932
43125,"Hinton",8.78806944444444,2005,737977.703292349
69076,"Hinton",8.79256722222222,2005,737998.161038734
61265,"Hinton",8.79700777777778,2005,744463.398045261
27155,"Hinton",8.83727666666667,2005,744489.675502425
41065,"Hinton",8.85721777777778,2005,744590.399255245
66155,"Hinton",8.87425138888889,2005,744592.487013793
68076,"Hinton",8.88304277777778,2005,744719.625016285
67125,"Hinton",8.89845111111111,2005,753784.307002464
45085,"Hinton",8.90535722222222,2005,753916.220155368
63255,"Hinton",8.91135111111111,2005,753918.757375981
64225,"Hinton",8.91695277777778,2005,753926.046421981
39145,"Hinton",8.97694222222222,2005,756379.613664221
70026,"Hinton",8.99064222222222,2005,756823.067220639
66076,"Hinton",8.99269888888889,2005,756875.702384394
64235,"Hinton",9.01104138888889,2005,756975.926163399
62066,"Hinton",9.0113775,2005,757193.382296711
67235,"Hinton",9.02658333333333,2005,757206.338355635
70235,"Hinton",9.02900861111111,2005,757292.172512979
64045,"Hinton",9.04922444444444,2005,757338.017965748
65255,"Hinton",9.05171,2005,757361.352615868
43045,"Hinton",9.0606175,2005,758226.756290817
65235,"Hinton",9.06257722222222,2005,758246.656768946
70076,"Hinton",9.07211833333333,2005,758312.247027763
67205,"Hinton",9.07357583333333,2005,758359.881216757
69085,"Hinton",9.08385722222222,2005,758369.887175321
71056,"Hinton",9.09025833333333,2005,758372.945774721
68085,"Hinton",9.09337166666667,2005,778679.083000397
60254,"Hinton",9.10497555555555,2005,778781.362182432
65086,"Hinton",9.1138125,2005,779232.412129266
64076,"Hinton",9.113985,2005,780100.256163302
71225,"Hinton",9.12887444444445,2005,780763.872621458
43135,"Hinton",9.13863,2005,781424.198151035
42095,"Hinton",9.15589944444445,2005,781530.126176262
45095,"Hinton",9.15899166666667,2005,781629.662614836
63235,"Hinton",9.18735166666667,2005,782788.256799548
71215,"Hinton",9.19024388888889,2005,782789.984270302
72095,"Hinton",9.19046333333333,2005,783166.118894874
64055,"Hinton",9.21739305555556,2005,792882.657568513
42125,"Hinton",9.21785388888889,2005,793086.17133774
61086,"Hinton",9.22723166666667,2005,793098.344453953
68235,"Hinton",9.23058083333333,2005,793105.933409383
41085,"Hinton",9.24869083333333,2005,793154.835779435
73095,"Hinton",9.26061333333333,2005,793162.819098156
70046,"Hinton",9.2609725,2005,793179.422021836
42085,"Hinton",9.26968666666667,2005,793402.364863637
62274,"Hinton",9.29365833333333,2005,793460.41331389
67076,"Hinton",9.29511444444444,2005,793489.858496888
44055,"Hinton",9.29562222222222,2005,793492.36481149
62264,"Hinton",9.30225305555556,2005,793496.61892841
67135,"Hinton",9.31640333333333,2005,793525.765755272
64086,"Hinton",9.32215055555556,2005,799441.813810724
69205,"Hinton",9.32943361111111,2005,799905.749737257
43095,"Hinton",9.34751111111111,2005,799928.989506273
68086,"Hinton",9.35340055555556,2005,799940.061121122
63076,"Hinton",9.38059611111111,2005,799958.787274638
51255,"Hinton",1.4119567,2009,439.489645022214
50255,"Hinton",1.56731844444444,2009,480.588383810479
50265,"Hinton",1.62466216666667,2009,497.452414576697
52245,"Hinton",1.62595594444444,2009,1131.68950002522
51265,"Hinton",1.73604516666667,2009,1436.82283163532
51245,"Hinton",1.82648866666667,2009,2354.3873983548
52235,"Hinton",1.83709355555556,2009,2952.58636780847
50245,"Hinton",1.92397586111111,2009,3099.08943890236
53255,"Hinton",1.99662752777778,2009,3357.92228124888
52265,"Hinton",2.07562197222222,2009,3380.37054273082
53235,"Hinton",2.1889565,2009,3661.46087602038
53245,"Hinton",2.21570733333333,2009,5423.34059441949
50235,"Hinton",2.24144325,2009,5526.22573039405
53265,"Hinton",2.28025825,2009,6310.90786020036
53225,"Hinton",2.32342969444444,2009,6652.0332436249
54255,"Hinton",2.44715636111111,2009,9035.86855158682
53285,"Hinton",2.48321194444444,2009,9175.93267761139
47275,"Hinton",2.50431652777778,2009,9184.03226724848
53215,"Hinton",2.51794577777778,2009,9280.7935770988
54265,"Hinton",2.54161286111111,2009,22231.1056603384
53016,"Hinton",2.63709594444444,2009,22553.0755220586
53275,"Hinton",2.67319877777778,2009,23049.1613248559
52225,"Hinton",2.69291133333333,2009,23945.3203840835
51275,"Hinton",2.69598644444444,2009,23953.6836488768
54225,"Hinton",2.71831002777778,2009,24562.2178600549
51235,"Hinton",2.77353736111111,2009,24928.3136048134
53195,"Hinton",2.78886494444444,2009,25501.6824601264
54235,"Hinton",2.82993433333333,2009,27050.7033096026
53205,"Hinton",2.89108688888889,2009,27077.6873347038
49215,"Hinton",2.906887,2009,27349.4110272148
55255,"Hinton",2.9335765,2009,35781.6800534627
54026,"Hinton",2.956553,2009,35847.4640248724
50225,"Hinton",2.96526047222222,2009,35886.4676321934
54275,"Hinton",2.96854872222222,2009,42926.5836279917
53175,"Hinton",3.13514677777778,2009,42928.9349895822
48215,"Hinton",3.15222105555556,2009,44302.3735441504
55265,"Hinton",3.17687033333333,2009,60979.9192033147
55275,"Hinton",3.18456433333333,2009,62529.5507358156
45026,"Hinton",3.20119455555556,2009,62547.3012382864
52016,"Hinton",3.23108355555556,2009,62554.6566578627
52185,"Hinton",3.25045355555556,2009,64652.9062553787
55215,"Hinton",3.26076411111111,2009,64950.391125511
54215,"Hinton",3.30170813888889,2009,65019.1742233289
50205,"Hinton",3.35766266666667,2009,65280.7360222027
49205,"Hinton",3.36974186111111,2009,70666.13716941
55036,"Hinton",3.38212961111111,2009,70692.9916617599
55235,"Hinton",3.38227961111111,2009,76547.6618118344
47215,"Hinton",3.38857227777778,2009,76550.7687317065
56245,"Hinton",3.43427983333333,2009,76760.7688381789
47225,"Hinton",3.44363666666667,2009,76763.8167977038
56235,"Hinton",3.45412883333333,2009,76790.9806525528
50215,"Hinton",3.47087238888889,2009,76985.7140785499
48205,"Hinton",3.51870466666667,2009,77612.9071353157
55205,"Hinton",3.54172811111111,2009,77966.600422974
54175,"Hinton",3.54897816666667,2009,77978.0324170609
51195,"Hinton",3.55787038888889,2009,78990.941584996
54165,"Hinton",3.64176105555556,2009,79023.9278376199
52195,"Hinton",3.66679844444444,2009,79327.6229598695
53155,"Hinton",3.68936330555556,2009,79332.0234673401
57255,"Hinton",3.70065683333333,2009,79569.0730387298
54205,"Hinton",3.735282,2009,82212.8347393695
57235,"Hinton",3.77833805555556,2009,82295.2595179792
54036,"Hinton",3.78381233333333,2009,82385.9371907566
56255,"Hinton",3.79867086111111,2009,82403.6862069596
55195,"Hinton",3.81027438888889,2009,84457.2700056878
54185,"Hinton",3.82284533333333,2009,88990.9112077524
46215,"Hinton",3.83590130555556,2009,90416.169557161
56265,"Hinton",3.85034836111111,2009,90739.0866887259
55225,"Hinton",3.85494258333333,2009,92973.996207699
51205,"Hinton",3.88636875,2009,93664.9711476998
48195,"Hinton",3.89686238888889,2009,93759.333894681
54155,"Hinton",3.90367444444444,2009,93762.0094268726
53145,"Hinton",3.90954594444444,2009,93871.3688574658
55016,"Hinton",3.95277916666667,2009,96210.5485517356
55185,"Hinton",3.97795377777778,2009,97180.552646246
55165,"Hinton",4.00144425,2009,97687.9394286712
57056,"Hinton",4.03124205555556,2009,98547.878546918
52175,"Hinton",4.05878544444444,2009,100489.547484106
58245,"Hinton",4.11248672222222,2009,100675.832181203
55046,"Hinton",4.11945008333333,2009,101163.299777941
55155,"Hinton",4.133859,2009,101177.773243763
57245,"Hinton",4.13525486111111,2009,101497.188820651
52145,"Hinton",4.18856872222222,2009,101825.335140141
52155,"Hinton",4.18921266666667,2009,102283.661670247
54195,"Hinton",4.21014472222222,2009,103239.714607667
57046,"Hinton",4.23164555555556,2009,104827.025198774
51215,"Hinton",4.26258827777778,2009,105058.076738703
57066,"Hinton",4.26770572222222,2009,107528.469257912
58235,"Hinton",4.27754155555556,2009,107536.054768265
56195,"Hinton",4.29619336111111,2009,107621.247221203
55145,"Hinton",4.30250088888889,2009,107950.054284106
56165,"Hinton",4.30511058333333,2009,109113.910576429
57275,"Hinton",4.31403988888889,2009,109267.329401065
50195,"Hinton",4.33583877777778,2009,109269.982148942
57265,"Hinton",4.33748322222222,2009,109289.732793482
56205,"Hinton",4.34811088888889,2009,109380.320305336
46185,"Hinton",4.34888688888889,2009,109416.507668529
55175,"Hinton",4.35082461111111,2009,109679.757815152
47185,"Hinton",4.35889377777778,2009,109719.438739043
58255,"Hinton",4.39813772222222,2009,109828.967932437
52205,"Hinton",4.42000477777778,2009,109944.648427565
56225,"Hinton",4.42776602777778,2009,110322.842729504
45185,"Hinton",4.52579533333333,2009,110351.561020239
57076,"Hinton",4.55408355555556,2009,111267.549038645
51145,"Hinton",4.55527825,2009,111665.950790778
56155,"Hinton",4.57812077777778,2009,113165.375868432
56016,"Hinton",4.58890244444444,2009,113168.105284753
54125,"Hinton",4.59903638888889,2009,113280.82056769
52135,"Hinton",4.60313605555556,2009,115052.310290785
58046,"Hinton",4.60668411111111,2009,115427.724941589
53115,"Hinton",4.63025972222222,2009,115441.45890306
57225,"Hinton",4.69062666666667,2009,116033.545306107
51185,"Hinton",4.69701077777778,2009,128015.564036197
59245,"Hinton",4.71297533333333,2009,133772.584840143
54115,"Hinton",4.72027861111111,2009,133777.377168997
51155,"Hinton",4.76065033333333,2009,135039.375710108
56086,"Hinton",4.80979986111111,2009,135102.107035878
53105,"Hinton",4.81389966666667,2009,135222.591496503
55125,"Hinton",4.84496191666667,2009,135224.769968089
56135,"Hinton",4.85309288888889,2009,135699.353851178
41016,"Hinton",4.85369063888889,2009,135722.094075794
52215,"Hinton",4.86389644444444,2009,135748.158193991
57086,"Hinton",4.8705935,2009,135822.504495404
56056,"Hinton",4.871976,2009,136551.747940209
58036,"Hinton",4.8915825,2009,136792.537753422
50155,"Hinton",4.93189783333333,2009,136794.615648191
45175,"Hinton",4.94894361111111,2009,138053.368119814
45195,"Hinton",5.01217027777778,2009,138140.698879337
51135,"Hinton",5.0199355,2009,145281.717680442
57195,"Hinton",5.05674938888889,2009,146262.358358555
59046,"Hinton",5.0731355,2009,149722.017380852
46175,"Hinton",5.07572677777778,2009,153191.773554062
57145,"Hinton",5.07635286111111,2009,155063.721179473
58265,"Hinton",5.08493877777778,2009,170437.779552221
56066,"Hinton",5.12247511111111,2009,170441.130103509
58275,"Hinton",5.14290466666667,2009,170445.031828182
58066,"Hinton",5.14876627777778,2009,170459.718580029
56215,"Hinton",5.20145138888889,2009,170721.764427554
56125,"Hinton",5.20274083333333,2009,170783.028925985
45165,"Hinton",5.2175405,2009,173981.442868132
49155,"Hinton",5.23611730555556,2009,174077.966074637
59225,"Hinton",5.23896133333333,2009,179453.704043233
52105,"Hinton",5.25685908333333,2009,179510.504500347
58026,"Hinton",5.26829138888889,2009,181997.814711682
53085,"Hinton",5.27172866666667,2009,182024.404423061
58135,"Hinton",5.27579666666667,2009,182026.715157472
59026,"Hinton",5.30635838888889,2009,182795.426124176
54105,"Hinton",5.31556091666667,2009,182933.172158747
57205,"Hinton",5.35474511111111,2009,182975.545335182
59036,"Hinton",5.39369280555556,2009,184376.093984053
50145,"Hinton",5.39651327777778,2009,184457.360366547
52125,"Hinton",5.39825669444444,2009,184724.990494436
56115,"Hinton",5.40130794444444,2009,185101.428689166
54085,"Hinton",5.41598361111111,2009,185110.18945773
46165,"Hinton",5.42592075,2009,202644.557610036
52115,"Hinton",5.47554005555556,2009,203843.388586222
53075,"Hinton",5.47717497222222,2009,203857.283621953
58016,"Hinton",5.49273077777778,2009,203864.588126246
57155,"Hinton",5.5092115,2009,206314.658044684
44185,"Hinton",5.51149083333333,2009,206316.312667352
46155,"Hinton",5.52326013888889,2009,214977.195607508
51105,"Hinton",5.54675788888889,2009,215159.845360611
57185,"Hinton",5.55047022222222,2009,215277.246845018
60036,"Hinton",5.58669644444444,2009,215886.877390939
45155,"Hinton",5.58942416666667,2009,219258.965239073
58145,"Hinton",5.60119105555555,2009,229909.278179121
59125,"Hinton",5.62429211111111,2009,229996.34329273
58195,"Hinton",5.63446152777778,2009,230477.248762719
51165,"Hinton",5.65131316666667,2009,230883.714691305
60225,"Hinton",5.66055105555556,2009,234528.497476643
50165,"Hinton",5.69863683333333,2009,234540.693060708
54075,"Hinton",5.70675927777778,2009,234979.778400131
59066,"Hinton",5.7084115,2009,235431.580526553
59215,"Hinton",5.73700347222222,2009,246370.151336257
53065,"Hinton",5.75166283333333,2009,246545.19131521
59135,"Hinton",5.75356272222222,2009,246563.339448651
57096,"Hinton",5.76226038888889,2009,250012.476746369
43175,"Hinton",5.77438125,2009,250014.160169836
57215,"Hinton",5.79892538888889,2009,250189.177487909
61036,"Hinton",5.81690913888889,2009,250725.1556841
57105,"Hinton",5.82972383333333,2009,250735.559844602
46145,"Hinton",5.83633822222222,2009,279388.385485491
43165,"Hinton",5.84580955555556,2009,279738.035158363
58215,"Hinton",5.85579122222222,2009,283965.059106085
57115,"Hinton",5.85956094444444,2009,284136.590308123
55095,"Hinton",5.88418622222222,2009,284243.659017112
60026,"Hinton",5.90640225,2009,284725.418695838
49145,"Hinton",5.90673922222222,2009,284761.802609906
53055,"Hinton",5.93939363888889,2009,284764.337720842
56105,"Hinton",5.97902961111111,2009,284783.636816982
60125,"Hinton",5.99196188888889,2009,284788.749079329
55105,"Hinton",6.00576233333333,2009,284795.379577922
48145,"Hinton",6.01106197222222,2009,284907.334058947
60135,"Hinton",6.04426244444444,2009,286066.774333387
51075,"Hinton",6.05333311111111,2009,286118.237782178
54065,"Hinton",6.05788886111111,2009,286220.519914064
49105,"Hinton",6.063538,2009,286319.809954069
58185,"Hinton",6.09039319444444,2009,287192.296856478
58165,"Hinton",6.1070725,2009,287276.130929392
61225,"Hinton",6.11328530555556,2009,292201.935700184
59016,"Hinton",6.11925877777778,2009,292432.522939259
61125,"Hinton",6.12000822222222,2009,293700.747586811
58105,"Hinton",6.12322091666667,2009,293963.228462146
59105,"Hinton",6.13110355555556,2009,294140.853938491
59205,"Hinton",6.13307058333333,2009,302986.211457957
60066,"Hinton",6.134594,2009,302992.808326797
60056,"Hinton",6.13545822222222,2009,302997.958065794
42165,"Hinton",6.14372655555556,2009,306451.365395877
60215,"Hinton",6.16027383333333,2009,306521.050734609
51115,"Hinton",6.1651035,2009,306915.99065811
58205,"Hinton",6.17821730555556,2009,307147.444129829
45145,"Hinton",6.18300663888889,2009,312237.674877042
48135,"Hinton",6.22489794444444,2009,312723.305592458
48175,"Hinton",6.23252388888889,2009,316846.749380477
