TRM,edson_median,hinton_median,whitecourt_median
"064275",13131.418,11143.9715,8982.5193
"065014",21107.175,24448.9675,18666.2545
"065015",12322.212,15661.163,8874.42235
"065016",14452.951,11033.089,10342.8005
"065024",20775.8865,24115.8405,18334.309
"065025",13522.0085,16861.964,10068.9415
"065026",14223.9375,10593.992,10154.452
"065034",20455.763,23795.0125,18012.851
"065035",12670.624,16067.931,9168.73
"065036",15276.543,11640.668,11197.5655
"065044",20467.6145,23807.382,18025.7985
"065045",10623.313,14071.4445,7107.93535
"065046",15674.24,12033.899,14675.214
"065054",20410.758,23751.767,17969.9065
"065055",11162.513,14607.0205,7649.31835
"065056",14678.2275,11042.4025,14004.45
"065064",19884.728,23221.99,17441.86
"065065",11773.238,15212.6785,8239.82305
"065066",16756.743,13117.4935,15235.7915
"065074",20218.233,23557.3805,17774.586
"065075",10804.756,14262.529,6929.89265
"065076",16753.283,13117.8825,14744.562
"065084",20338.3835,23679.137,17896.936
"065085",8886.0335,12336.1395,4734.69885
"065086",17404.119,13766.949,15289.111
"065094",20220.072,23560.683,17772.0515
"065095",7584.7574,11028.293,3444.1332
"065096",18092.1355,14457.558,15975.707
"065104",18951.842,22297.847,16425.053
"065105",7410.16915,10862.242,3251.90885
"065106",20167.9875,16790.848,16450.396
"065114",17791.9305,21136.782,15243.546
"065115",8260.0115,11711.837,4114.9594
"065116",20052.638,16541.752,16467.5795
"065124",17027.502,20370.5085,14415.284
"065125",7793.79765,11236.57,3645.3973
"065126",20828.2575,17543.7195,16778.848
"065134",16432.9425,19771.28,13834.4785
"065135",8394.6736,11838.255,4250.7926
"065136",21363.255,18088.7455,17212.386
"065144",16412.052,19753.684,13341.581
"065145",8895.59305,12343.363,4752.0527
"065146",22566.344,19292.7325,18422.114
"065154",16475.796,19812.2365,13145.2645
"065155",9021.9661,12465.878,4866.4523
"065164",15570.1335,18912.8985,12265.547
"065165",10383.3065,13829.823,6233.2161
"065174",15134.362,18475.519,11810.2745
"065175",11624.341,14745.1115,7473.4047
"065184",14735.075,18074.797,11404.744
"065185",11783.7035,14615.2,7634.5576
"065194",14217.134,17557.852,10884.689
"065195",11172.275,13893.653,7023.4029
"065204",14055.811,17396.6775,10633.948
"065205",10200.443,12756.335,6051.68515
"065214",13494.96,16835.4875,10047.301
"065215",9008.2836,11549.887,4859.7214
"065224",12829.159,16170.0205,9384.28085
"065225",11166.731,13651.953,7016.1321
"065234",12993.398,16336.598,9548.7557
"065235",11410.43,13733.411,7264.27195
"065244",12964.707,16302.856,9519.3024
"065245",11062.9355,13078.2135,6915.64935
"065254",13449.934,16788.585,10006.478
"065255",12461.237,13716.1855,8315.283
"065264",12383.125,15723.979,8942.9413
"065265",16319.686,13818.9445,12216.4705
"065274",12846.6955,16185.7365,9402.4418
"065275",14652.6175,12086.17,10515.067
"066014",21908.988,25251.011,19470.914
"066015",12698.853,16041.8725,9253.3561
"066016",15106.358,11470.943,11030.152
"066024",21518.448,24863.191,19077.471
"066025",13621.076,16962.498,10177.8685
"066026",14689.044,11052.981,10612.785
"066034",21091.059,24429.786,18648.598
"066035",18846.641,22293.403,14906.7905
"066036",15480.04,11843.0625,11403.8185
"066044",21256.6225,24596.638,18816.1065
"066045",12200.572,15655.448,8686.4023
"066046",15957.974,12322.233,13415.585
"066054",20366.4015,23707.314,17924.127
"066055",12685.823,16127.001,9166.0852
"066056",15216.008,11580.857,13718.2775
"066064",20719.792,24059.2,18278.719
"066065",13269.211,16714.241,9746.8367
"066066",16918.412,13286.235,14262.985
"066074",20978.303,24319.137,18500.916
"066075",12563.1265,16019.082,8907.835
"066076",17195.7185,13559.5045,14100.4105
"066084",20871.605,24212.451,18370.2705
"066085",9020.1899,12470.257,4879.2153
"066086",17872.0505,14235.522,15249.11
"066094",20578.5155,23920.583,17982.1455
"066095",7876.50725,11324.418,3732.3424
"066096",19948.7815,16640.53,16201.614
"066104",18899.2345,22240.491,16142.0085
"066105",7368.18955,10813.295,3222.4088
"066106",20085.182,16812.683,15936.0065
"066114",18456.051,21793.5505,15499.208
"066115",8163.25855,11609.33,4015.7092
"066116",19955.809,16681.99,15804.542
"066124",18058.0435,21399.078,15069.771
"066125",8434.22275,11880.574,4287.6193
"066126",20297.668,17025.279,16150.3415
"066134",16815.3015,20155.496,13813.017
"066135",8935.5561,12389.105,4786.0569
"066136",21102.173,18214.548,16952.149
"066144",16562.677,19902.703,13231.766
"066145",10136.0015,13586.859,5985.2496
"066146",22388.208,19587.65,18240.121
"066154",16407.59,19745.722,13019.279
"066155",9774.8956,13221.191,5628.793
"066164",16127.871,19468.695,12759.056
"066165",10873.9085,14195.527,6727.0085
"066174",15704.7645,19046.499,12301.394
"066175",13392.236,16510.551,9234.2601
"066184",15066.38,18404.787,11635.4655
"066185",13165.248,15825.587,9017.8989
"066194",14468.032,17807.823,11035.919
"066195",12490.6715,15096.15,8336.3233
"066204",14208.9985,17552.861,10765.897
"066205",10670.402,13211.95,6522.7088
"066214",13733.7875,17071.0585,10290.01
"066215",9299.1602,11839.5655,5152.3238
"066224",13180.101,16520.237,9734.7723
"066225",9838.4643,12379.826,5690.9978
"066234",13540.2515,16877.877,10096.4315
"066235",10333.7875,12873.888,6184.49545
"066244",13543.888,16883.551,10095.7415
"066245",11431.751,13972.357,7284.2352
"066254",15008.899,18347.847,11567.188
"066255",12484.15,14440.056,8332.81745
"066264",15198.945,18542.5575,11756.207
"066265",16889.06,13724.997,12809.275
"066274",14054.969,17394.427,10598.7135
"066275",15875.19,12238.649,11797.872
"067014",23250.144,26589.623,20808.6255
"067015",13054.118,16394.136,9607.3878
"067016",15997.158,12365.2465,11920.13
"067024",22848.2385,26189.4345,20408.6125
"067025",14457.586,17800.481,11034.908
"067026",15324.527,11688.113,11249.4295
"067034",22284.433,25626.564,19845.699
"067035",16706.003,20101.753,12867.7585
"067036",16121.7665,12484.967,12053.149
"067044",21424.494,24765.6015,18982.82
"067045",13758.0955,17207.3335,10248.455
"067046",16385.554,12750.007,13450.0195
"067054",21624.3425,24965.2025,19182.782
"067055",14733.572,18175.5125,11216.926
"067056",15623.0705,11986.961,13270.338
"067064",21808.77,24842.0785,19300.14
"067065",15081.411,18529.3935,11526.591
"067066",16886.4595,13250.186,13493.148
"067074",21010.112,24331.3245,18369.42
"067075",11593.146,15054.2525,7699.6153
"067076",17721.536,14084.723,13877.575
"067084",20724.84,24065.141,17927.94
"067085",8599.379,12044.746,4457.439
"067086",18140.7855,14504.188,14303.5175
"067094",20436.507,23777.488,17469.917
"067095",7909.7246,11358.365,3761.323
"067096",18908.027,15441.366,14885.343
"067104",18859.659,22200.821,15720.704
"067105",8471.8743,11913.088,4327.77185
"067106",18923.831,15650.075,14775.66
"067114",18534.42,21876.071,15237.983
"067115",9075.1141,12517.701,4936.7874
"067116",19883.8105,16607.442,15734.016
"067124",17795.821,21136.2345,14489.7505
"067125",9799.65165,13246.7895,5651.34455
"067126",20553.901,17356.672,16405.451
"067134",17106.8265,20446.9255,13755.334
"067135",10498.12,13941.734,6357.7655
"067136",20676.296,18595.22,16527.3075
"067144",16735.258,20075.445,13292.96
"067145",11582.035,15027.6535,7433.672
"067146",21521.959,19392.218,17373.749
"067154",16292.009,19631.1245,12843.93
"067155",12629.038,16065.6345,8490.9336
"067164",15929.853,19268.316,12485.618
"067165",20416.821,23830.196,16261.337
"067174",15434.246,18777.426,11987.603
"067175",18187.633,21349.4615,14045.45
"067184",14998.999,18342.101,11552.905
"067185",13383.909,15931.9795,9237.74425
"067194",14610.593,17950.615,11165.845
"067195",12654.817,15194.991,8506.0292
"067204",14803.214,18138.7135,11356.585
"067205",11199.229,13736.865,7049.6729
"067214",14671.4525,18010.839,11227.506
"067215",9997.4568,12537.9245,5850.7151
"067224",13814.082,17157.278,10368.71
"067225",9873.2201,12415.311,5724.3921
"067234",14351.035,17689.369,10908.138
"067235",11119.889,13661.4355,6969.34465
"067244",14171.624,17511.836,10721.408
"067245",13581.804,16121.273,9431.3886
"067254",15107.989,18447.5975,11661.2425
"067255",14519.812,15835.9345,10381.605
"067264",14853.19,18194.331,11407.7555
"067265",16133.448,13558.3275,12045.959
"067274",13527.457,16862.024,10088.877
"067275",16343.1865,12796.898,12264.345
"068014",24364.7285,27237.147,21977.593
"068015",13559.964,16893.912,10113.664
"068016",15536.8655,13529.207,11407.351
"068024",24435.446,27374.5045,21994.724
"068025",16475.355,19830.594,12714.15
"068026",15557.5345,12398.772,11430.15
"068034",24069.783,26821.113,21631.885
"068035",17105.812,20567.8375,13172.832
"068036",17016.483,13607.365,12954.1085
"068044",22671.1985,26012.0385,20230.872
"068045",15160.16,18612.2185,11624.1485
"068046",17862.3135,14225.644,14130.44
"068054",22895.867,26067.775,20454.53
"068055",16588.924,20049.829,13066.578
"068056",15928.4055,12292.167,12919.463
"068064",23615.961,25602.882,21082.437
"068065",17042.9965,20476.975,13481.5585
"068066",16541.229,12906.512,12874.9
"068074",22460.657,24910.1025,19696.022
"068075",13559.766,17021.222,9703.075
"068076",17029.554,13395.216,13071.378
"068084",21258.474,24222.9485,18250.522
"068085",10071.309,13517.157,5924.3178
"068086",17592.451,14191.349,13517.766
"068094",20399.329,23731.273,17252.841
"068095",8581.30285,12029.787,4433.2645
"068096",18095.432,14763.5705,13948.052
"068104",20291.137,23618.2895,16976.209
"068105",10123.209,13568.653,5976.8564
"068106",18768.813,15497.0155,14620.652
"068114",19592.8105,22928.3685,16292.498
"068115",11207.814,14656.057,7049.4887
"068116",19455.0155,16230.045,15306.648
"068124",19046.16,22389.172,15742.33
"068125",11794.863,15239.392,7651.44755
"068126",19873.824,18029.7,15725.916
"068134",17982.7795,21325.027,14634.736
"068135",17522.738,20964.076,13378.818
"068136",20175.3455,18449.542,16026.978
"068144",17886.73,21226.544,14447.0505
"068145",13947.2915,17391.9215,9796.86825
"068146",20846.6915,19121.142,16698.776
"068154",16742.3515,20082.909,13297.954
"068155",16773.05,20212.975,12636.4935
"068164",16093.357,19433.369,12646.419
"068165",18921.061,22349.967,14775.622
"068174",15753.1235,19093.359,12309.2655
"068175",19545.0075,22929.728,15393.206
"068184",15644.716,18987.404,12202.195
"068185",14985.9615,17742.971,10834.121
"068194",15118.1555,18459.6715,11674.649
"068195",12476.82,15018.426,8327.9298
"068204",15638.299,18979.9215,12190.982
"068205",12092.905,14634.629,7944.7329
"068214",15667.209,19005.373,12218.817
"068215",10662.3045,13203.23,6515.0887
"068224",14330.9665,17669.2195,10884.2395
"068225",10230.059,12771.6025,6082.41535
"068234",14809.3035,18147.97,11365.6565
"068235",11475.375,14015.942,7326.58335
"068244",14426.264,17766.9605,10978.5835
"068245",13424.602,15965.8885,9274.8765
"068254",15560.048,18899.266,12098.621
"068255",13512.171,16023.349,9362.4508
"068264",14674.9035,18010.025,11149.729
"068265",14716.541,15614.8,10582.714
"068274",13639.674,16982.826,10190.743
"068275",15229.156,14561.233,11103.514
"069014",24942.075,27329.683,22763.5575
"069015",14061.574,17427.678,10363.898
"069016",14508.29,14629.1595,10359.942
"069024",25847.928,27708.11,23501.233
"069025",16557.784,19991.1355,12485.765
"069026",14917.679,12986.41,10769.76
"069034",26095.31,28031.3055,23650.4805
"069035",16831.736,20283.007,12741.784
"069036",16777.4235,13941.213,12677.321
"069044",24806.414,27479.36,22367.326
"069045",16295.404,19739.165,12600.197
"069046",17946.417,14478.102,14192.8165
"069054",24797.2125,27164.388,22353.4685
"069055",17164.239,20612.717,13361.4325
"069056",16545.284,12988.9955,12698.342
"069064",25389.83,26642.484,22835.308
"069065",16699.257,20141.4935,12713.414
"069066",16160.966,12730.7605,12144.425
"069074",24204.316,26100.424,21422.5115
"069075",13201.688,16658.7825,9054.5019
"069076",16584.816,13228.954,12477.852
"069084",23042.483,25563.128,20041.741
"069085",10100.178,13545.149,5946.9545
"069086",17110.9205,13856.6055,12968.2085
"069094",21930.278,25037.542,18710.0575
"069095",9055.0254,12504.758,4896.4579
"069096",17909.418,14644.046,13758.111
"069104",21491.352,24839.8095,18188.6365
"069105",10922.922,14374.192,6774.805
"069106",18295.9575,15754.9695,14147.324
"069114",19922.676,23262.594,16617.382
"069115",12233.135,15682.074,8092.27265
"069116",18310.966,16495.3195,14161.867
"069124",18900.601,22242.565,15587.057
"069125",14978.1135,18413.371,10838.582
"069126",18843.7605,17118.726,14696.2625
"069134",18881.0085,22224.103,15462.752
"069135",17206.884,20655.385,13057.92
"069136",19482.154,17757.022,15333.727
"069144",18300.72,21640.14,14854.714
"069145",15205.466,18650.1935,11057.908
"069146",19732.643,18007.938,15587.3245
"069154",16962.736,20301.469,13516.3075
"069155",16056.259,19494.938,11906.6585
"069164",16483.934,19822.765,13038.577
"069165",17109.81,20542.5915,12976.728
"069174",16104.81,19445.622,12659.979
"069175",17078.99,20017.363,12915.234
"069184",17187.4635,20527.9015,13745.447
"069185",13618.339,16159.4975,9471.3083
"069194",16338.7355,19675.1415,12895.4005
"069195",12149.176,14688.63,7999.7702
"069204",15756.604,19097.802,12311.022
"069205",11624.575,14168.145,7473.1287
"069214",15867.7965,19209.827,12423.147
"069215",10872.222,13409.7995,6724.18285
"069224",14659.661,17999.971,11211.463
"069225",10544.122,13084.892,6396.0569
"069234",15774.3935,19114.573,12329.809
"069235",11537.9895,14078.803,7388.72515
"069244",15190.108,18527.985,11650.7245
"069245",12511.7955,15052.4675,8364.8406
"069254",15017.605,18355.597,11304.765
"069255",13290.424,15832.335,9141.34905
"069264",14821.094,18167.9815,10963.214
"069265",13747.853,16081.271,9601.1782
"069274",14104.164,17450.536,10467.3405
"069275",14161.249,15719.809,10013.565
"070014",25238.777,27387.986,23256.6585
"070015",14000.228,17401.492,9894.56565
"070016",13816.4765,15102.183,9667.8301
"070024",26424.365,27631.81,24384.0585
"070025",14838.1305,18285.866,10689.4615
"070026",14346.271,13637.9355,10197.824
"070034",27173.22,28165.317,24751.88
"070035",15475.4305,18913.7255,11340.015
"070036",15318.291,14119.2795,11170.548
"070044",25930.646,28561.025,23580.946
"070045",15491.716,18944.8425,11347.613
"070046",16274.4535,14027.431,12125.863
"070054",26616.707,27763.462,24131.596
"070055",16243.7685,19694.558,12103.3
"070056",15926.3335,13144.161,11777.473
"070064",26495.352,26931.2025,23910.1075
"070065",15395.571,18838.54,11253.545
"070066",15840.088,13141.785,11691.981
"070074",25205.416,26444.943,22423.34
"070075",13300.439,16746.842,9142.9095
"070076",16268.7145,13672.708,12119.9475
"070084",24021.246,26121.9445,21030.515
"070085",10645.4,14107.2635,6515.1422
"070086",16827.0885,14842.547,12678.718
"070094",22831.091,25786.004,19632.977
"070095",9401.5113,12852.111,5269.6753
"070096",17180.244,15380.1035,13031.288
"070104",21053.881,24392.4075,17746.173
"070105",11405.661,14854.329,7260.6845
"070106",17788.8,16064.5305,13638.8035
"070114",19613.639,22954.641,16300.28
"070115",12530.519,15977.4095,8380.14745
"070116",17843.202,16118.191,13695.3715
"070124",19001.4695,22341.4005,15583.593
"070125",14550.758,18007.0495,10388.1115
"070126",18373.799,16648.716,14225.2155
"070134",18583.011,21922.222,15136.337
"070135",16091.925,19535.3125,11948.6795
"070136",19874.855,18149.3165,15727.7525
"070144",18058.242,21400.4915,14611.33
"070145",15431.921,18879.575,11285.67
"070146",20565.78,18841.2945,16415.353
"070154",17612.276,20950.793,14169.906
"070155",15894.17,19336.4985,11748.635
"070164",17244.6235,20585.289,13798.9915
"070165",16056.7285,19487.53,11913.967
"070174",16839.485,20178.137,13397.336
"070175",14969.169,17935.258,10823.113
"070184",18579.4835,21919.924,15134.086
"070185",13312.767,15855.7595,9163.88095
"070194",19793.992,23127.426,16355.883
"070195",12289.1485,14830.615,8142.03485
"070204",16772.683,20108.722,13326.4745
"070205",11810.848,14351.192,7663.3643
"070214",16000.894,19341.993,12555.6325
"070215",11280.52,13821.927,7131.6402
"070224",15084.879,18426.2065,11640.05
"070225",10814.2595,13355.833,6666.5357
"070234",16581.2635,19923.747,13135.587
"070235",11163.429,13705.343,7015.6348
"070244",16849.59,20192.131,13055.6825
"070245",11718.22,14260.424,7570.4382
"070254",15574.252,18920.558,11622.299
"070255",12184.321,14725.937,8033.4223
"070264",14650.083,17995.0945,10674.185
"070265",12800.6925,15340.257,8653.43355
"070274",14255.589,17619.333,10222.058
"070275",13391.777,15930.663,9246.1025
"071014",25548.4975,27342.1065,23669.1915
"071015",14447.8635,17861.946,10301.8285
"071016",13396.822,14965.467,9247.48045
"071024",26597.871,27664.7075,25031.921
"071025",13490.011,16937.5325,9341.6491
"071026",13983.741,14675.0575,9832.6332
"071034",27675.725,28048.9325,25688.533
"071035",13707.74,17149.325,9564.6367
"071036",14548.652,15006.7635,10400.8305
"071044",26065.2955,28637.23,24663.3305
"071045",14010.207,17455.481,9868.2283
"071046",14834.368,14455.2765,10685.682
"071054",26140.154,28404.8525,23436.675
"071055",13694.509,17144.333,9545.0009
"071056",14953.881,13713.985,10805.9775
"071064",25936.812,27124.111,23150.327
"071065",13861.455,17308.975,9714.8566
"071066",15290.777,13456.764,11141.313
"071074",24194.449,25794.904,21299.1305
"071075",12808.479,16260.948,8655.2931
"071076",15743.735,13957.558,11595.123
"071084",22670.659,25001.692,19601.754
"071085",11009.422,14462.057,6853.6211
"071086",16184.184,14458.877,12035.674
"071094",21321.01,24482.491,18067.8095
"071095",9770.7644,13218.467,5622.449
"071096",16535.96,14810.714,12387.755
"071104",20238.8975,23577.939,16929.52
"071105",11531.68,14972.2885,7388.77135
"071106",16983.169,15257.877,12835.2675
"071114",20766.845,24108.198,17431.732
"071115",12997.434,16443.2355,8849.7319
"071116",17526.158,15800.915,13378.437
"071124",21444.3455,24787.079,18004.496
"071125",13803.133,17247.804,9655.475
"071126",18475.2775,16750.224,14326.845
"071134",20397.257,23736.643,16948.049
"071135",14570.793,18012.483,10422.453
"071136",19407.6915,17682.542,15260.084
"071144",19394.766,22736.192,15951.873
"071145",14594.281,18043.149,10446.875
"071146",19726.99,18001.994,15579.584
"071154",18379.601,21720.805,14934.488
"071155",14281.921,17730.462,10134.5465
"071164",17306.973,20644.1375,13864.6735
"071165",14645.665,18041.2515,10499.778
"071174",17229.561,20571.421,13785.5055
"071175",14647.148,17288.703,10499.5415
"071184",18805.318,22145.787,15366.099
"071185",13522.527,16065.466,9375.6781
"071194",19651.677,22990.821,16200.353
"071195",12399.421,14940.401,8251.33485
"071204",16667.912,20009.7385,13220.42
"071205",12015.128,14556.4125,7867.5425
"071214",15734.205,19077.408,12284.768
"071215",11434.654,13976.699,7286.7929
"071224",15960.252,19299.603,12517.6225
"071225",11331.5125,13872.597,7183.39985
"071234",17200.574,20541.0295,13615.346
"071235",12026.555,14566.277,7881.30375
"071244",17439.2,20787.802,13471.4375
"071245",12724.8235,15265.894,8577.6329
"071254",16535.283,19892.88,12401.267
"071255",12417.6815,14958.114,8268.9747
"071264",15173.234,18534.5165,11024.401
"071265",12640.983,15137.975,8491.3602
"072014",25842.797,,24073.866
"072015",15342.5845,18783.3975,11203.9635
"072016",13098.302,14834.1505,8950.6308
"072024",26757.845,27735.877,25571.416
"072025",13838.662,17283.61,9697.96645
"072026",13633.4025,14801.497,9485.94115
"072034",27979.464,28038.261,26754.043
"072035",13019.336,16463.28,8875.9478
"072036",14003.223,14932.453,9854.7008
"072044",26449.542,28477.219,25796.174
"072045",12501.577,15945.011,8354.67545
"072046",14446.485,14559.4385,10297.205
"072054",25928.355,28798.6695,22907.9215
"072055",12156.9175,15602.434,8007.0632
"072056",14708.088,14078.256,10559.594
"072064",25469.634,27892.515,22344.9205
"072065",12434.695,15876.289,8299.4219
"072066",15112.348,13892.0235,10966.009
"072074",23802.0555,26539.42,20710.765
"072075",13039.854,16486.697,8893.0706
"072076",16001.3065,14459.126,11851.658
"072084",22015.1375,25118.998,18791.079
"072085",12476.8195,15933.1505,8339.04555
"072086",16492.2625,14781.1975,12343.249
"072094",20623.81,23946.64,17320.737
"072095",10284.865,13732.873,6146.9009
"072096",16829.903,15107.275,12681.3295
"072104",21063.893,24405.477,17731.6835
"072105",10744.0495,14196.616,6592.2369
"072106",17023.435,15299.453,12875.061
"072114",21903.2475,25244.046,18509.2485
"072115",11761.648,15215.836,7614.44305
"072116",17523.966,15798.767,13374.821
"072124",22685.826,26025.233,19236.384
"072125",13053.542,16506.0075,8910.56865
"072126",18062.503,16337.9755,13914.4555
"072134",21832.33,25171.008,18383.3605
"072135",13394.2395,16836.427,9250.8513
"072136",18557.761,16832.807,14409.403
"072144",20413.054,23757.878,16966.933
"072145",14310.6735,17755.728,10165.596
"072146",18636.713,16912.306,14488.828
"072154",19152.486,22493.737,15706.485
"072155",13701.6835,17149.488,9557.84965
"072164",17901.268,21243.333,14451.77
"072165",14113.4225,17553.393,9968.3349
"072174",17672.794,21013.426,14226.95
"072175",14107.506,16991.8935,9958.49595
"072184",19456.4995,22794.797,16007.204
"072185",13677.535,16219.3,9529.4519
"072194",18741.55,22083.98,15299.8355
"072195",12821.471,15362.304,8672.5377
"072204",17015.222,20354.208,13577.914
"072205",12566.423,15106.6035,8419.2291
"072214",15923.334,19264.135,12478.898
"072215",11774.3095,14315.622,7625.4724
"072224",16431.708,19773.65,12987.6405
"072225",11777.072,14318.283,7628.6267
"072234",17794.769,21136.054,14280.845
"072235",13075.5895,15614.795,8927.4164
"072244",18306.5,21655.3905,14382.4225
"072245",13886.503,16426.9895,9738.6143
"072254",17496.869,20855.968,13348.088
"072255",14143.3665,16686.0695,9991.6614
"072264",16551.997,19951.364,12409.1435
"072265",13012.0745,15292.6975,8865.21235
"073014",26074.896,,24476.244
"073015",17043.354,20495.423,12905.0545
"073016",13589.585,15415.325,9440.3881
"073024",26929.152,27794.567,25932.2545
"073025",16406.08,19850.968,12241.2345
"073026",14451.092,15569.0825,10302.141
"073034",28260.7925,28034.18,26811.9505
"073035",14196.2065,17646.705,10056.77
"073036",14585.954,15515.745,10436.6735
"073044",26848.3985,28440.688,25533.76
"073045",13478.813,16921.99,9326.58625
"073046",15288.8605,15536.66,11140.096
"073054",25852.4905,28777.524,22607.382
"073055",12519.9805,15950.276,8376.3251
"073056",15451.932,14639.101,11303.351
"073064",24736.521,28052.8955,21446.4675
"073065",11632.153,15075.0665,7483.6208
"073066",15484.8965,14339.399,11336.826
"073074",23359.929,26676.48,20076.721
"073075",11311.42,14760.012,7173.9297
"073076",16049.069,14889.163,11899.8425
"073084",22014.813,25355.3365,18707.4465
"073085",10842.98,14290.444,6702.5307
"073086",16489.2555,15193.357,12340.793
"073094",21104.4185,24436.669,17793.1425
"073095",10421.516,13866.9425,6275.37595
"073096",16913.59,15587.924,12763.684
"073104",22258.541,25459.786,18895.7515
"073105",10444.736,13892.9385,6300.60855
"073106",17265.606,15773.538,13116.763
"073114",23425.988,26612.334,20004.327
"073115",11080.134,14524.634,6939.3054
"073116",17614.5095,15889.4995,13466.478
"073124",24153.666,27492.074,20709.6275
"073125",11486.751,14933.1935,7340.8475
"073126",18096.1405,16370.9805,13947.6345
"073134",23180.6655,26521.701,19732.875
"073135",12074.342,15521.6985,7926.3139
"073136",18767.7435,17041.3135,14619.815
"073144",21503.8305,24843.807,18060.591
"073145",12945.688,16395.5935,8804.6184
"073146",18551.649,16826.6575,14402.796
"073154",19509.1855,22850.529,16064.8525
"073155",13224.966,16669.835,9079.9493
"073164",18449.369,21789.556,15004.569
"073165",13622.956,17071.018,9473.25035
"073174",18174.7665,21517.046,14726.072
"073175",13640.817,16940.849,9495.1658
"073184",19231.987,22570.738,15784.0075
"073185",13767.505,16437.696,9620.6777
"073194",19053.891,22395.832,15608.977
"073195",13312.873,15853.181,9165.3762
"073204",18236.488,21576.359,14793.3965
"073205",12652.572,15194.5185,8504.7679
"073214",17255.959,20590.8955,13806.805
"073215",12149.144,14691.0275,8000.2574
"073224",16619.8005,19958.5905,13175.658
"073225",12510.338,15052.778,8360.54125
"073234",18017.002,21357.77,14570.146
"073235",13536.42,16077.24,9388.58615
"073244",19675.615,23041.92,15805.3045
"073245",14227.101,16769.406,10078.4835
"073254",19087.603,22469.227,14945.6095
"073255",14882.56,17422.309,10733.302
"073264",17859.746,21282.416,13716.252
"073265",14098.412,16104.6145,9948.7778
"074014",,,24877.3165
"074015",18488.456,21933.258,14341.2905
"074016",14150.45,16015.588,10002.544
"074024",27198.4755,27651.1095,26249.1785
"074025",18520.604,21964.9665,14377.102
"074026",15148.942,16195.988,11001.541
"074034",28420.426,28065.603,26281.0845
"074035",15556.591,19004.787,11407.305
"074036",14923.543,15879.515,10774.735
"074044",27363.294,28436.895,24054.527
"074045",14495.987,17946.691,10347.305
"074046",15356.031,15395.2,11209.665
"074054",25633.957,28681.2565,22327.995
"074055",13310.8935,16750.262,9160.39385
"074056",15692.988,14827.331,11544.2895
"074064",24537.6855,27876.9225,21230.915
"074065",12483.7375,15929.8955,8336.7129
"074066",15989.896,14890.21,11842.303
"074074",22971.2095,26314.793,19666.345
"074075",11805.812,15253.7955,7663.0055
"074076",16541.51,15440.909,12392.129
"074084",21766.6675,25106.093,18461.8775
"074085",11859.147,15293.664,7695.8635
"074086",16752.074,15599.129,12603.812
"074094",22323.337,25608.0235,19015.8365
"074095",12311.718,15780.703,8170.04705
"074096",17194.3165,16001.345,13046.0005
"074104",24167.2915,26857.2395,20793.281
"074105",12023.2,15476.557,7852.8102
"074106",17568.5705,16261.1235,13419.416
"074114",25592.2535,28111.013,22158.8495
"074115",13397.7425,16836.73,9256.5744
"074116",17889.906,16265.761,13741.4755
"074124",26150.796,28315.431,22708.4885
"074125",12728.739,16171.343,8578.5093
"074126",18345.3355,16620.214,14197.038
"074134",24133.4875,27359.8315,20688.437
"074135",12221.297,15672.1235,8066.8762
"074136",18903.974,17179.4685,14756.726
"074144",22095.523,25435.551,18650.143
"074145",12400.397,15843.372,8257.5689
"074146",18653.385,16929.874,14512.5655
"074154",20092.232,23434.14,16648.739
"074155",12549.671,15997.466,8401.2548
"074164",18356.245,21696.2575,14910.0175
"074165",12800.764,16247.416,8653.9557
"074174",18817.92,22165.377,15376.8505
"074175",13190.7455,16598.514,9045.0166
"074184",19327.554,22667.157,15882.08
"074185",13599.7775,16400.563,9454.9372
"074194",19548.912,22888.686,16104.54
"074195",13490.1695,16031.992,9341.0444
"074204",19949.238,23287.209,16503.974
"074205",13002.599,15544.951,8853.7898
"074214",18886.277,22226.0975,15442.2415
"074215",12445.261,14986.76,8297.0644
"074224",17114.6115,20453.9115,13669.916
"074225",12825.2485,15367.4025,8676.3804
"074234",17831.3,21175.54,14387.019
"074235",13456.363,15997.788,9306.696
"074244",21735.013,25164.323,17649.762
"074245",14106.709,16648.33,9956.32965
"074254",20831.353,24272.0165,16688.708
"074255",14579.418,17103.557,10430.842
"074264",19430.082,22880.213,15278.229
"074265",14576.844,16599.646,10427.4795
"075014",,,25288.5435
"075015",18869.116,22318.134,14734.886
"075016",15047.146,16915.564,10897.3315
"075024",27510.7245,,26594.2695
"075025",17491.48,20938.622,13354.178
"075026",15911.9735,17043.674,11763.957
"075034",28642.368,28148.39,26297.65
"075035",16278.766,19723.871,12150.405
"075036",15439.685,16418.7115,11290.7785
"075044",28065.324,28443.6395,24761.222
"075045",14944.61,18393.824,10803.171
"075046",16951.535,16420.25,12802.451
"075054",25962.041,28724.9955,22657.917
"075055",14374.1555,17822.919,10235.8525
"075056",16292.944,15256.137,12145.0175
"075064",24341.639,27681.047,21037.047
"075065",13030.181,16478.612,8887.6826
"075066",17389.016,16317.301,13239.831
"075074",23312.478,26653.57,20005.45
"075075",13340.058,16783.123,9177.6502
"075076",17399.721,16298.723,13248.743
"075084",22369.936,25706.5615,19064.37
"075085",14496.846,17938.387,10330.203
"075086",17788.9775,16629.479,13640.2955
"075094",24125.763,26733.948,20812.8365
"075095",17508.228,20948.588,13321.12
