"","TRM","FMU","Ecozone","res_con","res_dec","res_total"
"1223",70065,"S20",9,22.9254397785916,9.58346775384932,32.508907532441
"1224",68085,"S20",9,33.2974614351651,3.80466647927932,37.1021279144444
"1225",68065,"S20",9,20.9308778937882,9.35939991598209,30.2902778097703
"1226",71065,"S20",9,26.0704205529105,12.6625404566261,38.7329610095365
"1227",70075,"S20",9,35.4546822155521,0.650947531054497,36.1056297466066
"1228",72075,"S20",9,23.7411344667066,9.34952274840957,33.0906572151162
"1229",70085,"S20",9,26.4234558101359,10.7594060814875,37.1828618916234
"1230",72085,"S20",9,27.4109221803432,13.090379939502,40.5013021198452
"1231",73085,"S20",9,18.4618045102209,12.2977774222585,30.7595819324794
"1232",69095,"S20",9,21.4669026346454,9.04755063092809,30.5144532655735
"1233",69105,"S20",9,22.6452649230879,9.10511404720572,31.7503789702936
"1234",70115,"S20",9,24.1790950815715,9.48981090851406,33.6689059900856
"1235",69125,"S20",9,38.2919926190521,0.788159480385135,39.0801520994372
"1236",70135,"S20",9,23.0402949686583,5.00638970538433,28.0466846740426
"1237",70095,"S20",9,17.4320922903797,14.6673522185758,32.0994445089555
"1238",73095,"S20",9,15.1651241397247,13.2493864795848,28.4145106193095
"1239",66105,"S20",9,34.08923246303,1.16867631481946,35.2579087778494
"1240",70105,"S20",9,18.6908517128493,12.5327814837831,31.2236331966324
"1241",68115,"S20",9,25.2860789008587,0.261753281562474,25.5478321824212
"1242",71115,"S20",9,20.5784586123781,14.438803564842,35.01726217722
"1243",67125,"S20",9,25.7058071066443,0.252866955017444,25.9586740616617
"1244",71125,"S20",9,21.9642182066235,9.54182084028823,31.5060390469117
"1245",67035,"S20",9,10.4582774090023,9.14557231129086,19.6038497202932
"1246",73045,"S20",9,13.55544172754,8.39915540618215,21.9545971337221
"1247",66145,"S20",9,26.9055193322888,1.97287964657863,28.8783989788674
"1248",72035,"S20",9,10.851913423658,10.5061779511464,21.3580913748043
"1249",69155,"S20",9,18.2083585304072,17.7919269573149,36.0002854877222
"1250",66115,"S20",9,39.0812656460492,0.555845954118424,39.6371116001676
"1251",67115,"S20",9,23.2107849939599,1.34464802335916,24.5554330173191
"1252",69115,"S20",9,29.7323945283474,3.97287672084011,33.7052712491875
"1253",72115,"S20",9,15.1152924386243,18.1134698022221,33.2287622408464
"1254",66125,"S20",9,31.5914861972563,0.244953304710185,31.8364395019664
"1255",68125,"S20",9,27.434464705667,0.520861102154897,27.9553258078219
"1256",70125,"S20",9,34.8420165640723,2.96970090382866,37.811717467901
"1257",72125,"S20",9,16.5722783735877,12.6833123513789,29.2555907249666
"1258",72025,"S20",9,14.192267573392,5.78345684725399,19.975724420646
"1259",67135,"S20",9,33.8529090637276,0.81479182245013,34.6677008861777
"1260",68135,"S20",9,28.2494031379191,0.565382488964899,28.814785626884
"1261",71135,"S20",9,17.9508072557111,7.93212211493864,25.8829293706497
"1262",67145,"S20",9,19.8339140446563,5.18879239685569,25.022706441512
"1263",69145,"S20",9,22.8159884399808,7.85980364794622,30.675792087927
"1264",70145,"S20",9,20.2510482541415,11.8915113831298,32.1425596372713
"1265",73145,"S20",9,16.5482358964,8.33722025362841,24.8854561500284
"1266",70155,"S20",9,17.67853308847,12.3660367714863,30.0445698599563
"1267",73155,"S20",9,14.3035801724899,7.79014758897488,22.0937277614648
"1268",69165,"S20",9,21.251865708909,12.5049247974015,33.7567905063106
"1269",69045,"S20",9,11.2804364941178,13.4213904075969,24.7018269017147
"1270",70045,"S20",9,7.655772731301,13.8765301729009,21.5323029042019
"1271",72045,"S20",9,11.1252269953272,14.613401089288,25.7386280846152
"1272",67055,"S20",9,11.589189878845,11.8509888364874,23.4401787153325
"1273",71055,"S20",9,21.7757935704663,12.4585060967155,34.2342996671818
"1274",73055,"S20",9,13.6362547348666,10.0897309384709,23.7259856733375
"1275",71025,"S20",9,9.79126657596109,7.21923027648855,17.0104968524496
"1276",66135,"S20",9,25.1948469840314,0.176626354699891,25.3714733387313
"1277",69135,"S20",9,24.7077636700114,4.69253685433471,29.4003005243461
"1278",72135,"S20",9,15.7462588647909,14.4491011399926,30.1953600047835
"1279",68145,"S20",9,30.1856234824262,4.25674993371184,34.442373416138
"1280",72145,"S20",9,16.7455278919479,12.3577556108212,29.1032835027692
"1281",68035,"S20",9,12.6772241938712,8.51649409005775,21.1937182839289
"1282",71035,"S20",9,1.82704405861525,18.8191064786232,20.6461505372384
"1283",68155,"S20",9,21.9078307673863,7.6851562412788,29.5929870086651
"1284",70165,"S20",9,18.4316158795157,12.766866650834,31.1984825303497
"1285",67045,"S20",9,8.70586061536339,13.1904202846268,21.8962808999901
"1286",71045,"S20",9,5.85358186970284,18.04388258587,23.8974644555728
"1287",72055,"S20",9,16.1542100351847,12.7781378708878,28.9323479060726
"1288",68055,"S20",9,12.8859184706413,13.1696081791083,26.0555266497497
"1289",20075,"B12",14,20.6673779301257,0.0191905854704681,20.6865685155961
"1290",22075,"B12",14,20.0950947063912,0.0878255540193097,20.1829202604105
"1291",24075,"B12",14,17.5958071499689,1.9072093373854,19.5030164873543
"1292",24075,"B12",9,20.0215029592632,1.45811810335756,21.4796210626208
"1293",26075,"B12",14,20.2463935699604,4.88507329457314,25.1314668645335
"1294",27075,"B12",9,0,3.92846889207033,3.92846889207033
"1295",27075,"B12",14,0,5.13841268092898,5.13841268092898
"1296",30075,"B12",9,19.6905021104189,3.20937128977263,22.8998734001915
"1297",32075,"B12",9,20.210726537004,8.03178446860372,28.2425110056078
"1298",24085,"B12",14,22.4646912655306,3.09447850298501,25.5591697685156
"1299",26085,"B12",14,0,2.37204140519787,2.37204140519787
"1300",27085,"B12",9,0,2.11830911054525,2.11830911054525
"1301",27085,"B12",14,0,2.77073503565833,2.77073503565833
"1302",30085,"B12",9,20.2178735125119,1.37320568571407,21.591079198226
"1303",32085,"B12",9,24.0119241096479,1.06498019668462,25.0769043063325
"1304",26095,"B12",14,19.8583099017173,0.383737647065592,20.2420475487829
"1305",27095,"B12",9,21.109048760273,0.155018253979663,21.2640670142527
"1306",27095,"B12",14,18.5515918490628,0.202762904304121,18.7543547533669
"1307",30095,"B12",9,21.5154907978401,0.323128287701898,21.838619085542
"1308",31095,"B12",9,21.0374246202207,0.359074597622643,21.3964992178433
"1309",30105,"B12",9,24.8583869890466,0.0318554581716199,24.8902424472182
"1310",30105,"B12",14,21.8466807616054,0.041666739567738,21.8883475011731
"1311",20055,"B12",14,17.3679917407635,3.17881135595626,20.5468030967197
"1312",20055,"B12",9,19.762281722596,2.43029556033564,22.1925772829316
"1313",20065,"B12",14,21.8045981090668,0.0481322157385545,21.8527303248054
"1314",20065,"B12",9,24.8105029707033,0.0367985064603928,24.8473014771637
"1315",30065,"B12",9,19.3898228814823,6.23018350448671,25.620006385969
"1316",23075,"B12",14,19.4515755709207,0.0717900510702757,19.523365621991
"1317",23075,"B12",9,22.1331010584649,0.0548856232268854,22.1879866816918
"1318",28075,"B12",9,16.867452400824,2.79277665597039,19.6602290567944
"1319",28075,"B12",14,14.823884109003,3.65293435643776,18.4768184654408
"1320",18075,"B12",14,29.157716246511,0.0957269231623675,29.2534431696734
"1321",33075,"B12",9,19.4668011154852,9.90105449007731,29.3678556055625
"1322",23085,"B12",14,23.1530963099761,0.878680093748152,24.0317764037243
"1323",17075,"B12",14,29.1212081064733,0.200294086428867,29.3215021929022
"1324",21075,"B12",14,21.6037955970508,0.169548088552495,21.7733436856033
"1325",29075,"B12",9,16.6874988666348,2.38089143380286,19.0683903004377
"1326",31075,"B12",9,19.7155637663734,6.10353077865899,25.8190945450324
"1327",29085,"B12",9,21.3119134474625,0.489893095606672,21.8018065430692
"1328",31085,"B12",9,19.7065875985781,2.80967056685286,22.5162581654309
"1329",28085,"B12",9,20.4921798602719,0.487442641393289,20.9796225016652
"1330",33085,"B12",9,17.8997358571327,6.02876502046966,23.9285008776023
"1331",29095,"B12",9,23.1362204235406,0.053438106495537,23.1896585300361
"1332",29095,"B12",14,20.3331624793653,0.0698967082610119,20.4030591876263
"1333",29105,"B12",9,22.1458180078781,0.00794809069738811,22.1537660985755
"1334",29105,"B12",14,19.4627518042868,0.010396052800894,19.4731478570877
"1335",28095,"B12",9,21.9518591701586,0.103591352858947,22.0554505230175
"1336",28095,"B12",14,19.2922919586653,0.135496840063936,19.4277887987293
"1337",15055,"B12",14,28.9820397882186,0.012298125259,28.9943379134776
"1338",15065,"B12",14,55.8868661719612,3.88087614693215e-06,55.8868700528373
"1339",17045,"B12",10,18.9819703430276,8.53389264702573,27.5158629900533
"1340",17045,"B12",14,18.9819703430276,8.53389264702573,27.5158629900533
"1341",14045,"B12",14,48.6372319009944,0.00439760927261881,48.641629510267
"1342",16045,"B12",14,23.6026796988409,1.8543213709598,25.4570010698007
"1343",18045,"B12",10,0,2.64592511055791,2.64592511055791
"1344",18045,"B12",9,0,2.02288822113355,2.02288822113355
"1345",20045,"B12",9,11.6553473286508,10.3500855103338,22.0054328389846
"1346",21045,"B12",9,18.3549194531233,7.05735187798641,25.4122713311097
"1347",14055,"B12",14,56.2879020964907,0.000987256429343192,56.2888893529201
"1348",16055,"B12",14,30.8412474938466,0.334220604164849,31.1754680980115
"1349",18055,"B12",10,28.6458625900029,0.276286703842637,28.9221492938455
"1350",18055,"B12",14,25.1752865308744,0.276286703842637,25.451573234717
"1351",18055,"B12",9,28.6458625900029,0.21122937933086,28.8570919693337
"1352",19055,"B12",14,20.1895252611305,1.0966331935078,21.2861584546383
"1353",19055,"B12",9,22.9727818858573,0.838408600908301,23.8111904867656
"1354",22055,"B12",9,14.9948657905519,6.39465634693232,21.3895221374842
"1355",18065,"B12",14,25.8320306352915,0.0306802536279469,25.8627108889195
"1356",14065,"B12",14,56.1461915826618,0.00267357945474926,56.1488651621165
"1357",17065,"B12",14,28.7674879455533,0.15841172415033,28.9258996697036
"1358",21065,"B12",14,20.0231422304782,0.285179271153438,20.3083215016316
"1359",21065,"B12",9,22.7834618784155,0.21802801077998,23.0014898891954
"1360",22065,"B12",14,18.7036305051595,0.968999304014488,19.672629809174
"1361",22065,"B12",9,21.2820469283603,0.740828706963742,22.022875635324
"1362",24065,"B12",9,0,4.83076811734644,4.83076811734644
"1363",28065,"B12",9,15.3943748562944,8.4178410858692,23.8122159421636
"1364",31065,"B12",9,20.1003689211143,7.96782212584763,28.068191046962
"1365",32065,"B12",9,22.8949888306505,8.37042142479934,31.2654102554498
"1366",29065,"B12",9,17.10583017243,6.49494542134178,23.6007755937717
"1367",27065,"B12",9,18.9130588809258,4.81415095471959,23.7272098356454
"1368",27065,"B12",14,19.568685653591,6.29687926600862,25.8655649195997
"1369",15045,"B12",14,25.10929896423,0.106147630669208,25.2154465948992
"1370",19045,"B12",9,0,3.17016139332465,3.17016139332465
"1371",17055,"B12",10,29.1716989772531,0.185177353611708,29.3568763308649
"1372",17055,"B12",14,25.6374154570253,0.185177353611708,25.822592810637
"1373",21055,"B12",14,17.0639606688412,1.70084473398053,18.7648054028217
"1374",21055,"B12",9,19.4163380012129,1.30034624359446,20.7166842448074
"1375",23055,"B12",9,14.9064365512083,8.9019319607859,23.8083685119942
"1376",16065,"B12",14,28.4535713211624,0.162936185242107,28.6165075064045
"1377",23065,"B12",14,16.0055661365614,2.15426268845905,18.1598288250205
"1378",23065,"B12",9,18.2120369379255,1.64699771747977,19.8590346554052
"1379",34075,"R10",9,21.979537503056,8.22231448355971,30.2018519866157
"1380",36075,"R10",9,20.8072146197309,12.2968253376718,33.1040399574027
"1381",37075,"R10",9,18.9775504846623,11.1850002482147,30.162550732877
"1382",32085,"R10",9,24.9389537582803,1.06977352238887,26.0087272806691
"1383",34085,"R10",9,26.7784250440265,1.67541336196827,28.4538384059948
"1384",36085,"R10",9,23.0735374399676,7.66185546879864,30.7353929087663
"1385",37085,"R10",9,22.5992915314705,10.5913693753384,33.1906609068089
"1386",30095,"R10",9,22.3461405110158,0.324582642564112,22.6707231535799
"1387",31095,"R10",9,21.8496176067035,0.360690741757421,22.2103083484609
"1388",33095,"R10",9,23.834917860729,0.507946324250754,24.3428641849797
"1389",36095,"R10",9,19.4343622682553,5.30491813286651,24.7392804011219
"1390",37095,"R10",9,25.9539483590648,2.60214017003886,28.5560885291037
"1391",40095,"R10",9,17.865366910632,5.83929876131784,23.7046656719498
"1392",30105,"R10",9,25.8180960756984,0.031998835097266,25.8500949107957
"1393",31105,"R10",9,24.3506708930004,0.104035503211346,24.4547063962117
"1394",31105,"R10",14,20.7587841833389,0.14111441794322,20.8998986012821
"1395",33105,"R10",9,22.4979484738769,0.171479124450253,22.6694275983271
"1396",35105,"R10",9,24.09575572739,0.4466374925724,24.5423932199624
"1397",37105,"R10",9,26.4551389929803,1.53863471942032,27.9937737124007
"1398",40105,"R10",9,21.3920276861062,7.47804877836692,28.8700764644732
"1399",33075,"R10",9,19.8440531665333,9.94561774029939,29.7896709068327
"1400",38085,"R10",9,17.4131387812584,7.28156304351499,24.6947018247734
"1401",35075,"R10",9,21.5055414711646,6.761202312387,28.2667437835516
"1402",31085,"R10",9,20.4674008884182,2.82231649791382,23.289717386332
"1403",35085,"R10",9,25.6904184070204,2.98845758373197,28.6788759907524
"1404",39085,"R10",9,20.2997293474309,6.89971207223859,27.1994414196694
"1405",33085,"R10",9,18.5907919243798,6.05589964177759,24.6466915661574
"1406",39095,"R10",9,22.5774922086687,9.43974310049046,32.0172353091592
"1407",34105,"R10",9,23.0728293123016,0.101225341132238,23.1740546534338
"1408",34095,"R10",9,22.1700637250362,1.25772919703056,23.4277929220668
"1409",29105,"R10",9,23.0008027976339,0.00798386393294504,23.0087866615669
"1410",39105,"R10",9,23.5549839493482,5.66817051328559,29.2231544626338
"1411",35115,"R10",9,20.6544354286758,0.167816138840367,20.8222515675161
"1412",39125,"R10",9,27.2489394394656,1.06135894378008,28.3102983832457
"1413",40135,"R10",9,24.7729418484246,3.36190631516185,28.1348481635864
"1414",41145,"R10",9,25.3722286924859,1.29431313868719,26.666541831173
"1415",32095,"R10",9,21.9007300482638,0.783346376388755,22.6840764246526
"1416",35095,"R10",9,21.1839799712119,3.85311916828967,25.0370991395016
"1417",38095,"R10",9,21.2819695717774,7.69807422890209,28.9800438006795
"1418",32105,"R10",9,22.5491323218961,0.141063640405112,22.6901959623012
"1419",32105,"R10",14,19.2229845924429,0.191339618632691,19.4143242110756
"1420",36105,"R10",9,19.344602081716,2.88648211359726,22.2310841953132
"1421",38105,"R10",9,29.9786484651788,1.72714707469946,31.7057955398783
"1422",33115,"R10",9,25.806841947033,0.045677244696183,25.8525191917292
"1423",37115,"R10",9,21.0976729442604,0.462628588191831,21.5603015324523
"1424",41115,"R10",9,20.6652665757117,4.95604188251952,25.6213084582312
"1425",40125,"R10",9,24.6600180759599,4.44921404667942,29.1092321226393
"1426",36125,"R10",9,23.711345010946,0.0627692621058896,23.7741142730519
"1427",43125,"R10",9,23.0239330015782,3.64616094426024,26.6700939458384
"1428",35065,"R10",9,16.6267967342439,13.3079845888291,29.934781323073
"1429",40115,"R10",9,23.1344802715444,5.42984280417154,28.5643230757159
"1430",34125,"R10",9,22.537428006891,0.110713218963058,22.648141225854
"1431",36145,"R10",9,26.2796558555132,0.00565498922714767,26.2853108447404
"1432",39155,"R10",9,24.8181598427706,0.253519614721613,25.0716794574922
"1433",42165,"R10",9,23.2026946546259,0.266292305840355,23.4689869604662
"1434",32115,"R10",9,24.4627431395382,0.0184624531635896,24.4812055927018
"1435",34115,"R10",9,23.9211227320296,0.0668152258634283,23.987937957893
"1436",36115,"R10",9,21.0342419197856,0.0969228958368195,21.1311648156224
"1437",38115,"R10",9,27.3404153009576,1.55566990165868,28.8960852026163
"1438",39115,"R10",9,25.452649967445,3.97588594668204,29.428535914127
"1439",42115,"R10",9,21.3931755580651,4.28751495515062,25.6806905132157
"1440",35125,"R10",9,22.7890165056405,0.12671718825105,22.9157336938915
"1441",37125,"R10",9,20.207324046277,0.150623033602248,20.3579470798793
"1442",38125,"R10",9,21.5783044506928,0.69078844842643,22.2690928991192
"1443",41125,"R10",9,24.168043698703,4.55587618605859,28.7239198847615
"1444",42125,"R10",9,22.7744739943583,6.87893196961558,29.6534059639739
"1445",36135,"R10",9,24.8094471757454,0.0598966230068193,24.8693437987522
"1446",37135,"R10",9,24.4086145877418,0.0251663642840204,24.4337809520259
"1447",39135,"R10",9,24.1161117402305,0.420027043600348,24.5361387838309
"1448",41135,"R10",9,24.2931868414207,0.69789740215929,24.99108424358
"1449",37145,"R10",9,25.9007469862043,0.0155652342001742,25.9163122204045
"1450",39145,"R10",9,24.3312483725535,0.440159345242866,24.7714077177964
"1451",42145,"R10",9,28.1011486716786,0.804539659955975,28.9056883316345
"1452",40155,"R10",9,23.44184652936,0.227553255624064,23.669399784984
"1453",42155,"R10",9,26.1817310132545,1.79073955372569,27.9724705669802
"1454",40165,"R10",9,24.1419687199668,0.26715730808824,24.409126028055
"1455",40165,"R10",14,20.5808669757336,0.362373871096324,20.9432408468299
"1456",41165,"R10",9,20.6623345303527,0.256042748018331,20.918377278371
"1457",40175,"R10",14,21.3315933087335,0.00205809043615584,21.3336513991696
"1458",34065,"R10",9,19.7941721868225,11.3715749265842,31.1657471134067
"1459",33065,"R10",9,16.8833097195544,12.6958063426529,29.5791160622074
"1460",38135,"R10",9,22.5083138660272,0.158056849425374,22.6663707154525
"1461",42135,"R10",9,27.8938816988642,1.46715113733969,29.3610328362039
"1462",38145,"R10",9,25.3783761846379,0.0366538745298906,25.4150300591678
"1463",40145,"R10",9,23.5655512242754,0.941484326008773,24.5070355502842
"1464",37155,"R10",9,26.0426009198084,0.00983047835463034,26.052431398163
"1465",41155,"R10",9,22.7073391000576,0.521449135273037,23.2287882353306
"1466",83065,"S19",9,11.330635311271,5.36073923607735,16.6913745473484
"1467",81075,"S19",9,12.5837748632613,6.95948753671359,19.5432623999748
"1468",82075,"S19",9,11.0600301418,5.65332282131849,16.7133529631185
"1469",79085,"S19",9,4.68874123382095,10.032190183763,14.7209314175839
"1470",81085,"S19",9,13.1060143525516,4.7155766140167,17.8215909665683
"1471",82085,"S19",9,10.3534027956479,5.97761993564067,16.3310227312885
"1472",78095,"S19",9,15.1732951143134,8.58410630931678,23.7574014236302
"1473",81095,"S19",9,9.70865553701512,2.88887390220458,12.5975294392197
"1474",82095,"S19",9,9.64281058220609,5.92386750815259,15.5666780903587
"1475",78105,"S19",9,17.1436676143725,6.70096445754457,23.8446320719171
"1476",81105,"S19",9,3.57764746237708,11.435463103989,15.0131105663661
"1477",82105,"S19",9,6.10263198243448,10.0481689535594,16.1508009359938
"1478",76235,"S19",9,3.34633043295497,8.86558000164293,12.2119104345979
"1479",75245,"S19",9,5.7502627660901,14.5236598264842,20.2739225925743
"1480",77026,"S19",9,2.28012667039904,9.95049049873958,12.2306171691386
"1481",74255,"S19",9,10.0761216482468,6.12939391980123,16.2055155680481
"1482",75255,"S19",9,9.02524063624721,11.0979292381282,20.1231698743754
"1483",77255,"S19",9,12.5158426340046,2.66355598192767,15.1793986159322
"1484",76265,"S19",9,13.2956962706715,6.34403357269344,19.6397298433649
"1485",74265,"S19",9,10.2636704936022,4.95120569081017,15.2148761844123
"1486",77016,"S19",9,2.56271579735855,11.7756502886827,14.3383660860413
"1487",83075,"S19",9,11.667080897677,5.8001254475126,17.4672063451896
"1488",82065,"S19",9,11.7626894625684,5.78526243601055,17.5479518985789
"1489",80085,"S19",9,9.93763945021247,6.67158987937264,16.6092293295851
"1490",78085,"S19",9,13.6403993412913,7.37146210086436,21.0118614421556
"1491",77245,"S19",9,7.71112006351466,7.33356486527171,15.0446849287864
"1492",79095,"S19",9,11.9502076532171,10.1024917198941,22.0526993731112
"1493",79105,"S19",9,1.52918598492619,12.7543695183961,14.2835555033223
"1494",77265,"S19",9,12.8216470089726,4.65575934062183,17.4774063495944
"1495",83085,"S19",9,12.300886309605,5.79517054104349,18.0960568506485
"1496",74235,"S19",9,9.02422547432047,8.83343815501998,17.8576636293405
"1497",77036,"S19",9,2.77270181768214,9.84442205307287,12.617123870755
"1498",80095,"S19",9,4.97345934812334,6.70267506991624,11.6761344180396
"1499",83095,"S19",9,11.0028308424934,4.69012690189774,15.6929577443912
"1500",80105,"S19",9,8.22165201580699,6.42849906927361,14.6501510850806
"1501",83105,"S19",9,8.02694865651981,7.31805180335875,15.3450004598786
"1502",82115,"S19",9,9.23701853192636,4.25522049321587,13.4922390251422
"1503",75125,"S19",9,10.3378855079344,7.51783668935697,17.8557221972913
"1504",77125,"S19",9,13.1815791643015,11.3479474380797,24.5295266023812
"1505",74245,"S19",9,13.7118522946162,7.69575744871515,21.4076097433313
"1506",76245,"S19",9,6.41158983767254,8.69712485751216,15.1087146951847
"1507",80115,"S19",9,9.00976598041035,6.06980182755047,15.0795678079608
"1508",79125,"S19",9,11.5403871456795,6.73934554526915,18.2797326909486
"1509",77046,"S19",9,2.21485229888752,10.7008344950707,12.9156867939582
"1510",75135,"S19",9,7.9805626610945,9.05835766636944,17.0389203274639
"1511",76145,"S19",9,12.1281585271712,6.6908119089923,18.8189704361635
"1512",76255,"S19",9,8.91417096336183,8.55174694856522,17.465917911927
"1513",79115,"S19",9,9.2281307193085,8.11755927128193,17.3456899905904
"1514",81115,"S19",9,9.11056752452963,5.63936517038132,14.7499326949109
"1515",83115,"S19",9,9.87290203689683,4.96193645861304,14.8348384955099
"1516",76125,"S19",9,12.0194256507368,11.2279611297489,23.2473867804857
"1517",80125,"S19",9,6.35602850354358,6.20384468105217,12.5598731845958
"1518",82125,"S19",9,8.81001479638993,4.98026614044233,13.7902809368323
"1519",83125,"S19",9,8.49684971780153,6.09039588542234,14.5872456032239
"1520",77135,"S19",9,11.0200965308677,7.74622442822444,18.7663209590921
"1521",82135,"S19",9,8.45998264560969,5.32254224873383,13.7825248943435
"1522",76135,"S19",9,11.6145628593622,7.90463953338396,19.5192023927462
"1523",83135,"S19",9,11.3272956871177,6.02001300830182,17.3473086954196
"1524",75145,"S19",9,11.0965300116718,8.37904140194362,19.4755714136154
"1525",97065,"F26",9,18.808304103754,5.0089769090393,23.8172810127933
"1526",99065,"F26",9,12.4549325631724,7.4831825537492,19.9381151169216
"1527",101065,"F26",9,16.4294992849061,4.69871509762643,21.1282143825325
"1528",103065,"F26",9,13.3077354942546,9.64530868895095,22.9530441832055
"1529",104065,"F26",9,18.471320653575,4.77791866191387,23.2492393154889
"1530",107065,"F26",9,20.0925055148528,6.27454013054586,26.3670456453987
"1531",108065,"F26",9,19.0108939658681,7.52320880731959,26.5341027731877
"1532",99075,"F26",9,10.692519648849,6.89523096771839,17.5877506165674
"1533",101075,"F26",9,12.1301267598315,8.80083814320258,20.930964903034
"1534",102075,"F26",9,15.4427623483724,9.21635699025078,24.6591193386232
"1535",105075,"F26",9,16.8769082280687,10.2535852683841,27.1304934964528
"1536",106075,"F26",9,18.3430417082488,9.02436678838633,27.3674084966352
"1537",109075,"F26",9,16.6929153857415,3.81243014525569,20.5053455309971
"1538",111175,"F26",9,17.486998472811,9.15977924064959,26.6467777134606
"1539",113175,"F26",9,17.4270552645514,10.8549789603735,28.2820342249249
"1540",113175,"F26",4,14.1010686003498,10.0325564537288,24.1336250540786
"1541",114175,"F26",4,16.7293416293551,3.76526173430563,20.4946033636608
"1542",117175,"F26",4,12.0195419839752,5.60955329005641,17.6290952740316
"1543",118175,"F26",4,12.953911101542,3.90932514516653,16.8632362467086
"1544",121175,"F26",4,13.5009256289346,3.40807506189562,16.9090006908302
"1545",122175,"F26",4,14.4447500072076,5.02755467157521,19.4723046787828
"1546",124175,"F26",4,12.6044446895975,5.1888890139096,17.7933337035071
"1547",126175,"F26",4,14.822952057534,4.90636822166942,19.7293202792034
"1548",112185,"F26",9,16.5746665840828,8.11119575388477,24.6858623379676
"1549",112185,"F26",4,13.4113599218045,7.49665472454261,20.9080146463471
"1550",114185,"F26",4,16.1122819626257,7.10636987570414,23.2186518383299
"1551",115185,"F26",4,16.2295497735041,6.02953912557851,22.2590888990826
"1552",118185,"F26",4,14.7645345259369,4.5422511401313,19.3067856660682
"1553",119185,"F26",4,14.3159391748967,4.69531774373625,19.0112569186329
"1554",122185,"F26",4,11.8785010697175,4.34547748736779,16.2239785570852
"1555",123185,"F26",4,20.0041917347061,3.67195019422406,23.6761419289302
"1556",125185,"F26",4,17.3448922403078,5.09234354116107,22.4372357814688
"1557",111195,"F26",9,16.6670920024894,7.40573603220391,24.0728280346934
"1558",111195,"F26",4,13.4861457732053,6.84464383539838,20.3307896086037
"1559",113195,"F26",4,16.6277302719016,4.22456377086355,20.8522940427652
"1560",116195,"F26",4,13.5224710326083,5.38122001353594,18.9036910461442
"1561",117195,"F26",4,14.3145993578713,5.05358002072807,19.3681793785994
"1562",120195,"F26",4,13.6142028606986,6.36209149298722,19.9762943536858
"1563",121195,"F26",4,14.5679297518167,4.23343432771876,18.8013640795355
"1564",123195,"F26",4,19.0669741268987,4.20251796922144,23.2694920961201
"1565",125195,"F26",4,13.2445138046977,5.86478060381672,19.1092944085144
"1566",127195,"F26",4,18.4887799244255,4.20907446923651,22.697854393662
"1567",98085,"F26",9,14.276773826349,6.7430795018997,21.0198533282487
"1568",100085,"F26",9,14.7128498702683,7.87514857342041,22.5879984436887
"1569",102085,"F26",9,14.7629918504939,9.97350386085796,24.7364957113518
"1570",105085,"F26",9,17.2758496070768,10.9836542802459,28.2595038873227
"1571",106085,"F26",9,18.2159574604595,11.1601635568999,29.3761210173593
"1572",108085,"F26",9,18.3173138953221,8.57375091070419,26.8910648060263
"1573",110085,"F26",9,17.9410395900506,8.99337054808004,26.9344101381306
"1574",98095,"F26",9,21.3098165170781,10.4010642601776,31.7108807772557
"1575",100095,"F26",9,16.8721832566576,12.0178145718246,28.8899978284822
"1576",102095,"F26",9,14.182302643982,13.4367409027805,27.6190435467625
"1577",105095,"F26",9,15.1043821137209,10.3074526934623,25.4118348071832
"1578",106095,"F26",9,19.7602912460461,9.41260358140654,29.1728948274527
"1579",108095,"F26",9,19.6777273122579,9.61716031190897,29.2948876241669
"1580",110095,"F26",9,18.3507300741165,8.11594368808263,26.4666737621992
"1581",112095,"F26",4,13.9016699083787,8.17409471538155,22.0757646237603
"1582",98105,"F26",9,20.7133465356836,11.4256952609585,32.1390417966421
"1583",100105,"F26",9,19.2512146007403,10.0128408276004,29.2640554283407
"1584",102105,"F26",9,17.7674701842166,11.4912245181843,29.2586947024009
"1585",103105,"F26",9,13.0860996076723,13.7328890525436,26.8189886602159
"1586",109205,"F26",9,15.2546830384219,8.05997667620512,23.314659714627
"1587",111205,"F26",9,15.633686429367,9.32902096441079,24.9627073937778
"1588",111205,"F26",4,12.6499676204784,8.62221196606085,21.2721795865392
"1589",113205,"F26",4,14.1721957648688,6.54885164608019,20.721047410949
"1590",115205,"F26",4,14.5280370815992,6.29858096138961,20.8266180429888
"1591",118205,"F26",4,13.9553312514106,6.11150390393925,20.0668351553498
"1592",119205,"F26",4,13.9738272324259,5.06785017541238,19.0416774078383
"1593",121205,"F26",4,12.5369765942972,5.61346867490712,18.1504452692044
"1594",123205,"F26",4,14.1787360571535,5.19004878990783,19.3687848470613
"1595",125205,"F26",4,13.7759115210719,4.65433853200267,18.4302500530746
"1596",126205,"F26",4,16.2846310551488,4.13262426955302,20.4172553247018
"1597",111215,"F26",9,20.1853848147942,10.0209875837955,30.2063723985897
"1598",111215,"F26",4,16.3329657063091,9.26175205162119,25.5947177579303
"1599",112215,"F26",4,15.1646677060811,9.17697842308548,24.3416461291666
"1600",114215,"F26",4,16.1946007283808,7.67615465074227,23.8707553791231
"1601",116215,"F26",4,14.5722452977851,7.20430319742848,21.7765484952136
"1602",118215,"F26",4,14.1176526222656,5.70077297199983,19.8184255942654
