Tree_num,Province,Ecozone,Genus,Species,Variety,DBH,Height,merchVol,topVolRatio,topBarkRatio
2648,AB,9,PSEU,MEN,GLA, 38.00, 28.93,1.038059,0.014532,0.017816
2649,AB,9,PSEU,MEN,GLA, 39.00, 28.34,1.078928,0.012992,0.015972
2650,AB,9,PSEU,MEN,GLA, 40.00, 27.78,1.120138,0.011647,0.014356
2651,AB,9,PSEU,MEN,GLA, 41.00, 27.25,1.161697,0.010467,0.012934
2652,AB,9,PSEU,MEN,GLA, 42.00, 26.74,1.203609,0.009430,0.011680
2653,AB,9,PSEU,MEN,GLA, 43.00, 26.25,1.245877,0.008515,0.010571
2654,AB,9,PSEU,MEN,GLA, 44.00, 25.78,1.288507,0.007706,0.009588
2655,AB,9,PSEU,MEN,GLA, 45.00, 25.33,1.331499,0.006989,0.008714
2656,AB,9,PSEU,MEN,GLA, 46.00, 24.89,1.374855,0.006352,0.007936
2657,AB,9,PSEU,MEN,GLA, 47.00, 24.48,1.418577,0.005784,0.007240
2658,AB,9,PSEU,MEN,GLA, 48.00, 24.07,1.462665,0.005277,0.006617
2659,AB,9,PSEU,MEN,GLA, 49.00, 23.69,1.507120,0.004823,0.006059
2660,AB,9,PSEU,MEN,GLA, 50.00, 23.31,1.551942,0.004416,0.005557
2661,AB,10,PSEU,MEN,GLA, 13.00, 67.20,0.051628,0.772223,0.794904
2662,AB,10,PSEU,MEN,GLA, 14.00, 63.39,0.084698,0.664341,0.692155
2663,AB,10,PSEU,MEN,GLA, 15.00, 60.05,0.123656,0.556423,0.587149
2664,AB,10,PSEU,MEN,GLA, 16.00, 57.08,0.165519,0.458980,0.490470
2665,AB,10,PSEU,MEN,GLA, 17.00, 54.42,0.208264,0.376103,0.406776
2666,AB,10,PSEU,MEN,GLA, 18.00, 52.03,0.250813,0.307848,0.336733
2667,AB,10,PSEU,MEN,GLA, 19.00, 49.87,0.292700,0.252520,0.279124
2668,AB,10,PSEU,MEN,GLA, 20.00, 47.90,0.333796,0.207962,0.232110
2669,AB,10,PSEU,MEN,GLA, 21.00, 46.10,0.374136,0.172119,0.193832
2670,AB,10,PSEU,MEN,GLA, 22.00, 44.44,0.413827,0.143229,0.162635
2671,AB,10,PSEU,MEN,GLA, 23.00, 42.92,0.452998,0.119856,0.137140
2672,AB,10,PSEU,MEN,GLA, 24.00, 41.51,0.491779,0.100859,0.116222
2673,AB,10,PSEU,MEN,GLA, 25.00, 40.20,0.530290,0.085337,0.098984
2674,AB,10,PSEU,MEN,GLA, 26.00, 38.98,0.568636,0.072586,0.084709
2675,AB,10,PSEU,MEN,GLA, 27.00, 37.84,0.606907,0.062053,0.072830
2676,AB,10,PSEU,MEN,GLA, 28.00, 36.77,0.645180,0.053307,0.062897
2677,AB,10,PSEU,MEN,GLA, 29.00, 35.77,0.683520,0.046005,0.054552
2678,AB,10,PSEU,MEN,GLA, 30.00, 34.83,0.721980,0.039878,0.047506
2679,AB,10,PSEU,MEN,GLA, 31.00, 33.94,0.760605,0.034711,0.041532
2680,AB,10,PSEU,MEN,GLA, 32.00, 33.11,0.799432,0.030334,0.036444
2681,AB,10,PSEU,MEN,GLA, 33.00, 32.32,0.838493,0.026609,0.032092
2682,AB,10,PSEU,MEN,GLA, 34.00, 31.57,0.877814,0.023424,0.028355
2683,AB,10,PSEU,MEN,GLA, 35.00, 30.86,0.917414,0.020692,0.025133
2684,AB,10,PSEU,MEN,GLA, 36.00, 30.18,0.957313,0.018337,0.022345
2685,AB,10,PSEU,MEN,GLA, 37.00, 29.54,0.997524,0.016300,0.019925
2686,AB,10,PSEU,MEN,GLA, 38.00, 28.93,1.038059,0.014532,0.017816
2687,AB,10,PSEU,MEN,GLA, 39.00, 28.34,1.078928,0.012992,0.015972
2688,AB,10,PSEU,MEN,GLA, 40.00, 27.78,1.120138,0.011647,0.014356
2689,AB,10,PSEU,MEN,GLA, 41.00, 27.25,1.161697,0.010467,0.012934
2690,AB,10,PSEU,MEN,GLA, 42.00, 26.74,1.203609,0.009430,0.011680
2691,AB,10,PSEU,MEN,GLA, 43.00, 26.25,1.245877,0.008515,0.010571
2692,AB,10,PSEU,MEN,GLA, 44.00, 25.78,1.288507,0.007706,0.009588
2693,AB,10,PSEU,MEN,GLA, 45.00, 25.33,1.331499,0.006989,0.008714
2694,AB,10,PSEU,MEN,GLA, 46.00, 24.89,1.374855,0.006352,0.007936
2695,AB,10,PSEU,MEN,GLA, 47.00, 24.48,1.418577,0.005784,0.007240
2696,AB,10,PSEU,MEN,GLA, 48.00, 24.07,1.462665,0.005277,0.006617
2697,AB,10,PSEU,MEN,GLA, 49.00, 23.69,1.507120,0.004823,0.006059
2698,AB,10,PSEU,MEN,GLA, 50.00, 23.31,1.551942,0.004416,0.005557
2699,AB,14,PSEU,MEN,GLA, 13.00, 67.20,0.051628,0.772223,0.794904
2700,AB,14,PSEU,MEN,GLA, 14.00, 63.39,0.084698,0.664341,0.692155
2701,AB,14,PSEU,MEN,GLA, 15.00, 60.05,0.123656,0.556423,0.587149
2702,AB,14,PSEU,MEN,GLA, 16.00, 57.08,0.165519,0.458980,0.490470
2703,AB,14,PSEU,MEN,GLA, 17.00, 54.42,0.208264,0.376103,0.406776
2704,AB,14,PSEU,MEN,GLA, 18.00, 52.03,0.250813,0.307848,0.336733
2705,AB,14,PSEU,MEN,GLA, 19.00, 49.87,0.292700,0.252520,0.279124
2706,AB,14,PSEU,MEN,GLA, 20.00, 47.90,0.333796,0.207962,0.232110
2707,AB,14,PSEU,MEN,GLA, 21.00, 46.10,0.374136,0.172119,0.193832
2708,AB,14,PSEU,MEN,GLA, 22.00, 44.44,0.413827,0.143229,0.162635
2709,AB,14,PSEU,MEN,GLA, 23.00, 42.92,0.452998,0.119856,0.137140
2710,AB,14,PSEU,MEN,GLA, 24.00, 41.51,0.491779,0.100859,0.116222
2711,AB,14,PSEU,MEN,GLA, 25.00, 40.20,0.530290,0.085337,0.098984
2712,AB,14,PSEU,MEN,GLA, 26.00, 38.98,0.568636,0.072586,0.084709
2713,AB,14,PSEU,MEN,GLA, 27.00, 37.84,0.606907,0.062053,0.072830
2714,AB,14,PSEU,MEN,GLA, 28.00, 36.77,0.645180,0.053307,0.062897
2715,AB,14,PSEU,MEN,GLA, 29.00, 35.77,0.683520,0.046005,0.054552
2716,AB,14,PSEU,MEN,GLA, 30.00, 34.83,0.721980,0.039878,0.047506
2717,AB,14,PSEU,MEN,GLA, 31.00, 33.94,0.760605,0.034711,0.041532
2718,AB,14,PSEU,MEN,GLA, 32.00, 33.11,0.799432,0.030334,0.036444
2719,AB,14,PSEU,MEN,GLA, 33.00, 32.32,0.838493,0.026609,0.032092
2720,AB,14,PSEU,MEN,GLA, 34.00, 31.57,0.877814,0.023424,0.028355
2721,AB,14,PSEU,MEN,GLA, 35.00, 30.86,0.917414,0.020692,0.025133
2722,AB,14,PSEU,MEN,GLA, 36.00, 30.18,0.957313,0.018337,0.022345
2723,AB,14,PSEU,MEN,GLA, 37.00, 29.54,0.997524,0.016300,0.019925
2724,AB,14,PSEU,MEN,GLA, 38.00, 28.93,1.038059,0.014532,0.017816
2725,AB,14,PSEU,MEN,GLA, 39.00, 28.34,1.078928,0.012992,0.015972
2726,AB,14,PSEU,MEN,GLA, 40.00, 27.78,1.120138,0.011647,0.014356
2727,AB,14,PSEU,MEN,GLA, 41.00, 27.25,1.161697,0.010467,0.012934
2728,AB,14,PSEU,MEN,GLA, 42.00, 26.74,1.203609,0.009430,0.011680
2729,AB,14,PSEU,MEN,GLA, 43.00, 26.25,1.245877,0.008515,0.010571
2730,AB,14,PSEU,MEN,GLA, 44.00, 25.78,1.288507,0.007706,0.009588
2731,AB,14,PSEU,MEN,GLA, 45.00, 25.33,1.331499,0.006989,0.008714
2732,AB,14,PSEU,MEN,GLA, 46.00, 24.89,1.374855,0.006352,0.007936
2733,AB,14,PSEU,MEN,GLA, 47.00, 24.48,1.418577,0.005784,0.007240
2734,AB,14,PSEU,MEN,GLA, 48.00, 24.07,1.462665,0.005277,0.006617
2735,AB,14,PSEU,MEN,GLA, 49.00, 23.69,1.507120,0.004823,0.006059
2736,AB,14,PSEU,MEN,GLA, 50.00, 23.31,1.551942,0.004416,0.005557
