TRM,m²,sum,count,mean_merch_volume
67015.00000000,9187500.00000000,17399.47327805,"147",118.36376380
118036.00000000,25250000.00000000,34401.17998123,"404",85.15143560
104214.00000000,28000000.00000000,46214.06323242,"448",103.15639114
65044.00000000,7062500.00000000,13615.46998596,"113",120.49088483
94084.00000000,18625000.00000000,21721.94993973,"298",72.89244946
120155.00000000,2562500.00000000,2977.02332306,"41",72.61032495
89044.00000000,15187500.00000000,27607.81679153,"243",113.61241478
30165.00000000,18250000.00000000,32739.63325119,"292",112.12203168
67194.00000000,1750000.00000000,2770.85672760,"28",98.95916884
27135.00000000,15687500.00000000,35083.10007095,"251",139.77330706
95244.00000000,6687500.00000000,9472.73686600,"107",88.53025108
83214.00000000,1062500.00000000,1035.76998901,"17",60.92764641
97135.00000000,22812500.00000000,45358.22682571,"365",124.26911459
67114.00000000,21687500.00000000,43711.51640320,"347",125.96978791
120094.00000000,7062500.00000000,11207.26326370,"113",99.17932092
26165.00000000,62500.00000000,154.91667175,"1",154.91667175
63244.00000000,4937500.00000000,9480.61328506,"79",120.00776310
58185.00000000,51250000.00000000,97359.96640778,"820",118.73166635
114116.00000000,24375000.00000000,39656.12732315,"390",101.68237775
101254.00000000,3125000.00000000,4879.75000000,"50",97.59500000
95056.00000000,10937500.00000000,21969.04991913,"175",125.53742811
82175.00000000,16875000.00000000,26906.03012848,"270",99.65196344
68165.00000000,54250000.00000000,100946.53659058,"868",116.29785321
117036.00000000,10875000.00000000,17569.06669998,"174",100.97164770
51126.00000000,14250000.00000000,35689.13011551,"228",156.53127244
120145.00000000,937500.00000000,1178.80665207,"15",78.58711014
98054.00000000,6125000.00000000,6529.06004715,"98",66.62306171
116165.00000000,2687500.00000000,3357.20334244,"43",78.07449634
80055.00000000,21187500.00000000,38975.50030518,"339",114.97197730
68255.00000000,6375000.00000000,13186.78652573,"102",129.28222084
71245.00000000,5125000.00000000,9251.26999283,"82",112.82036577
115084.00000000,2187500.00000000,3091.48996735,"35",88.32828478
90126.00000000,12687500.00000000,22011.41987228,"203",108.43063976
105185.00000000,18312500.00000000,25759.17636490,"293",87.91527770
61135.00000000,27812500.00000000,58466.67028427,"445",131.38577592
38095.00000000,28875000.00000000,61118.57643127,"462",132.29129098
46115.00000000,27687500.00000000,50221.38677597,"443",113.36656157
56195.00000000,29375000.00000000,46830.83307266,"470",99.64007037
61124.00000000,62500.00000000,68.15000153,"1",68.15000153
103114.00000000,4375000.00000000,6822.53323746,"70",97.46476054
58085.00000000,312500.00000000,564.75334167,"5",112.95066833
76154.00000000,13875000.00000000,25092.64332962,"222",113.02992491
71254.00000000,16312500.00000000,33081.31315994,"261",126.74832628
88235.00000000,9000000.00000000,14021.07009125,"144",97.36854230
121015.00000000,4500000.00000000,6703.04334641,"72",93.09782426
116066.00000000,30625000.00000000,49927.75030899,"490",101.89336798
79115.00000000,5375000.00000000,9088.62670898,"86",105.68170592
65265.00000000,42687500.00000000,104450.25071716,"683",152.92862477
119134.00000000,6187500.00000000,8914.30664825,"99",90.04350150
116106.00000000,26937500.00000000,37561.50040817,"431",87.14965292
59205.00000000,30562500.00000000,54147.00660324,"489",110.73007485
94234.00000000,2562500.00000000,3697.90005875,"41",90.19268436
108056.00000000,37750000.00000000,73141.34953308,"604",121.09494956
114134.00000000,11062500.00000000,17499.60656357,"177",98.86783369
114106.00000000,20437500.00000000,34122.89055634,"327",104.35134727
55086.00000000,36312500.00000000,73248.32364273,"581",126.07284620
121026.00000000,3250000.00000000,5572.02003479,"52",107.15423144
65154.00000000,562500.00000000,1237.21664429,"9",137.46851603
72114.00000000,11687500.00000000,21937.94328308,"187",117.31520472
116105.00000000,312500.00000000,264.90000534,"5",52.98000107
22015.00000000,62500.00000000,148.12333679,"1",148.12333679
96055.00000000,312500.00000000,493.83332825,"5",98.76666565
92205.00000000,2500000.00000000,4866.25667572,"40",121.65641689
72096.00000000,4312500.00000000,6901.44667816,"69",100.02096635
51175.00000000,41500000.00000000,84773.25059509,"664",127.67055813
44025.00000000,187500.00000000,460.27999878,"3",153.42666626
117144.00000000,8562500.00000000,12974.62333679,"137",94.70527983
76225.00000000,62500.00000000,99.06333160,"1",99.06333160
91056.00000000,29625000.00000000,64783.40647888,"474",136.67385333
97056.00000000,16062500.00000000,35323.68293762,"257",137.44623711
40115.00000000,53312500.00000000,108637.25038910,"853",127.35902742
46155.00000000,43687500.00000000,82571.73314285,"699",118.12837359
66025.00000000,12437500.00000000,22241.26993179,"199",111.76517554
100144.00000000,2250000.00000000,2879.66006851,"36",79.99055746
73254.00000000,32750000.00000000,84547.75309372,"524",161.35067384
114046.00000000,1812500.00000000,2980.52001953,"29",102.77655240
87065.00000000,16000000.00000000,29844.53318024,"256",116.58020774
120064.00000000,437500.00000000,763.24665833,"7",109.03523690
73045.00000000,2375000.00000000,3730.37667847,"38",98.16780733
48025.00000000,250000.00000000,379.69999695,"4",94.92499924
99175.00000000,4687500.00000000,7817.66329575,"75",104.23551061
83045.00000000,5562500.00000000,7159.18330765,"89",80.44026188
116094.00000000,8437500.00000000,13763.75328827,"135",101.95372806
88015.00000000,18187500.00000000,32275.84318924,"291",110.91355048
68175.00000000,54875000.00000000,105367.90324020,"878",120.00900141
27095.00000000,21687500.00000000,32188.68006134,"347",92.76276675
122175.00000000,6250000.00000000,9014.30331802,"100",90.14303318
127234.00000000,62500.00000000,50.09333420,"1",50.09333420
120204.00000000,500000.00000000,785.25333786,"8",98.15666723
117046.00000000,16125000.00000000,23762.04679871,"258",92.10095658
98094.00000000,687500.00000000,701.02666855,"11",63.72969714
89165.00000000,3812500.00000000,5882.73677444,"61",96.43830778
119195.00000000,23062500.00000000,32348.10357285,"369",87.66423732
80195.00000000,3187500.00000000,6047.43672180,"51",118.57719062
78075.00000000,5062500.00000000,9583.66677475,"81",118.31687376
98215.00000000,18187500.00000000,30353.98339081,"291",104.30922127
105244.00000000,28125000.00000000,39502.05304718,"450",87.78234010
127045.00000000,62500.00000000,77.51000214,"1",77.51000214
118034.00000000,500000.00000000,583.18333817,"8",72.89791727
53235.00000000,47687500.00000000,101771.72618484,"763",133.38365162
78065.00000000,5750000.00000000,13121.87007523,"92",142.62902256
93086.00000000,25250000.00000000,49556.83631134,"404",122.66543641
123235.00000000,312500.00000000,465.75333405,"5",93.15066681
120235.00000000,27937500.00000000,36605.21666718,"447",81.89086503
65174.00000000,1437500.00000000,2730.49000931,"23",118.71695693
96105.00000000,15812500.00000000,29341.63642120,"253",115.97484751
63044.00000000,1375000.00000000,2505.49667358,"22",113.88621244
58135.00000000,29687500.00000000,61456.07700348,"475",129.38121474
124065.00000000,2000000.00000000,2799.31333160,"32",87.47854161
112086.00000000,1812500.00000000,3355.26342773,"29",115.69873889
40145.00000000,45687500.00000000,76054.34336472,"731",104.04150939
56064.00000000,437500.00000000,856.44332886,"7",122.34904698
90155.00000000,4750000.00000000,7984.11001205,"76",105.05407911
68085.00000000,10625000.00000000,20645.91333008,"170",121.44654900
84066.00000000,437500.00000000,525.89667892,"7",75.12809699
94114.00000000,11437500.00000000,12751.48661804,"183",69.68025474
81144.00000000,62500.00000000,50.56666565,"1",50.56666565
9304.00000000,4187500.00000000,8687.67667007,"67",129.66681597
12015.00000000,8187500.00000000,17323.07993698,"131",132.23725143
85116.00000000,1375000.00000000,1736.65999603,"22",78.93909073
23115.00000000,24062500.00000000,51217.80015564,"385",133.03324716
67076.00000000,14375000.00000000,31651.56339645,"230",137.61549303
57014.00000000,1625000.00000000,3616.16007233,"26",139.08307970
74254.00000000,42125000.00000000,116142.78010559,"674",172.31866485
100234.00000000,437500.00000000,525.09335327,"7",75.01333618
116225.00000000,30562500.00000000,45577.03376007,"489",93.20456802
65025.00000000,9437500.00000000,16321.56331253,"151",108.08982326
95014.00000000,62500.00000000,90.14333344,"1",90.14333344
90224.00000000,2250000.00000000,2555.75000000,"36",70.99305556
104255.00000000,4312500.00000000,7027.78328705,"69",101.85193170
54126.00000000,4500000.00000000,6755.47333527,"72",93.82601855
79074.00000000,2250000.00000000,2953.81998825,"36",82.05055523
94135.00000000,22187500.00000000,45212.57649612,"355",127.35937041
51095.00000000,26375000.00000000,61604.87363052,"422",145.98311287
116155.00000000,4750000.00000000,5744.70666122,"76",75.58824554
53016.00000000,39875000.00000000,63485.86980820,"638",99.50763293
93234.00000000,14625000.00000000,26574.33307266,"234",113.56552595
85214.00000000,3437500.00000000,3889.75997925,"55",70.72290871
110044.00000000,3500000.00000000,4804.45994568,"56",85.79392760
83076.00000000,9375000.00000000,14534.14657211,"150",96.89431048
38075.00000000,750000.00000000,1285.04999924,"12",107.08749994
19105.00000000,187500.00000000,260.30000305,"3",86.76666768
67134.00000000,750000.00000000,1361.73999405,"12",113.47833284
55085.00000000,2062500.00000000,5001.19667816,"33",151.55141449
111244.00000000,10687500.00000000,16664.54985428,"171",97.45350792
100094.00000000,3750000.00000000,4012.55001068,"60",66.87583351
95174.00000000,20875000.00000000,36668.35017776,"334",109.78547957
69174.00000000,17375000.00000000,34810.67998886,"278",125.21827334
91255.00000000,11250000.00000000,18749.67990494,"180",104.16488836
73244.00000000,32562500.00000000,83473.87969208,"521",160.21857906
72026.00000000,62500.00000000,101.35666656,"1",101.35666656
109084.00000000,1562500.00000000,2066.26331711,"25",82.65053268
89036.00000000,21125000.00000000,41701.74951935,"338",123.37795716
92025.00000000,6812500.00000000,12245.46329880,"109",112.34369999
117165.00000000,4000000.00000000,5486.20671082,"64",85.72197986
104076.00000000,15000000.00000000,30825.80964661,"240",128.44087353
61104.00000000,312500.00000000,340.80000305,"5",68.16000061
92115.00000000,36812500.00000000,75480.14659882,"589",128.14965467
86214.00000000,4750000.00000000,6549.78994751,"76",86.18144668
126046.00000000,5562500.00000000,7607.18684006,"89",85.47400944
104126.00000000,6562500.00000000,7567.95673370,"105",72.07577842
41275.00000000,29937500.00000000,70015.52002716,"479",146.17018795
96124.00000000,1125000.00000000,1200.46666718,"18",66.69259262
57066.00000000,34250000.00000000,61769.51665115,"548",112.71809608
125234.00000000,1687500.00000000,2372.12003708,"27",87.85629767
68264.00000000,19437500.00000000,36941.64674759,"311",118.78343006
118056.00000000,27562500.00000000,46016.69988251,"441",104.34625824
62016.00000000,31875000.00000000,56264.60316467,"510",110.32275130
91024.00000000,1562500.00000000,1991.22667313,"25",79.64906693
56055.00000000,125000.00000000,248.69999695,"2",124.34999847
49284.00000000,62500.00000000,111.80999756,"1",111.80999756
26135.00000000,25125000.00000000,51977.42382431,"402",129.29707419
66074.00000000,12437500.00000000,26316.21989441,"199",132.24231103
56225.00000000,55750000.00000000,107903.38991928,"892",120.96792592
43016.00000000,29750000.00000000,65860.27684784,"476",138.36192615
53046.00000000,12375000.00000000,16872.97347641,"198",85.21703776
32165.00000000,5375000.00000000,7415.97336960,"86",86.23224848
65175.00000000,32625000.00000000,74851.16028214,"522",143.39302736
60254.00000000,62500.00000000,62.49000168,"1",62.49000168
68195.00000000,25000000.00000000,51717.20365524,"400",129.29300914
126116.00000000,250000.00000000,237.27333450,"4",59.31833363
57054.00000000,875000.00000000,1331.68669128,"14",95.12047795
119026.00000000,39500000.00000000,53018.85680771,"632",83.89059621
103035.00000000,6125000.00000000,7313.76325607,"98",74.63023731
72085.00000000,61687500.00000000,174414.84949875,"987",176.71210689
74265.00000000,5187500.00000000,7080.99676514,"83",85.31321404
92224.00000000,21062500.00000000,34532.79672241,"337",102.47120689
115205.00000000,34000000.00000000,53374.72040558,"544",98.11529486
49235.00000000,64062500.00000000,112907.14310074,"1025",110.15331034
98095.00000000,9500000.00000000,19649.76996613,"152",129.27480241
53165.00000000,26000000.00000000,43245.01026154,"416",103.95435159
75134.00000000,12187500.00000000,21663.97991943,"195",111.09733292
34055.00000000,62500.00000000,74.54000092,"1",74.54000092
69015.00000000,5625000.00000000,10363.93330002,"90",115.15481444
65036.00000000,32625000.00000000,65281.82028961,"522",125.06095841
13035.00000000,31187500.00000000,62338.49053955,"499",124.92683475
123195.00000000,1187500.00000000,1983.30997467,"19",104.38473551
91135.00000000,6875000.00000000,12076.33327484,"110",109.78484795
71045.00000000,1562500.00000000,3077.30667114,"25",123.09226685
59255.00000000,58375000.00000000,98082.03269958,"934",105.01288298
116234.00000000,35125000.00000000,55530.15715790,"562",98.80810882
24105.00000000,24187500.00000000,50773.75316620,"387",131.19832859
92036.00000000,19125000.00000000,39701.20975113,"306",129.74251553
84095.00000000,5125000.00000000,7574.13328934,"82",92.36747914
85086.00000000,62500.00000000,124.60333252,"1",124.60333252
103074.00000000,62500.00000000,61.33333206,"1",61.33333206
68094.00000000,47687500.00000000,110007.28031921,"763",144.17730055
88175.00000000,16375000.00000000,29947.35017776,"262",114.30286327
80025.00000000,2250000.00000000,2950.70333099,"36",81.96398142
76074.00000000,3687500.00000000,4820.04999542,"59",81.69576263
87136.00000000,14437500.00000000,22389.89328384,"231",96.92594495
112234.00000000,5187500.00000000,6884.69332123,"83",82.94811230
60075.00000000,1000000.00000000,1658.76666260,"16",103.67291641
70056.00000000,8000000.00000000,16015.01999283,"128",125.11734369
68104.00000000,21375000.00000000,39277.76002121,"342",114.84725152
49056.00000000,15812500.00000000,29098.32358932,"253",115.01313672
95144.00000000,6687500.00000000,9995.94998169,"107",93.42009329
90036.00000000,19625000.00000000,37836.68314743,"314",120.49899092
118016.00000000,22937500.00000000,31651.41362381,"367",86.24363385
67264.00000000,21937500.00000000,43103.03015518,"351",122.80065571
28155.00000000,26250000.00000000,52603.32998276,"420",125.24602377
80095.00000000,1125000.00000000,1356.40335464,"18",75.35574192
62254.00000000,2250000.00000000,3858.03999329,"36",107.16777759
55146.00000000,750000.00000000,1060.42664337,"12",88.36888695
49195.00000000,41562500.00000000,76026.63678360,"665",114.32576960
108096.00000000,9250000.00000000,14508.30687332,"148",98.02910050
86184.00000000,8375000.00000000,14075.60318756,"134",105.04181483
80224.00000000,6625000.00000000,10890.30658340,"106",102.73874135
107224.00000000,23187500.00000000,33108.76276398,"371",89.24194815
60096.00000000,52687500.00000000,85028.20669937,"843",100.86382764
45155.00000000,38125000.00000000,68915.48991394,"610",112.97621297
96074.00000000,5625000.00000000,6009.87004471,"90",66.77633383
114026.00000000,36187500.00000000,60913.67978668,"579",105.20497372
102106.00000000,35812500.00000000,71102.82588577,"573",124.08870137
109154.00000000,4312500.00000000,7188.33319092,"69",104.17874190
105016.00000000,31125000.00000000,54571.25320053,"498",109.58082972
121085.00000000,62500.00000000,94.67333221,"1",94.67333221
66034.00000000,16500000.00000000,28060.40679550,"264",106.28941968
45275.00000000,35750000.00000000,70699.52397156,"572",123.60056638
64245.00000000,31062500.00000000,51914.59994507,"497",104.45593550
115106.00000000,31375000.00000000,49866.54060745,"502",99.33573826
41245.00000000,625000.00000000,871.56665802,"10",87.15666580
93255.00000000,22437500.00000000,50888.33643341,"359",141.75024076
70075.00000000,9812500.00000000,17314.18372726,"157",110.28142501
24025.00000000,250000.00000000,644.94664764,"4",161.23666191
103096.00000000,36250000.00000000,57070.67355347,"580",98.39771302
99115.00000000,4000000.00000000,8510.53995514,"64",132.97718680
22105.00000000,22375000.00000000,45547.42003632,"358",127.22743027
88086.00000000,31500000.00000000,57656.12319183,"504",114.39706983
125044.00000000,187500.00000000,239.29666138,"3",79.76555379
107165.00000000,24375000.00000000,37822.57295990,"390",96.98095631
101126.00000000,27375000.00000000,44689.64018250,"438",102.03114197
82184.00000000,2250000.00000000,2776.07668304,"36",77.11324120
99205.00000000,7687500.00000000,14316.30653381,"123",116.39273605
76075.00000000,26187500.00000000,66896.59372330,"419",159.65774158
105136.00000000,1250000.00000000,2414.30996704,"20",120.71549835
43075.00000000,38562500.00000000,97149.57636261,"617",157.45474289
119025.00000000,1625000.00000000,2417.64665985,"26",92.98640999
80244.00000000,8687500.00000000,14238.24657822,"139",102.43342862
99105.00000000,18312500.00000000,37401.80663300,"293",127.65121718
117106.00000000,34562500.00000000,58037.75344086,"553",104.95072955
107095.00000000,9500000.00000000,16872.60304642,"152",111.00396741
122096.00000000,3062500.00000000,4387.66999435,"49",89.54428560
108015.00000000,4375000.00000000,5625.71661377,"70",80.36738020
94056.00000000,13687500.00000000,26395.05335617,"219",120.52535779
73134.00000000,1062500.00000000,1625.08332062,"17",95.59313651
109155.00000000,375000.00000000,550.60665894,"6",91.76777649
108155.00000000,5375000.00000000,6970.73658752,"86",81.05507660
12055.00000000,52375000.00000000,140968.34338379,"838",168.21998017
12035.00000000,53687500.00000000,110917.29084778,"859",129.12373789
62095.00000000,44812500.00000000,94832.20317078,"717",132.26248699
72135.00000000,13500000.00000000,30304.90664673,"216",140.30049373
90185.00000000,3875000.00000000,5556.25003433,"62",89.61693604
74015.00000000,19062500.00000000,48904.60338211,"305",160.34296191
74114.00000000,2937500.00000000,5514.23995590,"47",117.32425438
85145.00000000,10437500.00000000,17509.98337173,"167",104.85019983
94164.00000000,1500000.00000000,1919.97334671,"24",79.99888945
39115.00000000,53625000.00000000,110627.54369354,"858",128.93653111
73114.00000000,2312500.00000000,4166.41996765,"37",112.60594507
33085.00000000,14062500.00000000,25159.34323502,"225",111.81930327
43255.00000000,9937500.00000000,16395.28350830,"159",103.11499062
85115.00000000,12437500.00000000,16683.19336319,"199",83.83514253
81164.00000000,5437500.00000000,8531.13664627,"87",98.05904191
126194.00000000,750000.00000000,1079.57331848,"12",89.96444321
90075.00000000,3937500.00000000,6566.96997070,"63",104.23761858
8035.00000000,10375000.00000000,24728.00014114,"166",148.96385627
71044.00000000,8562500.00000000,11187.28338623,"137",81.65900282
118116.00000000,1750000.00000000,1831.15670776,"28",65.39845385
92135.00000000,3750000.00000000,5860.53337097,"60",97.67555618
79016.00000000,812500.00000000,1233.75666809,"13",94.90435908
99106.00000000,10500000.00000000,15421.19338608,"168",91.79281777
109195.00000000,1312500.00000000,2209.23995972,"21",105.20190284
74214.00000000,12500000.00000000,23570.78330994,"200",117.85391655
69214.00000000,12500000.00000000,20449.89656067,"200",102.24948280
88046.00000000,36937500.00000000,67173.47292709,"591",113.66069869
81074.00000000,9750000.00000000,13237.05333710,"156",84.85290601
37155.00000000,51750000.00000000,90424.72642517,"828",109.20860679
40026.00000000,6500000.00000000,14107.21680069,"104",135.64631539
72174.00000000,5312500.00000000,9632.48995209,"85",113.32341120
77125.00000000,15312500.00000000,36505.62665176,"245",149.00255776
54185.00000000,26875000.00000000,61433.21347427,"430",142.86793831
41065.00000000,3687500.00000000,7557.79336166,"59",128.09819257
68245.00000000,3187500.00000000,5934.43997192,"51",116.36156808
71075.00000000,36375000.00000000,88924.18930435,"582",152.79070327
111044.00000000,875000.00000000,1114.24666595,"14",79.58904757
55054.00000000,1562500.00000000,2657.82668686,"25",106.31306747
96064.00000000,12625000.00000000,20850.91659927,"202",103.22235940
49035.00000000,125000.00000000,215.03999329,"2",107.51999664
60066.00000000,47437500.00000000,92918.98281479,"759",122.42290226
79185.00000000,13000000.00000000,24038.01341629,"208",115.56737219
79204.00000000,812500.00000000,1116.32666779,"13",85.87128214
87116.00000000,12250000.00000000,21144.11306763,"196",107.87812790
3304.00000000,2750000.00000000,5577.09334946,"44",126.75212158
117075.00000000,62500.00000000,53.86000061,"1",53.86000061
52136.00000000,9125000.00000000,19800.77329254,"146",135.62173488
92106.00000000,28500000.00000000,54405.47868347,"456",119.31026027
47165.00000000,59937500.00000000,117184.15639877,"959",122.19411512
81094.00000000,2625000.00000000,2752.37001419,"42",65.53261939
70235.00000000,2750000.00000000,5009.06993866,"44",113.84249861
89124.00000000,1312500.00000000,1388.70665741,"21",66.12888845
84035.00000000,7250000.00000000,14935.79336929,"116",128.75683939
62105.00000000,45562500.00000000,96840.48033142,"729",132.84016506
4035.00000000,37625000.00000000,92612.19309616,"602",153.84085232
47245.00000000,17687500.00000000,24518.35657501,"283",86.63730239
124125.00000000,312500.00000000,328.94332886,"5",65.78866577
85136.00000000,1562500.00000000,1788.17336273,"25",71.52693451
84265.00000000,4125000.00000000,7349.51004028,"66",111.35621273
69184.00000000,17562500.00000000,33409.17009354,"281",118.89384375
85154.00000000,1000000.00000000,1204.69333649,"16",75.29333353
125164.00000000,875000.00000000,962.92333984,"14",68.78023856
68184.00000000,5500000.00000000,8469.93004227,"88",96.24920503
113026.00000000,32437500.00000000,59654.18700409,"519",114.94063007
56115.00000000,28062500.00000000,74490.97992706,"449",165.90418692
117076.00000000,51187500.00000000,84394.26387405,"819",103.04549924
49175.00000000,67687500.00000000,106617.85335922,"1083",98.44677134
95254.00000000,10000000.00000000,12542.39355087,"160",78.38995969
72115.00000000,16750000.00000000,42459.61006546,"268",158.43138084
20085.00000000,15625000.00000000,32011.90685272,"250",128.04762741
112046.00000000,21312500.00000000,42681.72056961,"341",125.16633598
87205.00000000,4125000.00000000,7794.66333771,"66",118.10095966
31045.00000000,187500.00000000,251.07999420,"3",83.69333140
80125.00000000,3187500.00000000,3959.29664993,"51",77.63326765
63094.00000000,6875000.00000000,12511.77330780,"110",113.74339371
93235.00000000,1562500.00000000,2599.95668030,"25",103.99826721
84224.00000000,1312500.00000000,2222.35998535,"21",105.82666597
35214.00000000,62500.00000000,123.37332916,"1",123.37332916
57145.00000000,11875000.00000000,25707.56661606,"190",135.30298219
51275.00000000,52812500.00000000,97394.61285782,"845",115.25989687
97064.00000000,10750000.00000000,13030.59328461,"172",75.75926328
71056.00000000,562500.00000000,649.02334213,"9",72.11370468
118014.00000000,62500.00000000,64.26999664,"1",64.26999664
49115.00000000,34250000.00000000,68635.62331390,"548",125.24748780
91124.00000000,4500000.00000000,4692.13672638,"72",65.16856564
90095.00000000,187500.00000000,254.98333740,"3",84.99444580
74215.00000000,625000.00000000,1076.95667267,"10",107.69566727
93115.00000000,27062500.00000000,61457.66296768,"433",141.93455651
104035.00000000,7750000.00000000,13275.79647064,"124",107.06287476
83184.00000000,1625000.00000000,2027.87332535,"26",77.99512790
40085.00000000,21687500.00000000,35731.07989120,"347",102.97141179
59244.00000000,187500.00000000,251.27999496,"3",83.75999832
56086.00000000,46437500.00000000,100362.25988007,"743",135.07706579
110066.00000000,25500000.00000000,44936.03372574,"408",110.13733756
83084.00000000,125000.00000000,212.26666641,"2",106.13333321
91085.00000000,1125000.00000000,1620.82997894,"18",90.04610994
92144.00000000,7125000.00000000,8732.22995758,"114",76.59850840
113174.00000000,6312500.00000000,10217.91323471,"101",101.16745777
102245.00000000,2437500.00000000,4157.07328033,"39",106.59162257
91095.00000000,812500.00000000,1077.67001724,"13",82.89769363
112204.00000000,18750000.00000000,26749.20000839,"300",89.16400003
84054.00000000,4312500.00000000,5722.21991348,"69",82.93072338
94045.00000000,10562500.00000000,17591.06333923,"169",104.08913218
122035.00000000,11500000.00000000,15847.88015747,"184",86.12978346
83204.00000000,6812500.00000000,10210.74661636,"109",93.67657446
83105.00000000,6125000.00000000,9207.87668610,"98",93.95792537
79114.00000000,5312500.00000000,8675.69664764,"85",102.06701938
103026.00000000,7375000.00000000,11858.02005386,"118",100.49169537
122244.00000000,62500.00000000,106.02666473,"1",106.02666473
117066.00000000,48750000.00000000,79988.32363129,"780",102.54913286
85165.00000000,10125000.00000000,14870.65666580,"162",91.79417695
78174.00000000,20062500.00000000,34796.40644836,"321",108.40002009
106055.00000000,7250000.00000000,14373.89635849,"116",123.91289964
63185.00000000,43000000.00000000,97209.19364548,"688",141.29243262
76056.00000000,1937500.00000000,3821.20006943,"31",123.26451837
126015.00000000,187500.00000000,255.33999634,"3",85.11333211
65066.00000000,38500000.00000000,89793.64617157,"616",145.76890612
87015.00000000,16687500.00000000,33152.33364868,"267",124.16604363
64224.00000000,3812500.00000000,7654.80993652,"61",125.48868748
58144.00000000,375000.00000000,355.72334290,"6",59.28722382
85215.00000000,250000.00000000,588.77333832,"4",147.19333458
52036.00000000,50562500.00000000,84545.70993805,"809",104.50643997
93084.00000000,19375000.00000000,22426.61989212,"310",72.34393514
116224.00000000,6562500.00000000,11498.64671326,"105",109.51092108
95164.00000000,3312500.00000000,4972.37326813,"53",93.81836355
71184.00000000,6500000.00000000,11427.63655090,"104",109.88112068
101035.00000000,7875000.00000000,9506.16995621,"126",75.44579330
108045.00000000,4875000.00000000,7906.61987305,"78",101.36692145
70136.00000000,19062500.00000000,43461.41017914,"305",142.49642682
69105.00000000,36312500.00000000,79260.30051422,"581",136.42048281
90255.00000000,16062500.00000000,22683.50008774,"257",88.26264626
107225.00000000,10000000.00000000,19212.14007950,"160",120.07587550
69194.00000000,17937500.00000000,32040.89027023,"287",111.64073265
47135.00000000,44562500.00000000,92711.99324417,"713",130.03084606
111214.00000000,16437500.00000000,20976.02001572,"263",79.75673010
85114.00000000,562500.00000000,664.03668213,"9",73.78185357
111045.00000000,44437500.00000000,76078.36629105,"711",107.00192165
48065.00000000,250000.00000000,406.03665161,"4",101.50916290
97086.00000000,11062500.00000000,20729.88356400,"177",117.11798624
94134.00000000,5500000.00000000,6289.85335159,"88",71.47560627
87114.00000000,7187500.00000000,10344.55662918,"115",89.95266634
25055.00000000,62500.00000000,117.08999634,"1",117.08999634
94255.00000000,24875000.00000000,59145.87660599,"398",148.60773017
83195.00000000,4500000.00000000,5621.29009247,"72",78.07347351
89096.00000000,30250000.00000000,51451.95365906,"484",106.30568938
86255.00000000,10812500.00000000,17027.90670395,"173",98.42720638
66015.00000000,6375000.00000000,10992.17004013,"102",107.76637294
116214.00000000,3062500.00000000,4445.63996506,"49",90.72734623
38265.00000000,8562500.00000000,21399.26322174,"137",156.19900162
125014.00000000,437500.00000000,492.17333221,"7",70.31047603
70106.00000000,437500.00000000,594.28667831,"7",84.89809690
88174.00000000,625000.00000000,788.71665573,"10",78.87166557
102066.00000000,20437500.00000000,44352.17277527,"327",135.63355589
126056.00000000,62500.00000000,100.49333191,"1",100.49333191
71036.00000000,4687500.00000000,9304.24665451,"75",124.05662206
76264.00000000,10187500.00000000,19993.98682404,"163",122.66249585
34205.00000000,49625000.00000000,132699.12630463,"794",167.12736310
87074.00000000,3000000.00000000,3570.30671310,"48",74.38138986
12045.00000000,45937500.00000000,103495.60382843,"735",140.81034534
104245.00000000,40875000.00000000,69272.23639679,"654",105.92085076
125085.00000000,1625000.00000000,2391.16666031,"26",91.96794847
61244.00000000,562500.00000000,815.56667328,"9",90.61851925
38145.00000000,77062500.00000000,131406.67727280,"1233",106.57475853
65214.00000000,187500.00000000,304.48001099,"3",101.49333700
56126.00000000,3187500.00000000,5469.14339828,"51",107.23810585
74044.00000000,7250000.00000000,10962.60002136,"116",94.50517260
104205.00000000,4437500.00000000,6144.71663284,"71",86.54530469
63245.00000000,38000000.00000000,63924.20683670,"608",105.13849809
93215.00000000,250000.00000000,694.33665466,"4",173.58416367
89224.00000000,562500.00000000,694.74999619,"9",77.19444402
36085.00000000,36500000.00000000,75895.31348801,"584",129.95772858
69114.00000000,21812500.00000000,44831.05307388,"349",128.45573947
45265.00000000,26625000.00000000,48934.56691360,"426",114.86987538
104124.00000000,5500000.00000000,7784.56657410,"88",88.46098380
53204.00000000,125000.00000000,188.02000427,"2",94.01000214
41026.00000000,13812500.00000000,33716.36666870,"221",152.56274511
93225.00000000,62500.00000000,130.58666992,"1",130.58666992
100164.00000000,3375000.00000000,5562.44334412,"54",103.00821008
120224.00000000,6125000.00000000,8697.86328506,"98",88.75370699
60095.00000000,40250000.00000000,82600.01040268,"644",128.26088572
63224.00000000,12250000.00000000,23645.46313858,"196",120.64011805
83025.00000000,7312500.00000000,10366.78673172,"117",88.60501480
72075.00000000,23937500.00000000,54356.86301041,"383",141.92392431
66245.00000000,28500000.00000000,64127.73671341,"456",140.63100156
85056.00000000,312500.00000000,632.13331604,"5",126.42666321
101124.00000000,5250000.00000000,10408.51003647,"84",123.91083377
41095.00000000,36250000.00000000,77393.36637115,"580",133.43683857
