TRM,edson_median,hinton_median,whitecourt_median
"064035",12167.377,15755.416,8421.5569
"064036",16772.964,12925.81,15926.002
"064044",21131.707,24675.152,18565.131
"064045",10828.266,14488.604,6966.1072
"064046",16379.217,12524.98,16552.1905
"064054",21062.101,24606.6185,18492.475
"064055",11114.554,14791.3075,7238.5363
"064056",15061.767,11209.36,15248.69
"064064",20602.781,24149.008,18036.973
"064065",11221.5095,14904.7465,7293.77375
"064066",17552.724,13701.725,17170.729
"064074",20281.749,23825.843,17714.4775
"064075",9934.3949,13621.907,5578.39635
"064076",18457.631,14605.173,16688.2035
"064084",20399.2285,23940.438,17829.1075
"064085",9076.60215,12746.9715,4536.7519
"064086",18832.2905,14979.871,16639.394
"064094",19897.854,23441.033,17329.7755
"064095",8944.0032,12618.663,4394.425
"064096",20057.2825,16206.586,17865.468
"064104",19937.03,23480.658,17370.22
"064105",7231.9413,10908.948,2686.8926
"064106",20312.141,16461.023,18024.9555
"064114",18852.758,22396.938,16286.162
"064115",7503.0822,11177.254,2958.605
"064116",21065.066,17216.303,18706.0275
"064124",18444.817,21987.5185,15877.1755
"064125",7764.1607,11436.3135,3221.941
"064126",23111.439,19340.037,18678.381
"064134",17531.9155,21075.707,14964.763
"064135",8115.39345,11785.21,3568.0017
"064136",23531.647,19765.129,18985.168
"064144",17439.87,20981.844,14861.4365
"064145",8609.7576,12282.16,4062.3217
"064146",25226.138,21463.105,20679.647
"064154",18360.737,21910.891,15471.426
"064155",9673.12105,13348.521,5125.2391
"064164",17038.827,20584.203,14030.499
"064165",10225.372,13906.7445,5681.30345
"064174",16204.428,19750.587,13223.968
"064175",10503.381,13950.028,5955.2122
"064184",16708.041,20250.612,13318.2495
"064185",11526.756,14321.847,6980.708
"064194",14858.96,18403.021,11393.631
"064195",10741.602,13515.493,6195.1357
"064204",14434.899,17977.742,10922.435
"064205",10786.675,13452.922,6237.0093
"064214",14370.736,17917.3355,10710.941
"064215",9898.9247,12361.2505,5351.58935
"064224",13923.2405,17468.067,10262.464
"064225",12758.016,14250.515,8216.3038
"064234",13260.149,16804.999,9599.4224
"064235",13237.617,14419.8745,8689.7597
"064244",13588.4525,17133.7985,9927.9155
"064245",12661.971,13483.45,8114.6725
"064254",13057.002,16602.347,9397.4051
"064255",12841.935,13213.478,8294.68645
"064264",12523.085,16070.17,8862.3995
"064265",13916.44,12157.963,9370.4538
"064274",12735.0315,16279.922,9073.1151
"064275",14070.312,11767.2325,9523.7013
"065014",22517.549,26061.4275,19950.745
"065015",13083.591,16632.276,9422.4914
"065016",15330.6015,11652.103,10953.052
"065024",22165.511,25710.612,19601.259
"065025",14437.828,17977.162,10773.496
"065026",15029.781,11178.0805,10746.739
"065034",21834.244,25376.914,19266.91
"065035",13755.839,17346.264,9977.9704
"065036",16140.952,12293.211,11860.698
"065044",21829.201,25373.801,19263.21
"065045",11777.7885,15445.689,7900.457
"065046",16589.154,12741.153,15550.1545
"065054",21804.737,25349.7085,19237.4255
"065055",12350.8665,16023.151,8472.9811
"065056",15551.6605,11702.365,14842.854
"065064",21245.378,24789.378,18678.8005
"065065",12992.362,16676.9795,9109.6808
"065066",17772.631,13935.622,16143.7185
"065074",21673.047,25216.882,19106.284
"065075",11797.6325,15475.195,7527.1934
"065076",17767.522,13919.663,15663.3645
"065084",21851.362,25395.0355,19285.033
"065085",9598.7846,13273.389,5052.9784
"065086",18457.074,14604.8625,16264.913
"065094",21678.6505,25224.914,19111.475
"065095",8210.82935,11872.373,3659.48955
"065096",19181.847,15330.183,16989.989
"065104",20244.9625,23784.78,17664.8785
"065105",8016.1497,11674.222,3469.585
"065106",21596.133,17800.265,17562.928
"065114",18979.527,22520.638,16385.791
"065115",8934.079,12604.2765,4385.76395
"065116",21358.7,17535.0645,17613.701
"065124",18155.702,21697.317,15455.9965
"065125",8407.4208,12076.669,3862.6293
"065126",22369.829,18597.225,17938.817
"065134",17499.9915,21046.669,14786.027
"065135",9067.3249,12741.315,4523.24
"065136",22926.061,19154.274,18379.615
"065144",17542.945,21088.3315,14487.489
"065145",9600.9729,13270.73,5054.1816
"065146",24218.4155,20453.648,19671.9545
"065154",17726.7695,21272.736,14250.314
"065155",9699.42985,13369.844,5153.64755
"065164",16727.752,20269.105,13263.0645
"065165",11169.271,14840.8865,6621.6867
"065174",16222.717,19765.562,12741.939
"065175",12542.802,15759.9835,7994.4472
"065184",15725.395,19271.403,12247.156
"065185",12745.364,15524.3105,8198.85205
"065194",15135.084,18679.593,11656.593
"065195",12073.1805,14726.727,7527.2998
"065204",15007.1025,18549.591,11382.822
"065205",11003.041,13483.436,6456.776
"065214",14386.2265,17930.011,10724.531
"065215",9712.5092,12180.25,5164.9133
"065224",13631.0885,17174.784,9968.2728
"065225",12040.041,14448.867,7494.393
"065234",13871.744,17415.664,10209.361
"065235",12276.798,14512.639,7730.0741
"065244",13981.574,17524.775,10319.493
"065245",11893.64,13798.734,7346.8741
"065254",14459.012,17998.852,10795.256
"065255",13387.282,14493.078,8837.70025
"065264",13250.53,16797.424,9591.77355
"065265",17396.175,14649.872,12985
"065274",13697.942,17242.2445,10038.5825
"065275",15667.5505,12783.247,11164.298
"066014",23383.678,26927.1635,20819.329
"066015",13489.902,17027.93,9826.0395
"066016",15950.126,12097.0445,11667.986
"066024",22987.275,26528.954,20421.539
"066025",14487.338,18030.461,10827.3445
"066026",15510.754,11658.759,11228.626
"066034",22570.913,26116.834,20005.978
"066035",20354.502,23987.562,16020.716
"066036",16369.487,12518.466,12087.721
"066044",22731.2415,26277.696,20166.492
"066045",13480.574,17152.075,9591.1474
"066046",16890.6765,13035.8625,14230.5495
"066054",21821.234,25365.48,19254.4595
"066055",13993.354,17660.597,10120.361
"066056",16128.194,12279.793,14543.829
"066064",22209.632,25754.47,19644.124
"066065",14616.3665,18292.316,10728.1255
"066066",17944.6445,14092.7125,15152.404
"066074",22489.1955,26032.9655,19886.761
"066075",13797.6235,17455.4865,9739.72745
"066076",18235.9615,14386.858,15018.039
"066084",22373.179,25916.914,19747.9245
"066085",9775.77945,13435.788,5240.8354
"066086",18955.447,15104.874,16228.89
"066094",22052.091,25593.379,19296.014
"066095",8520.8372,12197.252,3976.0737
"066096",21435.141,17655.734,17297.1065
"066104",20167.098,23711.575,17295.2015
"066105",7967.0862,11643.093,3423.991
"066106",21600.371,17832.497,17053.623
"066114",19695.9215,23240.905,16597.4995
"066115",8806.1672,12479.3835,4261.8146
"066116",21456.225,17687.017,16909.768
"066124",19261.9145,22806.791,16067.542
"066125",9078.2808,12749.566,4532.5886
"066126",21812.075,18042.0775,17265.0805
"066134",17893.991,21439.2985,14644.0425
"066135",9610.4431,13278.1415,5063.17
"066136",22674.264,19328.6755,18127.881
"066144",17725.567,21271.098,14185.557
"066145",10911.584,14576.79,6361.84705
"066146",24050.813,20831.0685,19504.376
"066154",17510.3495,21056.159,13921.345
"066155",10499.608,14173.6525,5954.6824
"066164",17227.663,20772.1305,13667.8925
"066165",11708.572,15197.178,7162.4101
"066174",16706.681,20251.647,13100.66
"066175",14462.7135,17592.22,9912.64155
"066184",15977.48,19521.277,12340.501
"066185",14176.497,16767.039,9630.2046
"066194",15347.542,18892.1035,11698.648
"066195",13457.746,15995.6145,8911.1033
"066204",15089.077,18632.609,11424.939
"066205",11508.6395,13976.961,6961.7677
"066214",14572.6905,18118.4,10912.3695
"066215",10016.163,12487.912,5469.5002
"066224",13994.236,17537.396,10332.9245
"066225",10596.606,13067.315,6049.1259
"066234",14390.3075,17936.601,10730.1235
"066235",11134.366,13603.6885,6589.44875
"066244",14615.552,18160.2705,10954.2595
"066245",12312.071,14782.591,7765.4751
"066254",16193.8205,19740.156,12532.7225
"066255",13417.1555,15271.321,8873.02765
"066264",16185.193,19733.953,12521.5435
"066265",17879.675,14517.478,13582.172
"066274",14950.746,18495.89,11286.527
"066275",16771.156,12920.397,12489.917
"067014",24833.894,28379.559,22268.5605
"067015",13855.487,17398.755,10192.97
"067016",16901.621,13052.38,12615.838
"067024",24445.05,27989.348,21878.7555
"067025",15369.6085,18927.3875,11708.935
"067026",16175.992,12325.233,11893.891
"067034",23885.269,27428.755,21318.602
"067035",18129.2795,21820.1385,13930.283
"067036",17033.425,13184.761,12750.8775
"067044",22990.6265,26534.4555,20424.187
"067045",15158.5665,18836.576,11282.46
"067046",17348.35,13497.434,14244.636
"067054",23193.121,26736.948,20627.078
"067055",16204.2775,19868.626,12326.9525
"067056",16554.855,12705.865,14071.447
"067064",23361.453,26906.967,20719.4615
"067065",16559.432,20233.746,12644.444
"067066",17902.9675,14050.783,14316.291
"067074",22486.026,26029.6605,19688.235
"067075",12690.465,16358.915,8416.2458
"067076",18780.988,14931.206,14795.7895
"067084",22167.324,25711.965,19187.933
"067085",9339.3225,13014.991,4796.0589
"067086",19214.006,15362.855,15232.927
"067094",21840.556,25384.764,18667.673
"067095",8555.3085,12221.267,4007.60935
"067096",20176.256,16372.4855,15890.587
"067104",20103.0665,23647.024,16762.923
"067105",9154.03285,12828.923,4609.22635
"067106",20365.801,16596.285,15819.618
"067114",19775.208,23318.223,16213.533
"067115",9795.6181,13470.6215,5250.464
"067116",21377.831,17611.045,16832.094
"067124",18983.489,22526.339,15415.9945
"067125",10544.125,14217.212,5998.8106
"067126",22083.7675,18393.395,17537.2215
"067134",18224.388,21768.1755,14612.32
"067135",11300.0395,14969.526,6756.56555
"067136",22237.195,19856.293,17690.475
"067144",17752.4175,21299.99,14093.582
"067145",12457.671,16126.6565,7912.1728
"067146",23145.591,20695.64,18599.186
"067154",17273.7,20817.6475,13612.492
"067155",13574.949,17239.1715,9034.4595
"067164",16895.562,20438.6315,13234.753
"067165",21992.116,25436.458,17455.079
"067174",16364.786,19908.516,12703.103
"067175",19608.3525,22740.59,15063.592
"067184",15903.532,19447.008,12242.3725
"067185",14371.9015,16843.425,9824.271
"067194",15517.017,19059.5075,11854.966
"067195",13600.9915,16072.8405,9054.52495
"067204",15705.912,19253.067,12047.43
"067205",12059.916,14532.4365,7515.7248
"067214",15589.632,19132.676,11926.5975
"067215",10773.623,13245.436,6226.88485
"067224",14695.658,18239.567,11033.667
"067225",10624.62,13095.993,6077.7355
"067234",15327.251,18868.8925,11663.261
"067235",11978.904,14447.85,7431.90555
"067244",15268.1825,18803.11,11601.075
"067245",14543.7225,17023.266,9998.3355
"067254",16251.9035,19795.1725,12590.976
"067255",15518.979,16708.876,11013.507
"067264",15789.353,19340.491,12127.608
"067265",17080.358,14326.628,12768.706
"067274",14367.434,17911.7465,10707.4545
"067275",17296.896,13519.196,12994.133
"068014",26150.1765,29696.199,23536.958
"068015",14384.209,17939.1665,10722.529
"068016",16556.4245,14280.503,12082.051
"068024",26163.667,29708.196,23598.2025
"068025",17613.8655,21208.054,13582.095
"068026",16561.176,13078.657,12092.777
"068034",25809.912,29353.771,23242.843
"068035",18508.328,22171.1285,14173.212
"068036",18079.4305,14409.95,13721.9645
"068044",24329.937,27876.592,21764.5175
"068045",16673.938,20342.077,12779.859
"068046",18953.349,15103.017,14979.933
"068054",24564.934,28112.229,21999.976
"068055",18227.215,21883.8115,14338.702
"068056",16879.0255,13026.938,13721.583
"068064",25320.478,28863.931,22650.728
"068065",18685.907,22365.7735,14771.934
"068066",17523.273,13672.004,13666.286
"068074",24043.212,27588.684,21099.38
"068075",14810.85,18490.139,10561.1475
"068076",18039.1725,14189.477,13931.1965
"068084",22716.758,26259.638,19492.1745
"068085",10902.0965,14568.069,6354.5205
"068086",18829.8455,15036.121,14448.7375
"068094",21775.9545,25319.6,18384.106
"068095",9261.1334,12931.173,4712.9015
"068096",19441.235,15654.501,14949.1615
"068104",21720.232,25251.9885,18095.506
"068105",10932.458,14612.624,6386.54975
"068106",20200.472,16429.562,15653.405
"068114",20980.8635,24530.3935,17377.958
"068115",12116.752,15778.257,7572.8982
"068116",20926.2745,17207.194,16380.053
"068124",20386.206,23927.531,16816.029
"068125",12709.673,16382.8785,8166.2154
"068126",21386.198,19261.3675,16839.361
"068134",19229.425,22774.397,15632.7315
"068135",18878.85,22553.139,14329.084
"068136",21710.564,19731.6585,17164.14
"068144",19076.934,22622.473,15416.878
"068145",15002.4355,18679.6305,10460.771
"068146",22441.0715,20461.988,17894.6345
"068154",17804.0875,21350.798,14142.5
"068155",18067.752,21623.192,13521.604
"068164",17075.449,20618.763,13414.922
"068165",20402.148,23803.602,15858.244
"068174",16706.7815,20251.896,13045.376
"068175",21071.619,24425.606,16528.054
"068184",16651.018,20192.715,12988.681
"068185",16106.7785,18817.9435,11557.654
"068194",16094.2545,19638.283,12434.762
"068195",13412.061,15880.6275,8863.1501
"068204",16663.553,20207.893,13000.992
"068205",13028.107,15499.589,8481.9221
"068214",16696.862,20241.665,13035.676
"068215",11481.954,13946.381,6934.4605
"068224",15297.111,18842.504,11637.394
"068225",11005.8455,13472.812,6459.9507
"068234",15869.814,19419.518,12210.765
"068235",12346.052,14815.0455,7797.17935
"068244",15514.0585,19056.0285,11852.036
"068245",14379.281,16849.502,9832.51995
"068254",16690.647,20234.014,13009.14
"068255",14457.848,16906.8395,9912.2304
"068264",15619.801,19162.339,11872.2225
"068265",15714.4175,16491.802,11224.9315
"068274",14479.641,18022.71,10816.1635
"068275",16229.287,15367.577,11763.229
"069014",27118.4675,30668.545,24345.7525
"069015",14978.277,18508.251,11000.963
"069016",15526.91,15444.773,10980.651
"069024",27861.489,31405.831,25246.146
"069025",17745.695,21365.95,13299.402
"069026",15946.744,13696.584,11401.924
"069034",28014.0985,31557.0945,25448.278
"069035",18117.662,21784.035,13652.119
"069036",17909.7235,14754.8805,13450.368
"069044",26631.093,30175.331,24063.895
"069045",17790.3695,21470.553,13647.476
"069046",19126.922,15367.6965,15106.724
"069054",26621.902,30169.9725,24059.089
"069055",18652.509,22325.303,14530.8295
"069056",17591.8685,13770.1485,13500.6645
"069064",27243.368,30789.187,24548.291
"069065",18053.83,21726.961,13698.876
"069066",17242.464,13489.778,12904.492
"069074",25942.56,29485.497,22975.374
"069075",14227.408,17889.346,9702.9469
"069076",17711.704,14026.621,13297.271
"069084",24686.279,28226.2125,21445.2375
"069085",10881.015,14550.943,6330.6808
"069086",18355.2045,14703.158,13867.1715
"069094",23488.121,27034.6145,19980.11
"069095",9760.6345,13431.829,5208.96515
"069096",19280.684,15523.481,14734.257
"069104",23097.952,26642.758,19436.183
"069105",11793.951,15455.918,7243.7329
"069106",19678.076,16756.511,15131.8795
"069114",21398.1195,24944.543,17741.456
"069115",13204.317,16883.62,8656.9571
"069116",19707.505,17625.041,15160.883
"069124",20265.255,23808.934,16690.4145
"069125",16133.181,19790.4525,11596.247
"069126",20291.567,18310.2575,15745.251
"069134",20133.189,23676.506,16491.3425
"069135",18519.632,22185.477,13971.5735
"069136",20963.506,18980.8665,16416.712
"069144",19522.289,23068.726,15862.777
"069145",16368.143,20008.567,11822.856
"069146",21214.558,19238.8385,16669.2645
"069154",18059.555,21601.396,14398.026
"069155",17304.6375,20821.708,12759.334
"069164",17514.267,21058.7445,13853.5695
"069165",18441.8345,21861.515,13898.0415
"069174",17094.361,20640.1965,13433.389
"069175",18421.897,21315.286,13875.758
"069184",18315.871,21862.562,14655.637
"069185",14673.995,17150.3835,10126.4475
"069194",17440.22,20989.18,13782.329
"069195",13081.322,15552.79,8535.8563
"069204",16850.676,20396.0425,13189.8255
"069205",12523.524,14992.9805,7976.19405
"069214",16986.127,20528.834,13325.057
"069215",11711.602,14181.807,7166.6026
"069224",15680.442,19222.284,12016.853
"069225",11336.1665,13802.089,6789.4423
"069234",16948.3145,20490.684,13288.307
"069235",12387.894,14858.008,7841.52785
"069244",16300.5415,19844.789,12479.666
"069245",13423.3745,15894.2205,8877.3507
"069254",16045.068,19593.1295,12017.327
"069255",14243.055,16711.527,9695.8024
"069264",15743.515,19285.84,11634.558
"069265",14726.526,16977.225,10179.863
"069274",14976.052,18518.098,11096.318
"069275",15165.7455,16593.329,10620.196
"070014",27706.576,31298.775,24790.5315
"070015",14930.196,18516.252,10486.627
"070016",14794.102,15934.917,10247.464
"070024",29056.5605,32600.451,26221.455
"070025",15905.737,19571.712,11364.434
"070026",15351.554,14383.156,10804.932
"070034",29222.481,32768.4775,26646.894
"070035",16607.925,20278.837,12065.646
"070036",16418.466,14953.556,11873.0775
"070044",27960.385,31502.529,25385.8125
"070045",16638.133,20306.312,12089.913
"070046",17482.0055,14869.7505,12935.2885
"070054",28606.3785,32151.267,25982.738
"070055",17448.746,21124.847,12901.596
"070056",17092.1855,13922.8765,12545.959
"070064",28468.8815,32012.6155,25723.492
"070065",16544.212,20217.7425,11999.441
"070066",16957.2805,13928.911,12410.564
"070074",27088.408,30634.464,24092.61
"070075",14315.7445,17981.2635,9765.3964
"070076",17450.702,14529.813,12903.9765
"070084",25818.0445,29363.0295,22557.13
"070085",11465.793,15138.9585,6915.4071
"070086",18023.9075,15766.9335,13478.315
"070094",24548.63,28093.646,21024.0475
"070095",10130.653,13801.507,5584.2986
"070096",18354.8965,16298.5745,13808.379
"070104",22630.661,26168.7555,18965.9825
"070105",12289.7485,15962.711,7744.6138
"070106",19091.022,17109.383,14545.2435
"070114",21034.5275,24584.154,17376.749
"070115",13518.0285,17186.6005,8972.7471
"070116",19178.541,17197.2945,14631.985
"070124",20175.212,23719.662,16542.3815
"070125",15668.6,19338.146,11112.846
"070126",19751.7485,17768.414,15205.155
"070134",19681.2255,23229.3825,16020.8405
"070135",17296.034,20973.997,12753.514
"070136",21357.512,19374.826,16810.654
"070144",19139.744,22685.5325,15479.229
"070145",16626.444,20285.802,12081.15
"070146",22092.01,20118.31,17546.856
"070154",18663.8455,22209.346,15004.9435
"070155",17128.1915,20717.613,12581.868
"070164",18285.797,21830.167,14624.4325
"070165",17317.5405,20789.23,12771.0345
"070174",17863.238,21405.558,14201.641
"070175",16153.921,19060.736,11608.296
"070184",19736.3695,23282.8945,16075.659
"070185",14371.368,16838.173,9822.9682
"070194",21071.747,24614.813,17413.213
"070195",13288.307,15755.54,8741.4999
"070204",17982.8625,21523.415,14319.706
"070205",12749.669,15222.714,8204.1009
"070214",17175.8095,20719.365,13513.8235
"070215",12148.263,14618.1885,7601.87075
"070224",16180.5275,19725.126,12518.398
"070225",11614.478,14084.8925,7067.7746
"070234",17822.053,21368.931,14160.14
"070235",11984.9155,14452.2155,7438.4453
"070244",17979.316,21521.1325,13934.708
"070245",12579.285,15048.803,8032.1519
"070254",16542.576,20085.888,12333.948
"070255",13060.98,15529.9255,8514.1513
"070264",15546.658,19093.1055,11312.33
"070265",13711.69,16181.385,9164.7412
"070274",15139.697,18678.926,10822.8245
"070275",14351.5505,16818.584,9805.8173
"071014",28153.4395,31776.1165,25193.151
"071015",15432.6595,19046.1785,10929.9195
"071016",14350.392,15775.0435,9804.103
"071024",30029.358,33574.169,26929.744
"071025",14451.531,18121.2325,9905.25725
"071026",14977.843,15489.6425,10432.337
"071034",30577.246,34120.371,27667.2865
"071035",14698.3875,18370.7885,10155.915
"071036",15597.0615,15946.2175,11050.952
"071044",29444.697,32983.987,26556.0985
"071045",15029.177,18702.681,10483.152
"071046",15879.017,15368.658,11332.123
"071054",28209.3805,31752.965,25241.7205
"071055",14697.5615,18373.167,10151.156
"071056",16038.3395,14562.465,11491.263
"071064",27936.051,31480.54,24930.6195
"071065",14893.006,18565.977,10346.36
"071066",16367.943,14264.417,11821.373
"071074",26042.184,29585.469,22904.762
"071075",13769.284,17441.439,9221.6162
"071076",16849.517,14809.793,12302.9335
"071084",24398.6335,27941.254,21037.863
"071085",11862.65,15522.321,7313.4654
"071086",17310.684,15332.022,12763.783
"071094",22951.65,26494.881,19353.48
"071095",10521.8265,14188.068,5975.94935
"071096",17676.054,15694.0435,13129.632
"071104",21763.316,25309.35,18101.936
"071105",12415.68,16098.634,7872.576
"071106",18183.2615,16203.35,13636.912
"071114",22239.214,25783.238,18577.593
"071115",13987.1535,17660.332,9442.68335
"071116",18768.858,16785.4765,14222.288
"071124",22766.182,26312.317,19106.7725
"071125",14861.5505,18533.51,10317.616
"071126",19817.209,17835.821,15270.7455
"071134",21648.712,25194.752,17989.2185
"071135",15660.8745,19334.53,11117.3755
"071136",20832.646,18853.2905,16285.8135
"071144",20577.3625,24121.473,16916.769
"071145",15717.834,19389.635,11172.1545
"071146",21151.564,19179.924,16604.941
"071154",19496.342,23040.705,15834.9225
"071155",15394.123,19062.945,10847.158
"071164",18351.925,21895.267,14690.834
"071165",15789.083,19300.9295,11243.356
"071174",18269.871,21812.204,14608.693
"071175",15792.892,18362.609,11246.017
"071184",19958.728,23503.489,16295.2555
"071185",14607.661,17074.248,10061.349
"071194",20982.911,24530.513,17318.171
"071195",13422.9925,15893.7315,8876.717
"071204",17938.78,21484.526,14277.0395
"071205",12943.8985,15414.911,8397.65105
"071214",16924.8495,20463.853,13264.319
"071215",12271.315,14742.439,7724.6656
"071224",17160.6775,20707.994,13501.0795
"071225",12161.198,14631.974,7615.32305
"071234",18442.381,21986.79,14627.071
"071235",12910.89,15377.692,8364.96535
"071244",18579.425,22125.0445,14348.963
"071245",13671.279,16141.0235,9124.6715
"071254",17586.012,21128.175,13163.185
"071255",13316.157,15783.879,8769.763
"071264",16130.843,19661.499,11698.2345
"071265",13552.854,15976.1135,9006.51385
"072014",28671.409,32244.1285,25676.924
"072015",16401.877,19966.384,11895.545
"072016",14042.706,15633.026,9495.8433
"072024",30885.611,34430.2715,27527.839
"072025",14832.443,18512.466,10290.269
"072026",14600.532,15597.615,10054.204
"072034",32142.187,35687.0595,28832.605
"072035",13961.486,17634.3355,9417.4086
"072036",15002.4545,15801.706,10455.597
"072044",31053.0475,34593.385,27789.701
"072045",13413.382,17088.25,8868.7457
"072046",15463.115,15448.465,10915.945
"072054",27987.078,31530.714,24679.541
"072055",13048.5315,16722.1015,8502.6666
"072056",15735.63,14926.6165,11189.2635
"072064",27509.3205,31053.3525,24081.054
"072065",13343.35,17029.6485,8802.8091
"072066",16175.546,14735.7905,11629.518
"072074",25689.728,29232.2795,22296.6
"072075",14004.273,17687.773,9460.0504
"072076",17116.355,15341.007,12570.023
"072084",23747.107,27293.319,20188.738
"072085",13400.404,17086.402,8850.5286
"072086",17670.202,15695.258,13123.7025
"072094",22232.973,25777.616,18577.35
"072095",11070.1415,14742.834,6523.269
"072096",18004.456,16024.079,13458.659
"072104",22626.4915,26170.157,18964.408
"072105",11557.518,15228.8265,7009.2809
"072106",18198.489,16218.732,13651.95
"072114",23372.023,26917.6595,19712.0615
"072115",12646.486,16315.12,8098.7767
"072116",18754.3035,16773.4495,14207.948
"072124",24098.47,27645.941,20439.192
"072125",14038.515,17707.563,9490.14735
"072126",19376.956,17396.335,14830.572
"072134",23196.4645,26743.244,19539.318
"072135",14385.8375,18060.4285,9843.23285
"072136",19935.481,17956.989,15389.055
"072144",21680.7995,25224.922,18021.7665
"072145",15381.4545,19056.071,10834.898
"072146",20038.28,18151.079,15557.612
"072154",20335.5515,23877.766,16674.696
"072155",14758.5935,18430.854,10213.278
"072164",18997.271,22533.599,15336.367
"072165",15207.655,18852.736,10663.61
"072174",18739.515,22287.325,15078.39
"072175",15204.303,18124.1615,10658.298
"072184",20663.427,24200.972,17002.704
"072185",14793.984,17264.9135,10248.1245
"072194",20129.708,23675.4935,16468.346
"072195",13907.716,16377.853,9362.2695
"072204",18374.035,21921.847,14712.965
"072205",13527.0335,15996.868,8980.4389
"072214",17169.048,20712.5175,13507.3705
"072215",12625.621,15093.488,8078.4382
"072224",17697.077,21239.717,14036.78
"072225",12631.0775,15100.639,8084.4987
"072234",19124.257,22669.174,15403.6555
"072235",14026.967,16498.222,9480.75995
"072244",19572.008,23119.147,15361.216
"072245",14902.681,17373.478,10356.6845
"072254",18632.45,22179.487,14202.95
"072255",15182.409,17654.5685,10636.3915
"072264",17655.1,21200.412,13185.753
"072265",13941.959,16129.175,9395.4015
"073014",29261.913,32789.32,26197.273
"073015",18246.987,21794.2965,13730.4875
"073016",14612.768,16273.601,10066.4745
"073024",31416.754,34960.1755,27943.207
"073025",17608.401,21245.98,13070.9955
"073026",15479.4745,16445.714,10933.3655
"073034",32526.0855,36068.536,28882.461
"073035",15247.0885,18920.964,10700.08
"073036",15656.254,16498.8745,11109.81
"073044",31135.528,34679.254,27498.669
"073045",14481.819,18152.281,9937.465
"073046",16429.501,16504.639,11883.287
"073054",27989.2755,31533.069,24357.355
"073055",13434.531,17109.28,8901.1062
"073056",16584.081,15518.343,12037.881
"073064",26757.8705,30303.094,23114.298
"073065",12480.362,16157.942,7937.73945
"073066",16573.8775,15231.956,12027.193
"073074",25264.498,28808.828,21628.525
"073075",12143.15,15828.078,7598.64965
"073076",17199.9015,15861.8355,12653.6285
"073084",23794.735,27341.833,20137.1955
"073085",11647.2475,15322.211,7102.0559
"073086",17728.717,16198.677,13182.325
"073094",22778.391,26323.1275,19116.292
"073095",11191.766,14869.104,6650.1922
"073096",18215.303,16616.075,13668.934
"073104",23860.89,27402.83,20197.907
"073105",11234.738,14904.415,6689.6596
"073106",18589.059,16736.7915,14042.258
"073114",24959.331,28503.4325,21299.397
"073115",11895.732,15574.869,7352.9966
"073116",18833.817,16853.512,14287.374
"073124",25696.926,29239.507,22036.8685
"073125",12334.309,16003.7855,7790.0978
"073126",19377.698,17395.428,14831.231
"073134",24656.941,28199.5385,20993.718
"073135",12963.698,16633.637,8417.39805
"073136",20112.4785,18130.693,15566.0735
"073144",22862.791,26410.258,19201.743
"073145",13905.9075,17575.8885,9359.19995
"073146",19912.663,17925.972,15365.593
"073154",20718.572,24262.423,17055.348
"073155",14208.218,17882.4155,9664.33695
"073164",19573.548,23116.101,15911.045
"073165",14635.571,18313.195,10092.3665
"073174",19280.736,22824.496,15620.2675
"073175",14668.181,18110.9645,10120.985
"073184",20610.819,24156.9035,16950.191
"073185",14872.295,17519.4285,10326.506
"073194",20583.268,24127.754,16922.617
"073195",14456.8125,16925.939,9909.86705
"073204",19698.6665,23244.988,16036.6605
"073205",13551.777,16022.924,9004.5132
"073214",18627.14,22170.2,14968.602
"073215",13026.489,15494.157,8479.6268
"073224",17956.852,21502.784,14295.726
"073225",13409.739,15880.078,8863.47205
"073234",19450.2105,22997.2755,15787.41
"073235",14513.478,16984.721,9967.0889
"073244",21122.763,24667.56,16943.822
"073245",15280.088,17749.961,10732.4795
"073254",20374.999,23918.438,15925.2165
"073255",15997.331,18464.5845,11450.783
"073264",19102.314,22649.047,14611.411
"073265",15158.044,17048.1815,10612.421
"074014",29869.8085,33375.798,26733.566
"074015",19840.074,23434.6085,15314.883
"074016",15243.158,16961.405,10696.988
"074024",31847.888,35390.333,28321.33
"074025",19903.641,23557.745,15365.506
"074026",16288.442,17211.844,11743.14
"074034",31997.229,35538.339,28335.376
"074035",16727.8585,20396.356,12182.9585
"074036",16056.7205,16918.072,11509.9445
"074044",29590.614,33131.9405,25925.357
"074045",15580.782,19253.347,11032.7765
"074046",16537.824,16357.006,11991.805
"074054",27733.251,31275.4735,24070.823
"074055",14296.181,17976.1295,9759.4477
"074056",16858.9095,15718.229,12312.416
"074064",26557.413,30103.3955,22897.2935
"074065",13401.4195,17068.759,8855.988
"074066",17092.544,15773.6665,12545.828
"074074",24870.119,28416.208,21208.5705
"074075",12685.612,16346.2925,8139.6227
"074076",17680.598,16359.5395,13134.472
"074084",23556.562,27101.749,19896.238
"074085",12729.817,16410.01,8189.2431
"074086",17911.272,16577.2225,13365.2045
"074094",24125.1225,27669.463,20464.437
"074095",13257.3015,16941.851,8708.1549
"074096",18385.691,17037.303,13839.412
"074104",25908.216,29452.897,22245.306
"074105",12960.0745,16613.874,8407.4888
"074106",18772.286,17298.7195,14225.647
"074114",27270.861,30815.1195,23608.378
"074115",14407.66,18088.7145,9874.7588
"074116",19108.905,17261.15,14562.486
