Tree_num,Province,Ecozone,Genus,Species,Variety,DBH,Height,stem_wood,stem_bark,branches,foliage
1313,AB,4,PINU,BAN,,20,18.86,118,8,2,5
1314,AB,4,PINU,BAN,,20.5,18.89,123,8,2,5
1315,AB,4,PINU,BAN,,21,18.92,128,9,2,5
1316,AB,4,PINU,BAN,,21.5,18.94,134,9,2,5
1317,AB,4,PINU,BAN,,22,18.97,140,9,3,5
1318,AB,4,PINU,BAN,,22.5,19,145,10,3,6
1319,AB,4,PINU,BAN,,23,19.03,151,10,3,6
1320,AB,4,PINU,BAN,,23.5,19.05,157,10,3,6
1321,AB,4,PINU,BAN,,24,19.08,163,11,4,6
1322,AB,4,PINU,BAN,,24.5,19.11,170,11,4,6
1323,AB,4,PINU,BAN,,25,19.13,176,12,4,7
1324,AB,4,PINU,BAN,,25.5,19.16,182,12,5,7
1325,AB,4,PINU,BAN,,26,19.18,189,12,5,7
1326,AB,4,PINU,BAN,,26.5,19.21,195,13,5,7
1327,AB,4,PINU,BAN,,27,19.23,202,13,6,7
1328,AB,4,PINU,BAN,,27.5,19.25,209,13,6,8
1329,AB,4,PINU,BAN,,28,19.27,216,14,7,8
1330,AB,4,PINU,BAN,,28.5,19.3,223,14,7,8
1331,AB,4,PINU,BAN,,29,19.32,230,14,8,8
1332,AB,4,PINU,BAN,,29.5,19.34,237,15,8,9
1333,AB,4,PINU,BAN,,30,19.36,244,15,9,9
1334,AB,5,PINU,BAN,,15,18.5,73,6,4,4
1335,AB,5,PINU,BAN,,15.5,18.54,77,6,5,4
1336,AB,5,PINU,BAN,,16,18.58,82,7,5,5
1337,AB,5,PINU,BAN,,16.5,18.62,86,7,6,5
1338,AB,5,PINU,BAN,,17,18.66,91,7,6,5
1339,AB,5,PINU,BAN,,17.5,18.69,96,8,7,5
1340,AB,5,PINU,BAN,,18,18.73,101,8,7,6
1341,AB,5,PINU,BAN,,18.5,18.76,106,9,8,6
1342,AB,5,PINU,BAN,,19,18.79,111,9,8,6
1343,AB,5,PINU,BAN,,19.5,18.82,116,9,9,7
1344,AB,5,PINU,BAN,,20,18.86,121,10,10,7
1345,AB,5,PINU,BAN,,20.5,18.89,127,10,11,7
1346,AB,5,PINU,BAN,,21,18.92,132,11,11,8
1347,AB,5,PINU,BAN,,21.5,18.94,138,11,12,8
1348,AB,5,PINU,BAN,,22,18.97,144,11,13,8
1349,AB,5,PINU,BAN,,22.5,19,149,12,14,9
1350,AB,5,PINU,BAN,,23,19.03,155,12,15,9
1351,AB,5,PINU,BAN,,23.5,19.05,161,13,16,9
1352,AB,5,PINU,BAN,,24,19.08,168,13,17,10
1353,AB,5,PINU,BAN,,24.5,19.11,174,14,18,10
1354,AB,5,PINU,BAN,,25,19.13,180,14,19,10
1355,AB,5,PINU,BAN,,25.5,19.16,187,15,20,11
1356,AB,5,PINU,BAN,,26,19.18,193,15,22,11
1357,AB,5,PINU,BAN,,26.5,19.21,200,15,23,11
1358,AB,5,PINU,BAN,,27,19.23,206,16,24,12
1359,AB,5,PINU,BAN,,27.5,19.25,213,16,26,12
1360,AB,5,PINU,BAN,,28,19.27,220,17,27,13
1361,AB,5,PINU,BAN,,28.5,19.3,227,17,28,13
1362,AB,5,PINU,BAN,,29,19.32,234,18,30,13
1363,AB,5,PINU,BAN,,29.5,19.34,241,18,32,14
1364,AB,5,PINU,BAN,,30,19.36,249,19,33,14
1365,AB,6,PINU,BAN,,15,18.5,72,6,4,4
1366,AB,6,PINU,BAN,,15.5,18.54,76,7,5,5
1367,AB,6,PINU,BAN,,16,18.58,80,7,5,5
1368,AB,6,PINU,BAN,,16.5,18.62,85,7,6,5
1369,AB,6,PINU,BAN,,17,18.66,90,8,6,5
1370,AB,6,PINU,BAN,,17.5,18.69,95,8,7,6
1371,AB,6,PINU,BAN,,18,18.73,100,8,8,6
1372,AB,6,PINU,BAN,,18.5,18.76,105,9,8,6
1373,AB,6,PINU,BAN,,19,18.79,110,9,9,7
1374,AB,6,PINU,BAN,,19.5,18.82,115,10,10,7
1375,AB,6,PINU,BAN,,20,18.86,121,10,11,7
1376,AB,6,PINU,BAN,,20.5,18.89,126,10,12,7
1377,AB,6,PINU,BAN,,21,18.92,132,11,12,8
1378,AB,6,PINU,BAN,,21.5,18.94,137,11,13,8
1379,AB,6,PINU,BAN,,22,18.97,143,12,14,8
1380,AB,6,PINU,BAN,,22.5,19,149,12,15,9
1381,AB,6,PINU,BAN,,23,19.03,155,13,16,9
1382,AB,6,PINU,BAN,,23.5,19.05,161,13,18,9
1383,AB,6,PINU,BAN,,24,19.08,168,13,19,10
1384,AB,6,PINU,BAN,,24.5,19.11,174,14,20,10
1385,AB,6,PINU,BAN,,25,19.13,181,14,21,10
1386,AB,6,PINU,BAN,,25.5,19.16,187,15,23,11
1387,AB,6,PINU,BAN,,26,19.18,194,15,24,11
1388,AB,6,PINU,BAN,,26.5,19.21,201,16,26,11
1389,AB,6,PINU,BAN,,27,19.23,208,16,27,12
1390,AB,6,PINU,BAN,,27.5,19.25,215,17,29,12
1391,AB,6,PINU,BAN,,28,19.27,222,17,30,13
1392,AB,6,PINU,BAN,,28.5,19.3,229,18,32,13
1393,AB,6,PINU,BAN,,29,19.32,236,18,34,13
1394,AB,6,PINU,BAN,,29.5,19.34,244,19,36,14
1395,AB,6,PINU,BAN,,30,19.36,251,19,38,14
1396,AB,9,PINU,BAN,,15,18.5,76,5,3,2
1397,AB,9,PINU,BAN,,15.5,18.54,80,6,4,3
1398,AB,9,PINU,BAN,,16,18.58,84,6,4,3
1399,AB,9,PINU,BAN,,16.5,18.62,88,6,5,3
1400,AB,9,PINU,BAN,,17,18.66,93,7,5,3
1401,AB,9,PINU,BAN,,17.5,18.69,97,7,6,4
1402,AB,9,PINU,BAN,,18,18.73,102,7,6,4
1403,AB,9,PINU,BAN,,18.5,18.76,107,8,7,4
1404,AB,9,PINU,BAN,,19,18.79,111,8,7,5
1405,AB,9,PINU,BAN,,19.5,18.82,116,9,8,5
1406,AB,9,PINU,BAN,,20,18.86,121,9,9,5
1407,AB,9,PINU,BAN,,20.5,18.89,126,10,10,6
1408,AB,9,PINU,BAN,,21,18.92,131,10,10,6
1409,AB,9,PINU,BAN,,21.5,18.94,136,11,11,6
1410,AB,9,PINU,BAN,,22,18.97,141,11,12,7
1411,AB,9,PINU,BAN,,22.5,19,147,12,13,7
1412,AB,9,PINU,BAN,,23,19.03,152,12,14,7
1413,AB,9,PINU,BAN,,23.5,19.05,157,13,15,8
1414,AB,9,PINU,BAN,,24,19.08,163,13,16,8
1415,AB,9,PINU,BAN,,24.5,19.11,168,14,17,9
1416,AB,9,PINU,BAN,,25,19.13,174,14,18,9
1417,AB,9,PINU,BAN,,25.5,19.16,180,15,19,10
1418,AB,9,PINU,BAN,,26,19.18,185,15,20,10
1419,AB,9,PINU,BAN,,26.5,19.21,191,16,22,11
1420,AB,9,PINU,BAN,,27,19.23,197,17,23,11
1421,AB,9,PINU,BAN,,27.5,19.25,203,17,24,12
1422,AB,9,PINU,BAN,,28,19.27,209,18,26,13
1423,AB,9,PINU,BAN,,28.5,19.3,215,18,27,13
1424,AB,9,PINU,BAN,,29,19.32,222,19,29,14
1425,AB,9,PINU,BAN,,29.5,19.34,228,20,31,15
1426,AB,9,PINU,BAN,,30,19.36,234,20,32,15
1427,AB,10,PINU,BAN,,15,18.5,73,6,4,4
1428,AB,10,PINU,BAN,,15.5,18.54,77,6,5,4
1429,AB,10,PINU,BAN,,16,18.58,82,7,5,5
1430,AB,10,PINU,BAN,,16.5,18.62,86,7,6,5
1431,AB,10,PINU,BAN,,17,18.66,91,7,6,5
1432,AB,10,PINU,BAN,,17.5,18.69,96,8,7,5
1433,AB,10,PINU,BAN,,18,18.73,101,8,7,6
1434,AB,10,PINU,BAN,,18.5,18.76,106,9,8,6
1435,AB,10,PINU,BAN,,19,18.79,111,9,8,6
1436,AB,10,PINU,BAN,,19.5,18.82,116,9,9,7
1437,AB,10,PINU,BAN,,20,18.86,121,10,10,7
1438,AB,10,PINU,BAN,,20.5,18.89,127,10,11,7
1439,AB,10,PINU,BAN,,21,18.92,132,11,11,8
1440,AB,10,PINU,BAN,,21.5,18.94,138,11,12,8
1441,AB,10,PINU,BAN,,22,18.97,144,11,13,8
1442,AB,10,PINU,BAN,,22.5,19,149,12,14,9
1443,AB,10,PINU,BAN,,23,19.03,155,12,15,9
1444,AB,10,PINU,BAN,,23.5,19.05,161,13,16,9
1445,AB,10,PINU,BAN,,24,19.08,168,13,17,10
1446,AB,10,PINU,BAN,,24.5,19.11,174,14,18,10
1447,AB,10,PINU,BAN,,25,19.13,180,14,19,10
1448,AB,10,PINU,BAN,,25.5,19.16,187,15,20,11
1449,AB,10,PINU,BAN,,26,19.18,193,15,22,11
1450,AB,10,PINU,BAN,,26.5,19.21,200,15,23,11
1451,AB,10,PINU,BAN,,27,19.23,206,16,24,12
1452,AB,10,PINU,BAN,,27.5,19.25,213,16,26,12
1453,AB,10,PINU,BAN,,28,19.27,220,17,27,13
1454,AB,10,PINU,BAN,,28.5,19.3,227,17,28,13
1455,AB,10,PINU,BAN,,29,19.32,234,18,30,13
1456,AB,10,PINU,BAN,,29.5,19.34,241,18,32,14
1457,AB,10,PINU,BAN,,30,19.36,249,19,33,14
1489,AB,4,PINU,CON,LAT,15,23.04,95,8,3,2
1490,AB,4,PINU,CON,LAT,15.5,23.23,101,8,3,2
1491,AB,4,PINU,CON,LAT,16,23.41,107,9,4,3
1492,AB,4,PINU,CON,LAT,16.5,23.59,114,9,4,3
1493,AB,4,PINU,CON,LAT,17,23.76,121,10,4,3
1494,AB,4,PINU,CON,LAT,17.5,23.93,128,10,5,3
1495,AB,4,PINU,CON,LAT,18,24.1,136,11,5,3
1496,AB,4,PINU,CON,LAT,18.5,24.26,143,11,5,4
1497,AB,4,PINU,CON,LAT,19,24.42,151,12,6,4
1498,AB,4,PINU,CON,LAT,19.5,24.58,159,12,6,4
1499,AB,4,PINU,CON,LAT,20,24.73,167,13,7,4
1500,AB,4,PINU,CON,LAT,20.5,24.88,175,13,7,5
1501,AB,4,PINU,CON,LAT,21,25.03,184,14,8,5
1502,AB,4,PINU,CON,LAT,21.5,25.18,193,15,9,5
1503,AB,4,PINU,CON,LAT,22,25.32,202,15,9,5
1504,AB,4,PINU,CON,LAT,22.5,25.46,211,16,10,6
1505,AB,4,PINU,CON,LAT,23,25.6,220,17,11,6
1506,AB,4,PINU,CON,LAT,23.5,25.73,230,17,11,6
1507,AB,4,PINU,CON,LAT,24,25.87,239,18,12,7
1508,AB,4,PINU,CON,LAT,24.5,26,249,19,13,7
1509,AB,4,PINU,CON,LAT,25,26.13,259,19,14,7
1510,AB,4,PINU,CON,LAT,25.5,26.26,270,20,14,8
1511,AB,4,PINU,CON,LAT,26,26.38,280,21,15,8
1512,AB,4,PINU,CON,LAT,26.5,26.51,291,21,16,8
1513,AB,4,PINU,CON,LAT,27,26.63,302,22,17,9
1514,AB,4,PINU,CON,LAT,27.5,26.75,313,23,18,9
1515,AB,4,PINU,CON,LAT,28,26.87,324,24,19,10
1516,AB,4,PINU,CON,LAT,28.5,26.99,336,24,20,10
1517,AB,4,PINU,CON,LAT,29,27.1,348,25,21,10
1518,AB,4,PINU,CON,LAT,29.5,27.21,360,26,23,11
1519,AB,4,PINU,CON,LAT,30,27.33,372,27,24,11
1582,AB,9,PINU,CON,LAT,15,23.04,95,8,3,2
1583,AB,9,PINU,CON,LAT,15.5,23.23,101,8,3,2
1584,AB,9,PINU,CON,LAT,16,23.41,107,9,4,3
1585,AB,9,PINU,CON,LAT,16.5,23.59,114,9,4,3
1586,AB,9,PINU,CON,LAT,17,23.76,121,10,4,3
1587,AB,9,PINU,CON,LAT,17.5,23.93,128,10,5,3
1588,AB,9,PINU,CON,LAT,18,24.1,136,11,5,3
1589,AB,9,PINU,CON,LAT,18.5,24.26,143,11,5,4
1590,AB,9,PINU,CON,LAT,19,24.42,151,12,6,4
1591,AB,9,PINU,CON,LAT,19.5,24.58,159,12,6,4
1592,AB,9,PINU,CON,LAT,20,24.73,167,13,7,4
1593,AB,9,PINU,CON,LAT,20.5,24.88,175,13,7,5
1594,AB,9,PINU,CON,LAT,21,25.03,184,14,8,5
1595,AB,9,PINU,CON,LAT,21.5,25.18,193,15,9,5
1596,AB,9,PINU,CON,LAT,22,25.32,202,15,9,5
1597,AB,9,PINU,CON,LAT,22.5,25.46,211,16,10,6
1598,AB,9,PINU,CON,LAT,23,25.6,220,17,11,6
1599,AB,9,PINU,CON,LAT,23.5,25.73,230,17,11,6
1600,AB,9,PINU,CON,LAT,24,25.87,239,18,12,7
1601,AB,9,PINU,CON,LAT,24.5,26,249,19,13,7
1602,AB,9,PINU,CON,LAT,25,26.13,259,19,14,7
1603,AB,9,PINU,CON,LAT,25.5,26.26,270,20,14,8
1604,AB,9,PINU,CON,LAT,26,26.38,280,21,15,8
1605,AB,9,PINU,CON,LAT,26.5,26.51,291,21,16,8
1606,AB,9,PINU,CON,LAT,27,26.63,302,22,17,9
1607,AB,9,PINU,CON,LAT,27.5,26.75,313,23,18,9
1608,AB,9,PINU,CON,LAT,28,26.87,324,24,19,10
1609,AB,9,PINU,CON,LAT,28.5,26.99,336,24,20,10
1610,AB,9,PINU,CON,LAT,29,27.1,348,25,21,10
1611,AB,9,PINU,CON,LAT,29.5,27.21,360,26,23,11
1612,AB,9,PINU,CON,LAT,30,27.33,372,27,24,11
1613,AB,10,PINU,CON,LAT,15,23.04,95,8,3,2
1614,AB,10,PINU,CON,LAT,15.5,23.23,101,8,3,2
1615,AB,10,PINU,CON,LAT,16,23.41,107,9,4,3
1616,AB,10,PINU,CON,LAT,16.5,23.59,114,9,4,3
1617,AB,10,PINU,CON,LAT,17,23.76,121,10,4,3
1618,AB,10,PINU,CON,LAT,17.5,23.93,128,10,5,3
1619,AB,10,PINU,CON,LAT,18,24.1,136,11,5,3
1620,AB,10,PINU,CON,LAT,18.5,24.26,143,11,5,4
1621,AB,10,PINU,CON,LAT,19,24.42,151,12,6,4
1622,AB,10,PINU,CON,LAT,19.5,24.58,159,12,6,4
1623,AB,10,PINU,CON,LAT,20,24.73,167,13,7,4
1624,AB,10,PINU,CON,LAT,20.5,24.88,175,13,7,5
1625,AB,10,PINU,CON,LAT,21,25.03,184,14,8,5
1626,AB,10,PINU,CON,LAT,21.5,25.18,193,15,9,5
1627,AB,10,PINU,CON,LAT,22,25.32,202,15,9,5
1628,AB,10,PINU,CON,LAT,22.5,25.46,211,16,10,6
1629,AB,10,PINU,CON,LAT,23,25.6,220,17,11,6
1630,AB,10,PINU,CON,LAT,23.5,25.73,230,17,11,6
1631,AB,10,PINU,CON,LAT,24,25.87,239,18,12,7
1632,AB,10,PINU,CON,LAT,24.5,26,249,19,13,7
1633,AB,10,PINU,CON,LAT,25,26.13,259,19,14,7
1634,AB,10,PINU,CON,LAT,25.5,26.26,270,20,14,8
1635,AB,10,PINU,CON,LAT,26,26.38,280,21,15,8
1636,AB,10,PINU,CON,LAT,26.5,26.51,291,21,16,8
1637,AB,10,PINU,CON,LAT,27,26.63,302,22,17,9
1638,AB,10,PINU,CON,LAT,27.5,26.75,313,23,18,9
1639,AB,10,PINU,CON,LAT,28,26.87,324,24,19,10
1640,AB,10,PINU,CON,LAT,28.5,26.99,336,24,20,10
1641,AB,10,PINU,CON,LAT,29,27.1,348,25,21,10
1642,AB,10,PINU,CON,LAT,29.5,27.21,360,26,23,11
1643,AB,10,PINU,CON,LAT,30,27.33,372,27,24,11
1644,AB,14,PINU,CON,LAT,15,23.04,92,8,1,2
1645,AB,14,PINU,CON,LAT,15.5,23.23,98,9,1,2
1646,AB,14,PINU,CON,LAT,16,23.41,104,9,1,2
1647,AB,14,PINU,CON,LAT,16.5,23.59,111,10,2,2
1648,AB,14,PINU,CON,LAT,17,23.76,118,10,2,2
1649,AB,14,PINU,CON,LAT,17.5,23.93,125,11,2,3
1650,AB,14,PINU,CON,LAT,18,24.1,133,11,2,3
1651,AB,14,PINU,CON,LAT,18.5,24.26,140,12,2,3
1652,AB,14,PINU,CON,LAT,19,24.42,148,12,3,3
1653,AB,14,PINU,CON,LAT,19.5,24.58,156,13,3,3
1654,AB,14,PINU,CON,LAT,20,24.73,164,14,3,4
1655,AB,14,PINU,CON,LAT,20.5,24.88,173,14,3,4
1656,AB,14,PINU,CON,LAT,21,25.03,182,15,4,4
1657,AB,14,PINU,CON,LAT,21.5,25.18,191,15,4,4
1658,AB,14,PINU,CON,LAT,22,25.32,200,16,4,5
1659,AB,14,PINU,CON,LAT,22.5,25.46,209,16,5,5
1660,AB,14,PINU,CON,LAT,23,25.6,219,17,5,5
1661,AB,14,PINU,CON,LAT,23.5,25.73,228,18,5,5
1662,AB,14,PINU,CON,LAT,24,25.87,238,18,6,6
1663,AB,14,PINU,CON,LAT,24.5,26,249,19,6,6
1664,AB,14,PINU,CON,LAT,25,26.13,259,20,7,6
1665,AB,14,PINU,CON,LAT,25.5,26.26,270,20,7,7
1666,AB,14,PINU,CON,LAT,26,26.38,280,21,8,7
1667,AB,14,PINU,CON,LAT,26.5,26.51,292,21,8,7
1668,AB,14,PINU,CON,LAT,27,26.63,303,22,9,8
1669,AB,14,PINU,CON,LAT,27.5,26.75,314,23,9,8
1670,AB,14,PINU,CON,LAT,28,26.87,326,23,10,9
1671,AB,14,PINU,CON,LAT,28.5,26.99,338,24,10,9
1672,AB,14,PINU,CON,LAT,29,27.1,350,25,11,9
1673,AB,14,PINU,CON,LAT,29.5,27.21,363,26,12,10
1674,AB,14,PINU,CON,LAT,30,27.33,375,26,12,10
1675,AB,4,POPU,TRE,,15,23.08,67,13,2,2
1676,AB,4,POPU,TRE,,15.5,23.42,73,14,2,2
1677,AB,4,POPU,TRE,,16,23.77,79,15,2,2
1678,AB,4,POPU,TRE,,16.5,24.1,85,16,2,2
1679,AB,4,POPU,TRE,,17,24.43,91,17,3,2
1680,AB,4,POPU,TRE,,17.5,24.75,98,19,3,2
1681,AB,4,POPU,TRE,,18,25.07,105,20,3,2
1682,AB,4,POPU,TRE,,18.5,25.39,112,21,3,2
1683,AB,4,POPU,TRE,,19,25.7,119,23,4,2
1684,AB,4,POPU,TRE,,19.5,26.01,127,24,4,2
1685,AB,4,POPU,TRE,,20,26.31,135,26,4,2
1686,AB,4,POPU,TRE,,20.5,26.6,143,27,5,3
1687,AB,4,POPU,TRE,,21,26.9,152,29,5,3
1688,AB,4,POPU,TRE,,21.5,27.19,160,31,6,3
1689,AB,4,POPU,TRE,,22,27.47,170,32,6,3
1690,AB,4,POPU,TRE,,22.5,27.76,179,34,6,3
1691,AB,4,POPU,TRE,,23,28.04,189,36,7,3
1692,AB,4,POPU,TRE,,23.5,28.31,199,38,7,3
1693,AB,4,POPU,TRE,,24,28.58,209,40,8,3
1694,AB,4,POPU,TRE,,24.5,28.85,220,42,8,3
1695,AB,4,POPU,TRE,,25,29.12,231,44,9,3
1696,AB,4,POPU,TRE,,25.5,29.38,242,46,10,3
1697,AB,4,POPU,TRE,,26,29.65,254,48,10,3
1698,AB,4,POPU,TRE,,26.5,29.9,265,51,11,4
1699,AB,4,POPU,TRE,,27,30.16,278,53,11,4
1700,AB,4,POPU,TRE,,27.5,30.41,290,55,12,4
1701,AB,4,POPU,TRE,,28,30.66,303,58,13,4
1702,AB,4,POPU,TRE,,28.5,30.91,316,60,14,4
1703,AB,4,POPU,TRE,,29,31.16,330,63,14,4
1704,AB,4,POPU,TRE,,29.5,31.4,344,65,15,4
1705,AB,4,POPU,TRE,,30,31.64,358,68,16,4
1706,AB,5,POPU,TRE,,15,23.08,75,14,5,2
1707,AB,5,POPU,TRE,,15.5,23.42,81,15,6,2
1708,AB,5,POPU,TRE,,16,23.77,88,17,6,2
1709,AB,5,POPU,TRE,,16.5,24.1,95,18,7,3
1710,AB,5,POPU,TRE,,17,24.43,102,19,8,3
1711,AB,5,POPU,TRE,,17.5,24.75,109,20,8,3
1712,AB,5,POPU,TRE,,18,25.07,117,22,9,3
1713,AB,5,POPU,TRE,,18.5,25.39,125,23,9,3
1714,AB,5,POPU,TRE,,19,25.7,133,25,10,3
1715,AB,5,POPU,TRE,,19.5,26.01,142,26,11,3
1716,AB,5,POPU,TRE,,20,26.31,151,28,12,3
1717,AB,5,POPU,TRE,,20.5,26.6,160,30,12,4
1718,AB,5,POPU,TRE,,21,26.9,169,32,13,4
1719,AB,5,POPU,TRE,,21.5,27.19,179,33,14,4
1720,AB,5,POPU,TRE,,22,27.47,190,35,15,4
1721,AB,5,POPU,TRE,,22.5,27.76,200,37,16,4
1722,AB,5,POPU,TRE,,23,28.04,211,39,17,4
1723,AB,5,POPU,TRE,,23.5,28.31,222,41,18,4
1724,AB,5,POPU,TRE,,24,28.58,234,43,19,5
1725,AB,5,POPU,TRE,,24.5,28.85,246,46,20,5
1726,AB,5,POPU,TRE,,25,29.12,258,48,21,5
1727,AB,5,POPU,TRE,,25.5,29.38,271,50,22,5
1728,AB,5,POPU,TRE,,26,29.65,284,52,23,5
1729,AB,5,POPU,TRE,,26.5,29.9,297,55,24,5
1730,AB,5,POPU,TRE,,27,30.16,311,57,25,6
1731,AB,5,POPU,TRE,,27.5,30.41,325,60,27,6
1732,AB,5,POPU,TRE,,28,30.66,340,63,28,6
1733,AB,5,POPU,TRE,,28.5,30.91,354,65,29,6
1734,AB,5,POPU,TRE,,29,31.16,370,68,31,6
1735,AB,5,POPU,TRE,,29.5,31.4,385,71,32,6
1736,AB,5,POPU,TRE,,30,31.64,401,74,33,7
1737,AB,6,POPU,TRE,,15,23.08,68,14,8,3
1738,AB,6,POPU,TRE,,15.5,23.42,74,15,9,3
1739,AB,6,POPU,TRE,,16,23.77,80,16,10,3
1740,AB,6,POPU,TRE,,16.5,24.1,86,18,10,3
1741,AB,6,POPU,TRE,,17,24.43,93,19,11,3
1742,AB,6,POPU,TRE,,17.5,24.75,99,20,12,3
1743,AB,6,POPU,TRE,,18,25.07,107,22,13,4
1744,AB,6,POPU,TRE,,18.5,25.39,114,23,13,4
1745,AB,6,POPU,TRE,,19,25.7,122,25,14,4
1746,AB,6,POPU,TRE,,19.5,26.01,130,26,15,4
1747,AB,6,POPU,TRE,,20,26.31,138,28,16,4
1748,AB,6,POPU,TRE,,20.5,26.6,147,30,17,4
1749,AB,6,POPU,TRE,,21,26.9,156,31,18,4
1750,AB,6,POPU,TRE,,21.5,27.19,166,33,19,4
1751,AB,6,POPU,TRE,,22,27.47,175,35,20,4
1752,AB,6,POPU,TRE,,22.5,27.76,185,37,21,5
1753,AB,6,POPU,TRE,,23,28.04,196,39,23,5
1754,AB,6,POPU,TRE,,23.5,28.31,206,41,24,5
1755,AB,6,POPU,TRE,,24,28.58,217,43,25,5
1756,AB,6,POPU,TRE,,24.5,28.85,229,46,26,5
1757,AB,6,POPU,TRE,,25,29.12,241,48,28,5
1758,AB,6,POPU,TRE,,25.5,29.38,253,50,29,5
1759,AB,6,POPU,TRE,,26,29.65,265,53,30,5
1760,AB,6,POPU,TRE,,26.5,29.9,278,55,32,5
1761,AB,6,POPU,TRE,,27,30.16,291,57,33,6
1762,AB,6,POPU,TRE,,27.5,30.41,305,60,35,6
1763,AB,6,POPU,TRE,,28,30.66,319,63,36,6
1764,AB,6,POPU,TRE,,28.5,30.91,333,65,38,6
1765,AB,6,POPU,TRE,,29,31.16,347,68,39,6
1766,AB,6,POPU,TRE,,29.5,31.4,362,71,41,6
1767,AB,6,POPU,TRE,,30,31.64,378,74,43,6
1768,AB,9,POPU,TRE,,15,23.08,71,18,2,0
1769,AB,9,POPU,TRE,,15.5,23.42,77,19,3,0
1770,AB,9,POPU,TRE,,16,23.77,83,21,3,0
1771,AB,9,POPU,TRE,,16.5,24.1,90,22,3,1
1772,AB,9,POPU,TRE,,17,24.43,97,24,4,1
1773,AB,9,POPU,TRE,,17.5,24.75,104,25,4,1
1774,AB,9,POPU,TRE,,18,25.07,111,27,4,1
1775,AB,9,POPU,TRE,,18.5,25.39,119,29,5,1
1776,AB,9,POPU,TRE,,19,25.7,127,31,5,1
1777,AB,9,POPU,TRE,,19.5,26.01,135,33,5,1
1778,AB,9,POPU,TRE,,20,26.31,144,34,6,1
1779,AB,9,POPU,TRE,,20.5,26.6,153,36,6,1
1780,AB,9,POPU,TRE,,21,26.9,162,39,7,1
1781,AB,9,POPU,TRE,,21.5,27.19,171,41,7,1
1782,AB,9,POPU,TRE,,22,27.47,181,43,8,1
1783,AB,9,POPU,TRE,,22.5,27.76,192,45,9,1
1784,AB,9,POPU,TRE,,23,28.04,202,47,9,1
1785,AB,9,POPU,TRE,,23.5,28.31,213,50,10,1
1786,AB,9,POPU,TRE,,24,28.58,224,52,10,1
1787,AB,9,POPU,TRE,,24.5,28.85,236,55,11,1
1788,AB,9,POPU,TRE,,25,29.12,248,57,12,1
1789,AB,9,POPU,TRE,,25.5,29.38,260,60,12,1
1790,AB,9,POPU,TRE,,26,29.65,273,62,13,1
1791,AB,9,POPU,TRE,,26.5,29.9,286,65,14,1
1792,AB,9,POPU,TRE,,27,30.16,299,68,15,1
1793,AB,9,POPU,TRE,,27.5,30.41,313,71,16,1
1794,AB,9,POPU,TRE,,28,30.66,327,74,17,2
1795,AB,9,POPU,TRE,,28.5,30.91,341,77,17,2
1796,AB,9,POPU,TRE,,29,31.16,356,80,18,2
1797,AB,9,POPU,TRE,,29.5,31.4,371,83,19,2
1798,AB,9,POPU,TRE,,30,31.64,387,86,20,2
1799,AB,10,POPU,TRE,,15,23.08,75,14,5,2
1800,AB,10,POPU,TRE,,15.5,23.42,81,15,6,2
1801,AB,10,POPU,TRE,,16,23.77,88,17,6,2
1802,AB,10,POPU,TRE,,16.5,24.1,95,18,7,3
1803,AB,10,POPU,TRE,,17,24.43,102,19,8,3
1804,AB,10,POPU,TRE,,17.5,24.75,109,20,8,3
1805,AB,10,POPU,TRE,,18,25.07,117,22,9,3
1806,AB,10,POPU,TRE,,18.5,25.39,125,23,9,3
1807,AB,10,POPU,TRE,,19,25.7,133,25,10,3
1808,AB,10,POPU,TRE,,19.5,26.01,142,26,11,3
1809,AB,10,POPU,TRE,,20,26.31,151,28,12,3
1810,AB,10,POPU,TRE,,20.5,26.6,160,30,12,4
1811,AB,10,POPU,TRE,,21,26.9,169,32,13,4
1812,AB,10,POPU,TRE,,21.5,27.19,179,33,14,4
1813,AB,10,POPU,TRE,,22,27.47,190,35,15,4
1814,AB,10,POPU,TRE,,22.5,27.76,200,37,16,4
1815,AB,10,POPU,TRE,,23,28.04,211,39,17,4
1816,AB,10,POPU,TRE,,23.5,28.31,222,41,18,4
1817,AB,10,POPU,TRE,,24,28.58,234,43,19,5
1818,AB,10,POPU,TRE,,24.5,28.85,246,46,20,5
1819,AB,10,POPU,TRE,,25,29.12,258,48,21,5
1820,AB,10,POPU,TRE,,25.5,29.38,271,50,22,5
1821,AB,10,POPU,TRE,,26,29.65,284,52,23,5
1822,AB,10,POPU,TRE,,26.5,29.9,297,55,24,5
1823,AB,10,POPU,TRE,,27,30.16,311,57,25,6
1824,AB,10,POPU,TRE,,27.5,30.41,325,60,27,6
1825,AB,10,POPU,TRE,,28,30.66,340,63,28,6
1826,AB,10,POPU,TRE,,28.5,30.91,354,65,29,6
1827,AB,10,POPU,TRE,,29,31.16,370,68,31,6
1828,AB,10,POPU,TRE,,29.5,31.4,385,71,32,6
1829,AB,10,POPU,TRE,,30,31.64,401,74,33,7
1830,AB,14,POPU,TRE,,15,23.08,75,14,5,2
1831,AB,14,POPU,TRE,,15.5,23.42,81,15,6,2
1832,AB,14,POPU,TRE,,16,23.77,88,17,6,2
1833,AB,14,POPU,TRE,,16.5,24.1,95,18,7,3
1834,AB,14,POPU,TRE,,17,24.43,102,19,8,3
