TRM,FMU,Ecozone,sp,vol,stems,residue,r2,res
"72065",S17,"9",Sw,"177.2476707","637.5815492","25.18192087","25.18192087",
"72065",SO2,"9",Sw,"177.2476707","637.5815492","25.18192087","25.18192087",
"112204",,"9",Sw,"177.2198162","637.4813533","25.17796353","25.17796353",
"110214",,"9",Sw,"177.118368","637.1164315","25.16355058","25.16355058",
"68165",S21,"9",Sw,"213.0771946","447.6411652","25.16083555","25.16083555",
"113164",,"9",Sw,"177.0807604","636.9811524","25.15820759","25.15820759",
"119044",A13,"5",Sb,"162.9429527","586.1257291","25.14889666","25.14889666",
"73194",L2,"9",Sw,"179.5923207","791.1555977","25.14885856","25.14885856",
"59026",E8,"9",Sb,"234.8430575","1365.366613","25.14841457","25.14841457",
"106214",,"9",Sw,"176.9061658","636.3531142","25.1334026","25.1334026",
"108134",,"9",Sw,"176.8998182","636.3302814","25.1325008","25.1325008",
"114045",F10,"4",Sb,"148.6652519","534.7670932","25.13084478","25.13084478",
"84174",A16,"9",Sw,"172.2583636","832.1660076","25.13016518","25.13016518",
"110235",F26,"9",Sw,"159.3942733","669.7238373","25.12535948","25.12535948",
"88106",P19,"9",Sw,"176.8168306","636.0317647","25.12071058","25.12071058",
"88106",PO2,"9",Sw,"176.8168306","636.0317647","25.12071058","25.12071058",
"28055",BO2,"10",Sw,"166.8115207","600.0414415","25.11701469","25.11701469",
"100016",P19,"9",Sw,"176.7645753","635.8437962","25.11328657","25.11328657",
"92224",S22,"9",Sw,"173.4249378","854.3100382","25.11176013","25.11176013",
"97084",A16,"9",Sb,"140.1589809","677.0965261","25.1047079","25.1047079",
"108214",,"9",Sw,"176.6838633","635.5534652","25.10181966","25.10181966",
"108085",F26,"9",Sw,"159.2301844","669.0343882","25.09949411","25.09949411",
"61095",W14,"9",Sw,"192.1113845","576.9110645","25.09505439","25.09505439",
"96026",P20,"9",Sw,"212.8615566","467.8275969","25.09043611","25.09043611",
"109225",F26,"9",Sw,"159.1000316","668.4875279","25.0789781","25.0789781",
"88164",A16,"9",Sb,"139.9860721","676.2612181","25.07373718","25.07373718",
"85015",S11,"9",Sw,"177.951145","787.3944469","25.07323759","25.07323759",
"69155",S20,"9",Sw,"176.4660629","634.7700103","25.07087633","25.07087633",
"97016",P20,"9",Sw,"212.6828509","467.4348372","25.0693717","25.0693717",
"63135",W14,"9",Sw,"191.8933598","576.2563358","25.06657435","25.06657435",
"109106",F26,"4",Sw,"196.5266643","825.7422869","25.06623286","25.06623286",
"97095",F26,"9",Sw,"158.9987317","668.0618979","25.06301016","25.06301016",
"56036",E8,"9",Sb,"234.0149604","1360.552095","25.05973693","25.05973693",
"103254",A9,"9",Sw,"176.387222","634.4864099","25.05967525","25.05967525",
"104065",F26,"9",Sw,"158.9594851","667.8969963","25.05682371","25.05682371",
"62215",W14,"9",Sw,"191.8022013","575.9825866","25.05466653","25.05466653",
"54125",R15,"9",Sw,"206.9645068","537.5701474","25.04963997","25.04963997",
"92244",S22,"9",Sw,"172.9705982","852.0719123","25.0459722","25.0459722",
"91016",P20,"9",Sw,"212.4582107","466.9411223","25.04289289","25.04289289",
"17045",B12,"10",Sw,"169.5968925","610.0607643","25.04055413","25.04055413",
"17045",B12,"14",Sw,"169.5968925","610.0607643","25.04055413","25.04055413",
"97105",F26,"9",Sw,"158.8520731","667.4456853","25.03989233","25.03989233",
"57115",WO1,"9",Sw,"176.2057779","633.8337334","25.03389713","25.03389713",
"117144",,"9",Sw,"176.1782711","633.734788","25.02998919","25.02998919",
"57174",,"9",Sb,"145.5705295","523.6349983","25.02975292","25.02975292",
"108234",,"9",Sw,"176.1600437","633.669222","25.02739959","25.02739959",
"104204",A9,"9",Sb,"145.5547451","523.5782199","25.02703891","25.02703891",
"95215",PO5,"9",Sw,"176.1391158","633.5939416","25.02442632","25.02442632",
"72264",S17,"9",Sw,"176.1191869","633.5222549","25.02159498","25.02159498",
"72264",SO1,"9",Sw,"176.1191869","633.5222549","25.02159498","25.02159498",
"99094",A16,"9",Sb,"139.6863303","674.8131899","25.02004864","25.02004864",
"65264",SO1,"9",Sw,"176.0910932","633.4211984","25.01760365","25.01760365",
"94124",A16,"9",Sb,"139.646823","674.6223334","25.01297226","25.01297226",
"102214",A9,"9",Sw,"176.0375573","633.2286235","25.00999771","25.00999771",
"97026",P20,"9",Sw,"212.1268068","466.2127622","25.00382962","25.00382962",
"110184",,"9",Sw,"175.9901431","633.0580686","25.00326148","25.00326148",
"85036",P19,"9",Sw,"175.9572014","632.9395733","24.99858139","24.99858139",
"85036",PO2,"9",Sw,"175.9572014","632.9395733","24.99858139","24.99858139",
"124144",,"9",Sw,"175.9558635","632.9347606","24.99839131","24.99839131",
"26055",BO1,"10",Sw,"166.0210842","597.1981447","24.9979977","24.9979977",
"26055",BO1,"14",Sw,"166.0210842","597.1981447","24.9979977","24.9979977",
"26055",BO2,"10",Sw,"166.0210842","597.1981447","24.9979977","24.9979977",
"26055",BO2,"14",Sw,"166.0210842","597.1981447","24.9979977","24.9979977",
"44095",R15,"9",Sw,"206.5018254","536.3683776","24.99364002","24.99364002",
"45205",R13,"14",Pl,"234.7426396","844.3979843","24.99080274","24.99080274",
"39095",R15,"9",Sw,"206.4729497","536.2933758","24.9901451","24.9901451",
"60254",LO1,"10",Sb,"161.9064033","582.397134","24.98891383","24.98891383",
"60254",SO1,"10",Sb,"161.9064033","582.397134","24.98891383","24.98891383",
"97225",P20,"9",Sw,"211.9898487","465.9117555","24.98768609","24.98768609",
"90194",A16,"9",Sb,"139.5023379","673.9243378","24.98709267","24.98709267",
"93035",S14,"9",Sw,"179.463816","787.1220002","24.98695176","24.98695176",
"95094",A16,"9",Sb,"139.4731456","673.7833121","24.98186386","24.98186386",
"72015",S17,"9",Sw,"175.8277414","632.4738899","24.98018876","24.98018876",
"72015",S24,"9",Sw,"175.8277414","632.4738899","24.98018876","24.98018876",
"72015",SO1,"9",Sw,"175.8277414","632.4738899","24.98018876","24.98018876",
"93116",P20,"9",Sw,"211.9161098","465.7496918","24.97899432","24.97899432",
"125084",A13,"5",Sw,"165.8766227","596.6784989","24.97624595","24.97624595",
"95056",P20,"9",Sw,"211.8748658","465.6590457","24.97413281","24.97413281",
"109244",,"9",Sw,"175.7637406","632.2436712","24.97109604","24.97109604",
"117224",,"9",Sw,"175.7170579","632.0757478","24.96446374","24.96446374",
"99136",P8,"9",Pl,"201.6698703","725.4311883","24.96353805","24.96353805",
"99136",P8,"9",Pl,"201.6698703","725.4311883","24.96353805","24.96353805",
"107224",,"9",Sw,"175.6492355","631.8317823","24.95482807","24.95482807",
"107035",F23,"9",Sw,"175.6482775","631.8283365","24.95469198","24.95469198",
"109015",F23,"9",Sw,"175.6449687","631.8164343","24.95422189","24.95422189",
"73084",L1,"9",Sb,"151.6121423","659.1832272","24.95074433","24.95074433",
"112125",F26,"9",Sw,"158.2793458","665.0392682","24.94961319","24.94961319",
"46095",R14,"9",Sw,"175.601389","631.6596725","24.94803043","24.94803043",
"68244",SO1,"9",Sw,"175.5730114","631.5575949","24.94399877","24.94399877",
"72074",L9,"9",Sb,"144.9427552","521.3768172","24.92181186","24.92181186",
"62155",W16,"9",Sw,"207.2452288","683.9776527","24.92140975","24.92140975",
"70185",SO2,"9",Sw,"175.3672439","630.8174243","24.91476499","24.91476499",
"80015",S17,"9",Sw,"175.3658047","630.8122471","24.91456051","24.91456051",
"82035",S18,"9",Sw,"183.5345971","746.0755981","24.91370245","24.91370245",
"78095",S17,"9",Sw,"175.3331336","630.694725","24.90991886","24.90991886",
"81034",L11,"9",Sb,"132.3079885","661.5399425","24.90896346","24.90896346",
"65094",LO1,"9",Sw,"175.2541735","630.4106961","24.89870085","24.89870085",
"109025",F23,"9",Sw,"175.2223615","630.2962643","24.89418125","24.89418125",
"78154",L3,"9",Sw,"183.3768279","745.4342599","24.89228624","24.89228624",
"96114",A16,"9",Sb,"138.9573779","671.2916806","24.88948164","24.88948164",
"111174",,"9",Sw,"175.0912745","629.8247283","24.87555747","24.87555747",
"79184",L3,"9",Sw,"183.2525562","744.9290901","24.87541711","24.87541711",
"67155",S21,"9",Sb,"204.3469367","429.3002872","24.86872169","24.86872169",
"112164",,"9",Sw,"175.04289","629.6506834","24.86868339","24.86868339",
"93045",S14,"9",Sw,"178.5983414","783.3260586","24.86645073","24.86645073",
"63215",W14,"9",Sw,"190.2969758","571.4623897","24.85804249","24.85804249",
"57234",LO1,"10",Sb,"161.0330831","579.2556945","24.85412408","24.85412408",
"87264",S22,"9",Sw,"171.6344773","845.4900362","24.85250322","24.85250322",
"15035",C5,"14",Pl,"235.4811545","847.0545125","24.84919118","24.84919118",
"15035",C5,"14",Pl,"235.4811545","847.0545125","24.84919118","24.84919118",
"15035",CO2,"14",Pl,"235.4811545","847.0545125","24.84919118","24.84919118",
"15035",CO2,"14",Pl,"235.4811545","847.0545125","24.84919118","24.84919118",
"64265",G15,"9",Sw,"187.484958","446.3927572","24.84666726","24.84666726",
"64125",W14,"9",Sb,"167.1926453","502.080016","24.84522876","24.84522876",
"48135",R15,"9",Sw,"205.2420701","533.096286","24.84116743","24.84116743",
"116144",,"9",Sw,"174.8048357","628.7943731","24.83486256","24.83486256",
"126154",,"9",Sw,"174.7968812","628.7657598","24.83373245","24.83373245",
"109084",A12,"9",Sw,"174.7120019","628.4604387","24.82167349","24.82167349",
"109084",,"9",Sw,"174.7120019","628.4604387","24.82167349","24.82167349",
"105126",P8,"9",Sw,"174.707616","628.4446618","24.82105036","24.82105036",
"57204",LO1,"10",Sb,"160.8071959","578.4431508","24.81926027","24.81926027",
"57204",,"10",Sb,"160.8071959","578.4431508","24.81926027","24.81926027",
"23025",BO1,"10",Sw,"164.8325213","592.9227384","24.81903432","24.81903432",
"23025",,"10",Sw,"164.8325213","592.9227384","24.81903432","24.81903432",
"106085",F26,"9",Sw,"157.4011306","661.3492882","24.8111799","24.8111799",
"86054",A16,"9",Sw,"170.0676396","821.5827999","24.81056818","24.81056818",
"108164",,"9",Sw,"174.6227545","628.1394048","24.80899393","24.80899393",
"121084",A13,"5",Sw,"164.7223994","592.5266167","24.80245314","24.80245314",
"89104",A16,"9",Sb,"138.4017879","668.6076711","24.78996662","24.78996662",
"114204",,"9",Sw,"174.4749294","627.6076595","24.78799212","24.78799212",
"78055",S18,"9",Sw,"182.5876138","742.2260724","24.78515524","24.78515524",
"108154",,"9",Sw,"174.3821828","627.2740388","24.77481543","24.77481543",
"47085",R14,"9",Sw,"174.3749392","627.2479828","24.77378633","24.77378633",
"47085",RO1,"9",Sw,"174.3749392","627.2479828","24.77378633","24.77378633",
"54075",WO2,"9",Sw,"174.3316718","627.0923446","24.76763924","24.76763924",
"88185",P21,"9",Sw,"174.3305736","627.0883944","24.76748322","24.76748322",
"108224",,"9",Sw,"174.3137908","627.0280245","24.76509885","24.76509885",
"86084",A16,"9",Sb,"138.223861","667.7481207","24.75809707","24.75809707",
"75194",L3,"9",Sw,"182.3791987","741.3788565","24.75686415","24.75686415",
"86035",S11,"9",Sw,"175.630911","777.1279246","24.74631764","24.74631764",
"73184",L2,"9",Sw,"176.7158221","778.4837977","24.74605372","24.74605372",
"64235",G15,"9",Sw,"186.7187699","444.5684999","24.74512727","24.74512727",
"118124",,"9",Sw,"174.1715985","626.5165413","24.74489732","24.74489732",
"74224",L2,"9",Sw,"176.6861952","778.3532826","24.74190497","24.74190497",
"54085",WO2,"9",Sw,"174.1356507","626.3872326","24.73979014","24.73979014",
"118204",,"9",Sw,"174.1039312","626.2731339","24.7352837","24.7352837",
"107165",F11,"9",Sw,"174.0871918","626.2129201","24.73290549","24.73290549",
"107165",FO1,"9",Sw,"174.0871918","626.2129201","24.73290549","24.73290549",
"89185",P21,"9",Sw,"174.0353463","626.0264255","24.7255397","24.7255397",
"108015",F23,"9",Sw,"174.0333278","626.0191646","24.72525293","24.72525293",
"53085",WO2,"9",Sw,"173.9848229","625.8446867","24.71836175","24.71836175",
"106075",F26,"9",Sw,"156.810587","658.8680127","24.71809236","24.71809236",
"71135",S20,"9",Sw,"173.9755683","625.8113967","24.71704692","24.71704692",
"48255",E13,"14",Pl,"234.210415","842.4835071","24.71509616","24.71509616",
"48255",E13,"14",Pl,"234.210415","842.4835071","24.71509616","24.71509616",
"48255",,"14",Pl,"234.210415","842.4835071","24.71509616","24.71509616",
"48255",,"14",Pl,"234.210415","842.4835071","24.71509616","24.71509616",
"58164",LO1,"9",Sb,"143.7376497","517.0419053","24.71460307","24.71460307",
"58164",,"9",Sb,"143.7376497","517.0419053","24.71460307","24.71460307",
"58085",WO2,"9",Sw,"173.9564904","625.7427712","24.71433649","24.71433649",
"113214",,"9",Sw,"173.8870654","625.493041","24.70447315","24.70447315",
"96094",A16,"9",Sb,"137.857719","665.9793187","24.6925152","24.6925152",
"43155",R15,"9",Pl,"277.2556632","720.1445798","24.68655619","24.68655619",
"105254",,"9",Sw,"173.7447452","624.9810979","24.68425344","24.68425344",
"53205",R15,"9",Sb,"185.578645","482.0224545","24.68364686","24.68364686",
"56115",WO1,"9",Sw,"173.7307434","624.9307316","24.68226417","24.68226417",
"57214",LO1,"10",Sb,"159.8803795","575.109279","24.67621383","24.67621383",
"92035",S14,"9",Sw,"177.1929817","777.1622007","24.67078091","24.67078091",
"67034",L9,"9",Sb,"143.4172434","515.8893647","24.65951163","24.65951163",
"119145",F10,"4",Sb,"145.876731","524.7364424","24.65946437","24.65946437",
"84185",P21,"9",Sw,"173.4906816","624.0671998","24.64815812","24.64815812",
"67265",G15,"9",Sw,"185.9521153","442.7431317","24.64352545","24.64352545",
"98094",A16,"9",Sb,"137.5700157","664.589448","24.64098296","24.64098296",
"65265",G15,"9",Sw,"185.9034559","442.6272758","24.6370768","24.6370768",
"109085",F23,"9",Sw,"173.3988863","623.7370009","24.63511659","24.63511659",
"109085",FO1,"9",Sw,"173.3988863","623.7370009","24.63511659","24.63511659",
"108165",F11,"9",Sw,"173.3761491","623.6552127","24.63188628","24.63188628",
"108165",FO1,"9",Sw,"173.3761491","623.6552127","24.63188628","24.63188628",
"45055",RO1,"9",Sw,"173.3530381","623.5720795","24.62860285","24.62860285",
"115154",,"9",Sw,"173.3306504","623.4915481","24.62542219","24.62542219",
"109045",F23,"9",Sw,"173.3060997","623.4032365","24.62193423","24.62193423",
"115084",A13,"5",Sw,"163.5110664","588.1693035","24.62006124","24.62006124",
"115084",,"5",Sw,"163.5110664","588.1693035","24.62006124","24.62006124",
"72034",L9,"9",Sb,"143.1843976","515.05179","24.61947556","24.61947556",
"58185",W16,"9",Pl,"262.8895264","867.6221995","24.61791229","24.61791229",
"60235",W15,"9",Pl,"259.0512376","893.2801296","24.61361935","24.61361935",
"110085",F26,"9",Sw,"156.1324667","656.0187677","24.61120009","24.61120009",
"101145",P21,"9",Sw,"173.1607196","622.8802864","24.60127979","24.60127979",
"102066",P20,"9",Sw,"208.6580275","458.5890715","24.59495737","24.59495737",
"107144",,"9",Sw,"173.0907413","622.6285659","24.59133784","24.59133784",
"33085",B12,"9",Pl,"202.99523","730.1986692","24.59017038","24.59017038",
"33085",B12,"9",Pl,"202.99523","730.1986692","24.59017038","24.59017038",
"92204",S22,"9",Sw,"169.8223983","836.5635385","24.59011596","24.59011596",
"59225",W15,"9",Pl,"258.7558924","892.261698","24.58555728","24.58555728",
"111075",F23,"9",Sw,"173.0486512","622.4771626","24.58535802","24.58535802",
"67116",G16,"9",Sw,"224.3419328","534.147459","24.57745996","24.57745996",
"50095",RO1,"9",Sw,"172.9774457","622.2210278","24.57524171","24.57524171",
"50095",WO2,"9",Sw,"172.9774457","622.2210278","24.57524171","24.57524171",
"45105",R15,"9",Sw,"203.020287","527.3254208","24.57225722","24.57225722",
"112105",F26,"4",Sw,"192.6438314","809.4278628","24.5709922","24.5709922",
"50015",RO1,"9",Sw,"172.9214305","622.0195341","24.56728352","24.56728352",
"50015",WO2,"9",Sw,"172.9214305","622.0195341","24.56728352","24.56728352",
"91035",S14,"9",Sw,"176.4235149","773.7873461","24.56364716","24.56364716",
"66274",SO1,"9",Sw,"172.8277589","621.6825861","24.55397542","24.55397542",
"52055",WO2,"9",Sw,"172.774405","621.4906654","24.54639532","24.54639532",
"124046",F20,"4",Sb,"145.1641215","522.1730991","24.53900262","24.53900262",
"65264",S23,"9",Sw,"174.3035018","792.2886444","24.53179175","24.53179175",
"70024",L9,"9",Sb,"142.6288898","513.0535605","24.52396019","24.52396019",
"26065",BO1,"14",Sw,"162.8543271","585.8069319","24.5211752","24.5211752",
"26065",BO2,"14",Sw,"162.8543271","585.8069319","24.5211752","24.5211752",
"106115",F26,"9",Sw,"155.5422944","653.5390519","24.51817107","24.51817107",
"121064",A13,"5",Sw,"162.8103991","585.6489176","24.51456091","24.51456091",
"62225",W15,"9",Sw,"199.740499","688.7603416","24.50698834","24.50698834",
"72014",L9,"9",Sb,"142.5132046","512.6374268","24.504069","24.504069",
"40075",RO1,"9",Pl,"197.949375","712.0481117","24.50299962","24.50299962",
"40075",RO1,"9",Pl,"197.949375","712.0481117","24.50299962","24.50299962",
"86155",P21,"9",Sw,"172.4631608","620.3710822","24.50217626","24.50217626",
"62036",G16,"9",Sw,"223.6408397","532.4781898","24.50065271","24.50065271",
"63145",W14,"9",Sw,"187.4974","563.0552554","24.49234055","24.49234055",
"121174",,"9",Sw,"172.3598124","619.9993251","24.48749334","24.48749334",
"105184",,"9",Sw,"172.3581362","619.9932958","24.48725521","24.48725521",
"111185",F26,"9",Sw,"155.3444959","652.7079662","24.48699206","24.48699206",
"109104",A12,"9",Sw,"172.3293717","619.8898263","24.48316858","24.48316858",
"109104",,"9",Sw,"172.3293717","619.8898263","24.48316858","24.48316858",
"63265",G15,"9",Sw,"184.7407503","439.8589293","24.48298786","24.48298786",
"67264",S23,"9",Sw,"173.9433933","790.6517879","24.48110944","24.48110944",
"23065",B12,"9",Pl,"202.0830876","726.9175814","24.47967647","24.47967647",
"23065",B12,"9",Pl,"202.0830876","726.9175814","24.47967647","24.47967647",
"58135",WO1,"9",Sw,"172.2785132","619.706882","24.47594301","24.47594301",
"94215",P21,"9",Sw,"172.2730805","619.6873399","24.47517117","24.47517117",
"94215",PO5,"9",Sw,"172.2730805","619.6873399","24.47517117","24.47517117",
"108135",FO1,"9",Sw,"172.2696407","619.6749664","24.47468247","24.47468247",
"110164",,"9",Sw,"172.267967","619.6689461","24.47444469","24.47444469",
"106184",,"9",Sw,"172.2632201","619.6518708","24.47377029","24.47377029",
"124094",A13,"9",Sw,"172.2533843","619.6164904","24.47237291","24.47237291",
"124094",,"9",Sw,"172.2533843","619.6164904","24.47237291","24.47237291",
"92025",S14,"9",Sw,"175.764118","770.8952543","24.47183858","24.47183858",
"113065",F23,"4",Sb,"144.7344793","520.6276235","24.46637454","24.46637454",
"68244",S23,"9",Sw,"173.7906793","789.9576331","24.45961619","24.45961619",
"124225",F20,"4",Sb,"144.6927394","520.4774799","24.45931869","24.45931869",
"62056",G16,"9",Sw,"223.2534335","531.5557941","24.45821097","24.45821097",
"109054",A12,"9",Sw,"172.0756549","618.9771758","24.44712254","24.44712254",
"69254",SO1,"9",Sw,"172.0383425","618.8429585","24.44182149","24.44182149",
"88065",S11,"9",Sw,"173.4266862","767.3747176","24.43574334","24.43574334",
"101115",F26,"9",Sw,"154.9782741","651.1692188","24.42926441","24.42926441",
"40095",R10,"9",Pl,"197.3402825","709.8571311","24.4276036","24.4276036",
"111184",,"9",Sw,"171.8345315","618.1098256","24.41286567","24.41286567",
"87015",S11,"9",Sw,"173.2576195","766.626635","24.41192193","24.41192193",
"104124",A10,"9",Sw,"171.7920283","617.9569362","24.40682715","24.40682715",
"43115",R15,"9",Sw,"201.612245","523.6681689","24.40183697","24.40183697",
"42155",R15,"9",Pl,"274.0494333","711.8167098","24.40107681","24.40107681",
"81215",PO5,"9",Sb,"141.906767","510.4559963","24.39979662","24.39979662",
"114244",,"9",Sw,"171.7403635","617.7710919","24.39948704","24.39948704",
"51175",R15,"9",Sw,"201.5809908","523.5869891","24.39805416","24.39805416",
"96046",P20,"9",Sw,"206.9724402","454.884484","24.39627367","24.39627367",
"59155",W16,"9",Sw,"202.8460224","669.4588199","24.39240156","24.39240156",
"82174",L3,"9",Sw,"179.6884444","730.440831","24.39161067","24.39161067",
"62025",S25,"9",Sw,"171.6362019","617.3964098","24.3846886","24.3846886",
"62025",SO1,"9",Sw,"171.6362019","617.3964098","24.3846886","24.3846886",
"98075",F26,"9",Sw,"154.6511629","649.7948022","24.3777018","24.3777018",
"110105",FO1,"9",Sw,"171.551656","617.0922876","24.37267699","24.37267699",
"73074",L9,"9",Sb,"141.6712121","509.6086768","24.35929475","24.35929475",
"124184",,"9",Sw,"171.4300204","616.6547496","24.35539599","24.35539599",
"87175",P21,"9",Sw,"171.4229247","616.6292256","24.35438789","24.35438789",
"108185",F11,"9",Sw,"171.4178443","616.6109507","24.35366611","24.35366611",
"108185",FO1,"9",Sw,"171.4178443","616.6109507","24.35366611","24.35366611",
"60095",W14,"9",Sw,"186.4279649","559.8437385","24.35264278","24.35264278",
"116084",A13,"5",Sw,"161.7298301","581.7619787","24.35185831","24.35185831",
"70155",S20,"9",Sw,"171.3367425","616.3192177","24.34214382","24.34214382",
"126104",A13,"9",Sw,"171.3318687","616.3016859","24.34145139","24.34145139",
"50085",RO1,"9",Sw,"171.3274913","616.28594","24.34082949","24.34082949",
"50085",WO2,"9",Sw,"171.3274913","616.28594","24.34082949","24.34082949",
"110135",F26,"9",Sw,"154.4155006","648.8046246","24.3405543","24.3405543",
"79195",PO5,"9",Sw,"171.2992748","616.1844418","24.33682071","24.33682071",
"79195",S26,"9",Sw,"171.2992748","616.1844418","24.33682071","24.33682071",
"101024",A11,"9",Sb,"141.5355014","509.1205087","24.33596032","24.33596032",
"111025",F23,"9",Sw,"171.2807625","616.1178507","24.33419063","24.33419063",
"103204",A9,"9",Sw,"171.2157616","615.8840347","24.32495583","24.32495583",
"103066",P20,"9",Sw,"206.3661067","453.5518829","24.32480387","24.32480387",
"93154",A16,"9",Sb,"135.7945313","656.0122283","24.32296539","24.32296539",
"102044",A11,"9",Sb,"141.4559049","508.8341903","24.3222743","24.3222743",
"108055",F23,"9",Sw,"171.1462831","615.6341119","24.31508488","24.31508488",
"107145",FO1,"9",Sw,"171.1290067","615.5719665","24.31263039","24.31263039",
"27065",B12,"14",Sw,"164.6580184","592.2950301","24.3113418","24.3113418",
"52175",R15,"9",Sw,"200.8182249","521.6057789","24.30573393","24.30573393",
"122084",A13,"9",Sw,"171.0729495","615.370322","24.30466624","24.30466624",
"103086",P20,"9",Sw,"206.1900116","453.1648606","24.30404717","24.30404717",
"89254",S22,"9",Sw,"167.8389853","826.7930313","24.30291972","24.30291972",
"106096",F26,"4",Sw,"190.5288377","800.5413351","24.30123277","24.30123277",
"109095",FO1,"9",Sw,"171.0478851","615.2801624","24.30110529","24.30110529",
"59125",WO1,"9",Sw,"170.9617872","614.9704575","24.28887319","24.28887319",
"107086",F26,"4",Sw,"190.4176137","800.0740073","24.28704657","24.28704657",
"73224",L2,"9",Sw,"173.4335436","764.024421","24.28642628","24.28642628",
"66015",SO1,"9",Sw,"170.9271652","614.8459179","24.28395437","24.28395437",
"114084",A13,"5",Sw,"161.2583415","580.0659767","24.28086571","24.28086571",
"114084",,"5",Sw,"161.2583415","580.0659767","24.28086571","24.28086571",
"64075",W16,"9",Sw,"201.854099","666.1851451","24.27312195","24.27312195",
"86175",P21,"9",Sw,"170.8161117","614.446445","24.26817679","24.26817679",
"124134",,"9",Sw,"170.7756794","614.301005","24.26243249","24.26243249",
"124154",,"9",Sw,"170.7425912","614.1819826","24.25773158","24.25773158",
"106086",F26,"4",Sw,"190.0792571","798.6523406","24.24389045","24.24389045",
"112055",F23,"4",Sw,"215.9732328","776.8821323","24.24338382","24.24338382",
"60016",E8,"9",Sb,"226.388615","1316.212878","24.24306175","24.24306175",
"116095",F10,"4",Sb,"143.4032203","515.838922","24.2413343","24.2413343",
"117095",F10,"4",Sb,"143.4032203","515.838922","24.2413343","24.2413343",
"113075",F23,"4",Sb,"143.4032203","515.838922","24.2413343","24.2413343",
"117075",F10,"4",Sb,"143.4032203","515.838922","24.2413343","24.2413343",
"115085",F10,"4",Sb,"143.4032203","515.838922","24.2413343","24.2413343",
"120055",F10,"4",Sb,"143.4032203","515.838922","24.2413343","24.2413343",
"43165",R15,"9",Pl,"272.2290455","707.0884299","24.23899138","24.23899138",
"64155",W14,"9",Sw,"185.5320077","557.1531762","24.23560601","24.23560601",
"60265",W15,"9",Pl,"255.0621771","879.5247485","24.23460082","24.23460082",
"119114",,"9",Sw,"170.5546259","613.5058486","24.231027","24.231027",
"98205",P21,"9",Sw,"170.5510768","613.4930821","24.23052277","24.23052277",
"98205",PO5,"9",Sw,"170.5510768","613.4930821","24.23052277","24.23052277",
"122235",F26,"4",Sw,"189.8990623","797.8952199","24.22090729","24.22090729",
"61046",G16,"9",Sw,"221.0749636","526.3689608","24.21955181","24.21955181",
"110125",F26,"9",Sw,"153.6472397","645.5766374","24.21945313","24.21945313",
"46115",R15,"9",Sw,"200.1042498","519.7512982","24.21931902","24.21931902",
"118134",,"9",Sw,"170.4710678","613.2052798","24.21915573","24.21915573",
"90155",P21,"9",Sw,"170.410492","612.9873813","24.21054961","24.21054961",
"109035",F23,"9",Sw,"170.3912572","612.9181912","24.20781688","24.20781688",
"92034",A16,"9",Pj,"204.1613226","986.2865827","24.2078124","24.2078124",
"87145",P21,"9",Sw,"170.3854411","612.8972701","24.20699058","24.20699058",
"95066",P20,"9",Sw,"205.3391555","451.2948473","24.20375499","24.20375499",
"102015",F23,"9",Sw,"170.3474581","612.7606405","24.20159426","24.20159426",
"124164",,"9",Sw,"170.3403039","612.7349062","24.20057786","24.20057786",
"105114",,"9",Sw,"170.3384845","612.7283615","24.20031937","24.20031937",
"111155",F26,"9",Sw,"153.4799231","644.8736264","24.19307897","24.19307897",
"66264",SO1,"9",Sw,"170.264304","612.461525","24.18978039","24.18978039",
"114056",F26,"4",Sw,"189.6076825","796.6709348","24.1837429","24.1837429",
"104105",F26,"9",Sw,"153.4069419","644.5669829","24.18157493","24.18157493",
"111105",F26,"9",Sw,"153.3862114","644.4798796","24.17830716","24.17830716",
"108114",,"9",Sw,"170.0862396","611.8210058","24.16448244","24.16448244",
"65036",G16,"9",Sw,"220.528138","525.0669952","24.15964512","24.15964512",
"118084",A13,"9",Sw,"170.0283248","611.612679","24.15625437","24.15625437",
"106045",F23,"9",Sw,"170.0162174","611.5691274","24.15453426","24.15453426",
"74084",L1,"9",Sb,"146.7699965","638.1304195","24.15387451","24.15387451",
"107025",F23,"9",Sw,"169.9745185","611.4191314","24.14861001","24.14861001",
"93046",P20,"9",Sw,"204.8513751","450.2228025","24.1462593","24.1462593",
"86025",S11,"9",Sw,"171.3473754","758.1742272","24.14276937","24.14276937",
"42075",RO1,"9",Sw,"169.91451","611.2032733","24.14008448","24.14008448",
"103015",F23,"9",Sw,"169.9141798","611.2020855","24.14003757","24.14003757",
"72224",L2,"9",Sw,"172.3737546","759.3557473","24.13802082","24.13802082",
"101064",A11,"9",Sb,"140.3668148","504.9165999","24.13501348","24.13501348",
"55145",EO1,"9",Sw,"169.8659822","611.0287129","24.13319004","24.13319004",
"55145",WO1,"9",Sw,"169.8659822","611.0287129","24.13319004","24.13319004",
"116224",,"9",Sw,"169.8270409","610.8886363","24.12765758","24.12765758",
"102105",F26,"9",Sw,"153.052479","643.0776428","24.12570085","24.12570085",
"112234",,"9",Sw,"169.7968969","610.7802048","24.12337497","24.12337497",
"52085",WO2,"9",Sw,"169.7922577","610.763517","24.12271587","24.12271587",
"63056",G16,"9",Sw,"220.1796674","524.2373034","24.12146892","24.12146892",
