Tree_num,Province,Ecozone,Genus,Species,Variety,DBH,Height,stem_wood,stem_bark,branches,foliage
8657,AB,14,BETU,PAP,PAP,23.9,23.84,212,35,31,6
8658,AB,14,BETU,PAP,PAP,24,23.84,214,35,32,6
8659,AB,14,BETU,PAP,PAP,24.1,23.85,216,36,32,6
8660,AB,14,BETU,PAP,PAP,24.2,23.85,218,36,33,6
8661,AB,14,BETU,PAP,PAP,24.3,23.85,220,36,33,6
8662,AB,14,BETU,PAP,PAP,24.4,23.85,222,36,33,7
8663,AB,14,BETU,PAP,PAP,24.5,23.86,224,37,34,7
8664,AB,14,BETU,PAP,PAP,24.6,23.86,225,37,34,7
8665,AB,14,BETU,PAP,PAP,24.7,23.86,227,37,35,7
8666,AB,14,BETU,PAP,PAP,24.8,23.86,229,38,35,7
8667,AB,14,BETU,PAP,PAP,24.9,23.87,231,38,36,7
8668,AB,14,BETU,PAP,PAP,25,23.87,233,38,36,7
8669,AB,14,BETU,PAP,PAP,25.1,23.87,235,39,37,7
8670,AB,14,BETU,PAP,PAP,25.2,23.87,237,39,37,7
8671,AB,14,BETU,PAP,PAP,25.3,23.87,239,39,37,7
8672,AB,14,BETU,PAP,PAP,25.4,23.88,241,40,38,7
8673,AB,14,BETU,PAP,PAP,25.5,23.88,243,40,38,7
8674,AB,14,BETU,PAP,PAP,25.6,23.88,245,40,39,7
8675,AB,14,BETU,PAP,PAP,25.7,23.88,247,40,39,7
8676,AB,14,BETU,PAP,PAP,25.8,23.89,249,41,40,7
8677,AB,14,BETU,PAP,PAP,25.9,23.89,251,41,40,7
8678,AB,14,BETU,PAP,PAP,26,23.89,253,41,41,8
8679,AB,14,BETU,PAP,PAP,26.1,23.89,255,42,41,8
8680,AB,14,BETU,PAP,PAP,26.2,23.89,257,42,42,8
8681,AB,14,BETU,PAP,PAP,26.3,23.9,259,42,42,8
8682,AB,14,BETU,PAP,PAP,26.4,23.9,261,43,43,8
8683,AB,14,BETU,PAP,PAP,26.5,23.9,263,43,43,8
8684,AB,14,BETU,PAP,PAP,26.6,23.9,266,43,44,8
8685,AB,14,BETU,PAP,PAP,26.7,23.9,268,44,44,8
8686,AB,14,BETU,PAP,PAP,26.8,23.91,270,44,45,8
8687,AB,14,BETU,PAP,PAP,26.9,23.91,272,44,45,8
8688,AB,14,BETU,PAP,PAP,27,23.91,274,45,46,8
8689,AB,14,BETU,PAP,PAP,27.1,23.91,276,45,46,8
8690,AB,14,BETU,PAP,PAP,27.2,23.91,278,45,47,8
8691,AB,14,BETU,PAP,PAP,27.3,23.92,280,46,48,8
8692,AB,14,BETU,PAP,PAP,27.4,23.92,283,46,48,9
8693,AB,14,BETU,PAP,PAP,27.5,23.92,285,46,49,9
8694,AB,14,BETU,PAP,PAP,27.6,23.92,287,47,49,9
8695,AB,14,BETU,PAP,PAP,27.7,23.92,289,47,50,9
8696,AB,14,BETU,PAP,PAP,27.8,23.93,291,47,50,9
8697,AB,14,BETU,PAP,PAP,27.9,23.93,294,48,51,9
8698,AB,14,BETU,PAP,PAP,28,23.93,296,48,51,9
8699,AB,14,BETU,PAP,PAP,28.1,23.93,298,48,52,9
8700,AB,14,BETU,PAP,PAP,28.2,23.93,300,49,53,9
8701,AB,14,BETU,PAP,PAP,28.3,23.94,302,49,53,9
8702,AB,14,BETU,PAP,PAP,28.4,23.94,305,49,54,9
8703,AB,14,BETU,PAP,PAP,28.5,23.94,307,50,54,9
8704,AB,14,BETU,PAP,PAP,28.6,23.94,309,50,55,9
8705,AB,14,BETU,PAP,PAP,28.7,23.94,311,50,56,9
8706,AB,14,BETU,PAP,PAP,28.8,23.95,314,51,56,10
8707,AB,14,BETU,PAP,PAP,28.9,23.95,316,51,57,10
8708,AB,14,BETU,PAP,PAP,29,23.95,318,52,57,10
8709,AB,14,BETU,PAP,PAP,29.1,23.95,321,52,58,10
8710,AB,14,BETU,PAP,PAP,29.2,23.95,323,52,59,10
8711,AB,14,BETU,PAP,PAP,29.3,23.96,325,53,59,10
8712,AB,14,BETU,PAP,PAP,29.4,23.96,328,53,60,10
8713,AB,14,BETU,PAP,PAP,29.5,23.96,330,53,61,10
8714,AB,14,BETU,PAP,PAP,29.6,23.96,332,54,61,10
8715,AB,14,BETU,PAP,PAP,29.7,23.96,335,54,62,10
8716,AB,14,BETU,PAP,PAP,29.8,23.97,337,54,63,10
8717,AB,14,BETU,PAP,PAP,29.9,23.97,339,55,63,10
8718,AB,14,BETU,PAP,PAP,30,23.97,342,55,64,10
9069,AB,4,LARI,LAR,,15,24.35,76,6,13,3
9070,AB,4,LARI,LAR,,15.1,24.3,77,6,13,3
9071,AB,4,LARI,LAR,,15.2,24.25,77,6,13,3
9072,AB,4,LARI,LAR,,15.3,24.19,78,7,13,3
9073,AB,4,LARI,LAR,,15.4,24.14,79,7,13,3
9074,AB,4,LARI,LAR,,15.5,24.09,80,7,13,3
9075,AB,4,LARI,LAR,,15.6,24.04,80,7,14,3
9076,AB,4,LARI,LAR,,15.7,23.99,81,7,14,3
9077,AB,4,LARI,LAR,,15.8,23.94,82,7,14,3
9078,AB,4,LARI,LAR,,15.9,23.89,83,7,14,3
9079,AB,4,LARI,LAR,,16,23.84,83,7,14,3
9080,AB,4,LARI,LAR,,16.1,23.79,84,7,14,3
9081,AB,4,LARI,LAR,,16.2,23.74,85,7,15,3
9082,AB,4,LARI,LAR,,16.3,23.7,86,7,15,3
9083,AB,4,LARI,LAR,,16.4,23.65,87,7,15,3
9084,AB,4,LARI,LAR,,16.5,23.6,87,8,15,3
9085,AB,4,LARI,LAR,,16.6,23.55,88,8,15,4
9086,AB,4,LARI,LAR,,16.7,23.51,89,8,15,4
9087,AB,4,LARI,LAR,,16.8,23.46,90,8,15,4
9088,AB,4,LARI,LAR,,16.9,23.42,90,8,16,4
9089,AB,4,LARI,LAR,,17,23.37,91,8,16,4
9090,AB,4,LARI,LAR,,17.1,23.33,92,8,16,4
9091,AB,4,LARI,LAR,,17.2,23.28,93,8,16,4
9092,AB,4,LARI,LAR,,17.3,23.24,94,8,16,4
9093,AB,4,LARI,LAR,,17.4,23.19,94,8,16,4
9094,AB,4,LARI,LAR,,17.5,23.15,95,8,17,4
9095,AB,4,LARI,LAR,,17.6,23.11,96,8,17,4
9096,AB,4,LARI,LAR,,17.7,23.06,97,9,17,4
9097,AB,4,LARI,LAR,,17.8,23.02,97,9,17,4
9098,AB,4,LARI,LAR,,17.9,22.98,98,9,17,4
9099,AB,4,LARI,LAR,,18,22.94,99,9,17,4
9100,AB,4,LARI,LAR,,18.1,22.89,100,9,18,4
9101,AB,4,LARI,LAR,,18.2,22.85,101,9,18,4
9102,AB,4,LARI,LAR,,18.3,22.81,101,9,18,4
9103,AB,4,LARI,LAR,,18.4,22.77,102,9,18,4
9104,AB,4,LARI,LAR,,18.5,22.73,103,9,18,4
9105,AB,4,LARI,LAR,,18.6,22.69,104,9,18,4
9106,AB,4,LARI,LAR,,18.7,22.65,105,9,19,4
9107,AB,4,LARI,LAR,,18.8,22.61,106,10,19,4
9108,AB,4,LARI,LAR,,18.9,22.57,106,10,19,4
9109,AB,4,LARI,LAR,,19,22.53,107,10,19,4
9110,AB,4,LARI,LAR,,19.1,22.49,108,10,19,4
9111,AB,4,LARI,LAR,,19.2,22.46,109,10,19,4
9112,AB,4,LARI,LAR,,19.3,22.42,110,10,20,4
9113,AB,4,LARI,LAR,,19.4,22.38,111,10,20,4
9114,AB,4,LARI,LAR,,19.5,22.34,111,10,20,4
9115,AB,4,LARI,LAR,,19.6,22.3,112,10,20,4
9116,AB,4,LARI,LAR,,19.7,22.27,113,10,20,5
9117,AB,4,LARI,LAR,,19.8,22.23,114,11,20,5
9118,AB,4,LARI,LAR,,19.9,22.19,115,11,21,5
9119,AB,4,LARI,LAR,,20,22.16,116,11,21,5
9120,AB,4,LARI,LAR,,20.1,22.12,116,11,21,5
9121,AB,4,LARI,LAR,,20.2,22.08,117,11,21,5
9122,AB,4,LARI,LAR,,20.3,22.05,118,11,21,5
9123,AB,4,LARI,LAR,,20.4,22.01,119,11,21,5
9124,AB,4,LARI,LAR,,20.5,21.98,120,11,22,5
9125,AB,4,LARI,LAR,,20.6,21.94,121,11,22,5
9126,AB,4,LARI,LAR,,20.7,21.91,121,11,22,5
9127,AB,4,LARI,LAR,,20.8,21.87,122,12,22,5
9128,AB,4,LARI,LAR,,20.9,21.84,123,12,22,5
9129,AB,4,LARI,LAR,,21,21.8,124,12,23,5
9130,AB,4,LARI,LAR,,21.1,21.77,125,12,23,5
9131,AB,4,LARI,LAR,,21.2,21.74,126,12,23,5
9132,AB,4,LARI,LAR,,21.3,21.7,127,12,23,5
9133,AB,4,LARI,LAR,,21.4,21.67,127,12,23,5
9134,AB,4,LARI,LAR,,21.5,21.64,128,12,23,5
9135,AB,4,LARI,LAR,,21.6,21.6,129,12,24,5
9136,AB,4,LARI,LAR,,21.7,21.57,130,12,24,5
9137,AB,4,LARI,LAR,,21.8,21.54,131,13,24,5
9138,AB,4,LARI,LAR,,21.9,21.51,132,13,24,5
9139,AB,4,LARI,LAR,,22,21.47,133,13,24,5
9140,AB,4,LARI,LAR,,22.1,21.44,134,13,25,5
9141,AB,4,LARI,LAR,,22.2,21.41,134,13,25,5
9142,AB,4,LARI,LAR,,22.3,21.38,135,13,25,5
9143,AB,4,LARI,LAR,,22.4,21.35,136,13,25,5
9144,AB,4,LARI,LAR,,22.5,21.32,137,13,25,5
9145,AB,4,LARI,LAR,,22.6,21.28,138,13,26,6
9146,AB,4,LARI,LAR,,22.7,21.25,139,14,26,6
9147,AB,4,LARI,LAR,,22.8,21.22,140,14,26,6
9148,AB,4,LARI,LAR,,22.9,21.19,141,14,26,6
9149,AB,4,LARI,LAR,,23,21.16,142,14,26,6
9150,AB,4,LARI,LAR,,23.1,21.13,142,14,26,6
9151,AB,4,LARI,LAR,,23.2,21.1,143,14,27,6
9152,AB,4,LARI,LAR,,23.3,21.07,144,14,27,6
9153,AB,4,LARI,LAR,,23.4,21.04,145,14,27,6
9154,AB,4,LARI,LAR,,23.5,21.01,146,14,27,6
9155,AB,4,LARI,LAR,,23.6,20.98,147,15,27,6
9156,AB,4,LARI,LAR,,23.7,20.96,148,15,28,6
9157,AB,4,LARI,LAR,,23.8,20.93,149,15,28,6
9158,AB,4,LARI,LAR,,23.9,20.9,150,15,28,6
9159,AB,4,LARI,LAR,,24,20.87,151,15,28,6
9160,AB,4,LARI,LAR,,24.1,20.84,152,15,28,6
9161,AB,4,LARI,LAR,,24.2,20.81,152,15,29,6
9162,AB,4,LARI,LAR,,24.3,20.78,153,15,29,6
9163,AB,4,LARI,LAR,,24.4,20.76,154,15,29,6
9164,AB,4,LARI,LAR,,24.5,20.73,155,16,29,6
9165,AB,4,LARI,LAR,,24.6,20.7,156,16,29,6
9166,AB,4,LARI,LAR,,24.7,20.67,157,16,30,6
9167,AB,4,LARI,LAR,,24.8,20.65,158,16,30,6
9168,AB,4,LARI,LAR,,24.9,20.62,159,16,30,6
9169,AB,4,LARI,LAR,,25,20.59,160,16,30,6
9170,AB,4,LARI,LAR,,25.1,20.56,161,16,30,6
9171,AB,4,LARI,LAR,,25.2,20.54,162,16,31,6
9172,AB,4,LARI,LAR,,25.3,20.51,163,17,31,6
9173,AB,4,LARI,LAR,,25.4,20.48,164,17,31,7
9174,AB,4,LARI,LAR,,25.5,20.46,165,17,31,7
9175,AB,4,LARI,LAR,,25.6,20.43,166,17,32,7
9176,AB,4,LARI,LAR,,25.7,20.41,166,17,32,7
9177,AB,4,LARI,LAR,,25.8,20.38,167,17,32,7
9178,AB,4,LARI,LAR,,25.9,20.35,168,17,32,7
9179,AB,4,LARI,LAR,,26,20.33,169,17,32,7
9180,AB,4,LARI,LAR,,26.1,20.3,170,18,33,7
9181,AB,4,LARI,LAR,,26.2,20.28,171,18,33,7
9182,AB,4,LARI,LAR,,26.3,20.25,172,18,33,7
9183,AB,4,LARI,LAR,,26.4,20.23,173,18,33,7
9184,AB,4,LARI,LAR,,26.5,20.2,174,18,33,7
9185,AB,4,LARI,LAR,,26.6,20.18,175,18,34,7
9186,AB,4,LARI,LAR,,26.7,20.15,176,18,34,7
9187,AB,4,LARI,LAR,,26.8,20.13,177,18,34,7
9188,AB,4,LARI,LAR,,26.9,20.1,178,19,34,7
9189,AB,4,LARI,LAR,,27,20.08,179,19,35,7
9190,AB,4,LARI,LAR,,27.1,20.05,180,19,35,7
9191,AB,4,LARI,LAR,,27.2,20.03,181,19,35,7
9192,AB,4,LARI,LAR,,27.3,20,182,19,35,7
9193,AB,4,LARI,LAR,,27.4,19.98,183,19,35,7
9194,AB,4,LARI,LAR,,27.5,19.96,184,19,36,7
9195,AB,4,LARI,LAR,,27.6,19.93,185,19,36,7
9196,AB,4,LARI,LAR,,27.7,19.91,186,20,36,7
9197,AB,4,LARI,LAR,,27.8,19.89,187,20,36,7
9198,AB,4,LARI,LAR,,27.9,19.86,188,20,36,7
9199,AB,4,LARI,LAR,,28,19.84,189,20,37,8
9200,AB,4,LARI,LAR,,28.1,19.82,190,20,37,8
9201,AB,4,LARI,LAR,,28.2,19.79,191,20,37,8
9202,AB,4,LARI,LAR,,28.3,19.77,192,20,37,8
9203,AB,4,LARI,LAR,,28.4,19.75,193,20,38,8
9204,AB,4,LARI,LAR,,28.5,19.72,194,21,38,8
9205,AB,4,LARI,LAR,,28.6,19.7,195,21,38,8
9206,AB,4,LARI,LAR,,28.7,19.68,196,21,38,8
9207,AB,4,LARI,LAR,,28.8,19.66,197,21,38,8
9208,AB,4,LARI,LAR,,28.9,19.63,197,21,39,8
9209,AB,4,LARI,LAR,,29,19.61,198,21,39,8
9210,AB,4,LARI,LAR,,29.1,19.59,200,21,39,8
9211,AB,4,LARI,LAR,,29.2,19.57,201,22,39,8
9212,AB,4,LARI,LAR,,29.3,19.55,202,22,40,8
9213,AB,4,LARI,LAR,,29.4,19.52,202,22,40,8
9214,AB,4,LARI,LAR,,29.5,19.5,203,22,40,8
9215,AB,4,LARI,LAR,,29.6,19.48,205,22,40,8
9216,AB,4,LARI,LAR,,29.7,19.46,206,22,41,8
9217,AB,4,LARI,LAR,,29.8,19.44,207,22,41,8
9218,AB,4,LARI,LAR,,29.9,19.42,208,23,41,8
9219,AB,4,LARI,LAR,,30,19.39,209,23,41,8
9570,AB,5,LARI,LAR,,15,24.35,99,8,4,2
9571,AB,5,LARI,LAR,,15.1,24.3,100,8,4,2
9572,AB,5,LARI,LAR,,15.2,24.25,100,8,4,3
9573,AB,5,LARI,LAR,,15.3,24.19,101,8,4,3
9574,AB,5,LARI,LAR,,15.4,24.14,102,8,4,3
9575,AB,5,LARI,LAR,,15.5,24.09,103,8,5,3
9576,AB,5,LARI,LAR,,15.6,24.04,104,8,5,3
9577,AB,5,LARI,LAR,,15.7,23.99,105,8,5,3
9578,AB,5,LARI,LAR,,15.8,23.94,106,8,5,3
9579,AB,5,LARI,LAR,,15.9,23.89,106,9,5,3
9580,AB,5,LARI,LAR,,16,23.84,107,9,5,3
9581,AB,5,LARI,LAR,,16.1,23.79,108,9,5,3
9582,AB,5,LARI,LAR,,16.2,23.74,109,9,5,3
9583,AB,5,LARI,LAR,,16.3,23.7,110,9,5,3
9584,AB,5,LARI,LAR,,16.4,23.65,111,9,6,3
9585,AB,5,LARI,LAR,,16.5,23.6,112,9,6,3
9586,AB,5,LARI,LAR,,16.6,23.55,113,9,6,3
9587,AB,5,LARI,LAR,,16.7,23.51,113,9,6,3
9588,AB,5,LARI,LAR,,16.8,23.46,114,9,6,3
9589,AB,5,LARI,LAR,,16.9,23.42,115,9,6,3
9590,AB,5,LARI,LAR,,17,23.37,116,9,6,3
9591,AB,5,LARI,LAR,,17.1,23.33,117,9,6,3
9592,AB,5,LARI,LAR,,17.2,23.28,118,10,7,3
9593,AB,5,LARI,LAR,,17.3,23.24,119,10,7,3
9594,AB,5,LARI,LAR,,17.4,23.19,120,10,7,4
9595,AB,5,LARI,LAR,,17.5,23.15,121,10,7,4
9596,AB,5,LARI,LAR,,17.6,23.11,121,10,7,4
9597,AB,5,LARI,LAR,,17.7,23.06,122,10,7,4
9598,AB,5,LARI,LAR,,17.8,23.02,123,10,7,4
9599,AB,5,LARI,LAR,,17.9,22.98,124,10,8,4
9600,AB,5,LARI,LAR,,18,22.94,125,10,8,4
9601,AB,5,LARI,LAR,,18.1,22.89,126,10,8,4
9602,AB,5,LARI,LAR,,18.2,22.85,127,10,8,4
9603,AB,5,LARI,LAR,,18.3,22.81,128,11,8,4
9604,AB,5,LARI,LAR,,18.4,22.77,129,11,8,4
9605,AB,5,LARI,LAR,,18.5,22.73,130,11,8,4
9606,AB,5,LARI,LAR,,18.6,22.69,130,11,9,4
9607,AB,5,LARI,LAR,,18.7,22.65,131,11,9,4
9608,AB,5,LARI,LAR,,18.8,22.61,132,11,9,4
9609,AB,5,LARI,LAR,,18.9,22.57,133,11,9,4
9610,AB,5,LARI,LAR,,19,22.53,134,11,9,4
9611,AB,5,LARI,LAR,,19.1,22.49,135,11,9,4
9612,AB,5,LARI,LAR,,19.2,22.46,136,11,10,4
9613,AB,5,LARI,LAR,,19.3,22.42,137,11,10,5
9614,AB,5,LARI,LAR,,19.4,22.38,138,11,10,5
9615,AB,5,LARI,LAR,,19.5,22.34,139,12,10,5
9616,AB,5,LARI,LAR,,19.6,22.3,140,12,10,5
9617,AB,5,LARI,LAR,,19.7,22.27,141,12,11,5
9618,AB,5,LARI,LAR,,19.8,22.23,141,12,11,5
9619,AB,5,LARI,LAR,,19.9,22.19,142,12,11,5
9620,AB,5,LARI,LAR,,20,22.16,143,12,11,5
9621,AB,5,LARI,LAR,,20.1,22.12,144,12,11,5
9622,AB,5,LARI,LAR,,20.2,22.08,145,12,12,5
9623,AB,5,LARI,LAR,,20.3,22.05,146,12,12,5
9624,AB,5,LARI,LAR,,20.4,22.01,147,12,12,5
9625,AB,5,LARI,LAR,,20.5,21.98,148,12,12,5
9626,AB,5,LARI,LAR,,20.6,21.94,149,13,12,5
9627,AB,5,LARI,LAR,,20.7,21.91,150,13,13,5
9628,AB,5,LARI,LAR,,20.8,21.87,151,13,13,5
9629,AB,5,LARI,LAR,,20.9,21.84,152,13,13,5
9630,AB,5,LARI,LAR,,21,21.8,153,13,13,6
9631,AB,5,LARI,LAR,,21.1,21.77,154,13,13,6
9632,AB,5,LARI,LAR,,21.2,21.74,155,13,14,6
9633,AB,5,LARI,LAR,,21.3,21.7,156,13,14,6
9634,AB,5,LARI,LAR,,21.4,21.67,157,13,14,6
9635,AB,5,LARI,LAR,,21.5,21.64,157,13,14,6
9636,AB,5,LARI,LAR,,21.6,21.6,158,14,15,6
9637,AB,5,LARI,LAR,,21.7,21.57,159,14,15,6
9638,AB,5,LARI,LAR,,21.8,21.54,160,14,15,6
9639,AB,5,LARI,LAR,,21.9,21.51,161,14,15,6
9640,AB,5,LARI,LAR,,22,21.47,162,14,16,6
9641,AB,5,LARI,LAR,,22.1,21.44,163,14,16,6
9642,AB,5,LARI,LAR,,22.2,21.41,164,14,16,6
9643,AB,5,LARI,LAR,,22.3,21.38,165,14,16,6
9644,AB,5,LARI,LAR,,22.4,21.35,166,14,17,6
9645,AB,5,LARI,LAR,,22.5,21.32,167,14,17,7
9646,AB,5,LARI,LAR,,22.6,21.28,168,14,17,7
9647,AB,5,LARI,LAR,,22.7,21.25,169,15,17,7
9648,AB,5,LARI,LAR,,22.8,21.22,170,15,18,7
9649,AB,5,LARI,LAR,,22.9,21.19,171,15,18,7
9650,AB,5,LARI,LAR,,23,21.16,172,15,18,7
9651,AB,5,LARI,LAR,,23.1,21.13,173,15,19,7
9652,AB,5,LARI,LAR,,23.2,21.1,174,15,19,7
9653,AB,5,LARI,LAR,,23.3,21.07,175,15,19,7
9654,AB,5,LARI,LAR,,23.4,21.04,176,15,19,7
9655,AB,5,LARI,LAR,,23.5,21.01,177,15,20,7
9656,AB,5,LARI,LAR,,23.6,20.98,178,15,20,7
9657,AB,5,LARI,LAR,,23.7,20.96,179,16,20,7
9658,AB,5,LARI,LAR,,23.8,20.93,180,16,21,7
9659,AB,5,LARI,LAR,,23.9,20.9,181,16,21,8
9660,AB,5,LARI,LAR,,24,20.87,182,16,21,8
9661,AB,5,LARI,LAR,,24.1,20.84,183,16,21,8
9662,AB,5,LARI,LAR,,24.2,20.81,184,16,22,8
9663,AB,5,LARI,LAR,,24.3,20.78,184,16,22,8
9664,AB,5,LARI,LAR,,24.4,20.76,186,16,22,8
9665,AB,5,LARI,LAR,,24.5,20.73,187,16,23,8
9666,AB,5,LARI,LAR,,24.6,20.7,187,16,23,8
9667,AB,5,LARI,LAR,,24.7,20.67,188,17,23,8
9668,AB,5,LARI,LAR,,24.8,20.65,190,17,24,8
9669,AB,5,LARI,LAR,,24.9,20.62,190,17,24,8
9670,AB,5,LARI,LAR,,25,20.59,191,17,24,8
9671,AB,5,LARI,LAR,,25.1,20.56,192,17,25,8
9672,AB,5,LARI,LAR,,25.2,20.54,193,17,25,9
9673,AB,5,LARI,LAR,,25.3,20.51,194,17,25,9
9674,AB,5,LARI,LAR,,25.4,20.48,195,17,26,9
9675,AB,5,LARI,LAR,,25.5,20.46,196,17,26,9
9676,AB,5,LARI,LAR,,25.6,20.43,197,17,27,9
9677,AB,5,LARI,LAR,,25.7,20.41,198,18,27,9
9678,AB,5,LARI,LAR,,25.8,20.38,199,18,27,9
9679,AB,5,LARI,LAR,,25.9,20.35,200,18,28,9
9680,AB,5,LARI,LAR,,26,20.33,201,18,28,9
9681,AB,5,LARI,LAR,,26.1,20.3,202,18,28,9
9682,AB,5,LARI,LAR,,26.2,20.28,203,18,29,9
9683,AB,5,LARI,LAR,,26.3,20.25,204,18,29,9
9684,AB,5,LARI,LAR,,26.4,20.23,206,18,30,10
9685,AB,5,LARI,LAR,,26.5,20.2,206,18,30,10
9686,AB,5,LARI,LAR,,26.6,20.18,208,19,30,10
9687,AB,5,LARI,LAR,,26.7,20.15,208,19,31,10
9688,AB,5,LARI,LAR,,26.8,20.13,210,19,31,10
9689,AB,5,LARI,LAR,,26.9,20.1,211,19,32,10
9690,AB,5,LARI,LAR,,27,20.08,212,19,32,10
9691,AB,5,LARI,LAR,,27.1,20.05,213,19,32,10
9692,AB,5,LARI,LAR,,27.2,20.03,214,19,33,10
9693,AB,5,LARI,LAR,,27.3,20,215,19,33,10
9694,AB,5,LARI,LAR,,27.4,19.98,216,19,34,10
9695,AB,5,LARI,LAR,,27.5,19.96,217,20,34,11
9696,AB,5,LARI,LAR,,27.6,19.93,218,20,35,11
9697,AB,5,LARI,LAR,,27.7,19.91,219,20,35,11
9698,AB,5,LARI,LAR,,27.8,19.89,220,20,35,11
9699,AB,5,LARI,LAR,,27.9,19.86,221,20,36,11
9700,AB,5,LARI,LAR,,28,19.84,222,20,36,11
9701,AB,5,LARI,LAR,,28.1,19.82,223,20,37,11
9702,AB,5,LARI,LAR,,28.2,19.79,224,20,37,11
9703,AB,5,LARI,LAR,,28.3,19.77,225,20,38,11
9704,AB,5,LARI,LAR,,28.4,19.75,226,20,38,11
9705,AB,5,LARI,LAR,,28.5,19.72,227,21,39,11
9706,AB,5,LARI,LAR,,28.6,19.7,228,21,39,12
9707,AB,5,LARI,LAR,,28.7,19.68,229,21,40,12
9708,AB,5,LARI,LAR,,28.8,19.66,230,21,40,12
9709,AB,5,LARI,LAR,,28.9,19.63,231,21,41,12
9710,AB,5,LARI,LAR,,29,19.61,232,21,41,12
9711,AB,5,LARI,LAR,,29.1,19.59,233,21,42,12
9712,AB,5,LARI,LAR,,29.2,19.57,234,21,42,12
9713,AB,5,LARI,LAR,,29.3,19.55,235,21,43,12
9714,AB,5,LARI,LAR,,29.4,19.52,236,22,43,12
9715,AB,5,LARI,LAR,,29.5,19.5,237,22,44,12
9716,AB,5,LARI,LAR,,29.6,19.48,238,22,44,13
9717,AB,5,LARI,LAR,,29.7,19.46,239,22,45,13
9718,AB,5,LARI,LAR,,29.8,19.44,240,22,45,13
9719,AB,5,LARI,LAR,,29.9,19.42,242,22,46,13
9720,AB,5,LARI,LAR,,30,19.39,242,22,46,13
10071,AB,6,LARI,LAR,,15,24.35,95,7,4,2
10072,AB,6,LARI,LAR,,15.1,24.3,96,8,4,2
10073,AB,6,LARI,LAR,,15.2,24.25,97,8,4,2
10074,AB,6,LARI,LAR,,15.3,24.19,98,8,4,2
10075,AB,6,LARI,LAR,,15.4,24.14,99,8,4,3
10076,AB,6,LARI,LAR,,15.5,24.09,100,8,5,3
10077,AB,6,LARI,LAR,,15.6,24.04,101,8,5,3
10078,AB,6,LARI,LAR,,15.7,23.99,102,8,5,3
10079,AB,6,LARI,LAR,,15.8,23.94,103,8,5,3
10080,AB,6,LARI,LAR,,15.9,23.89,104,8,5,3
10081,AB,6,LARI,LAR,,16,23.84,105,8,5,3
10082,AB,6,LARI,LAR,,16.1,23.79,105,8,5,3
10083,AB,6,LARI,LAR,,16.2,23.74,106,8,5,3
10084,AB,6,LARI,LAR,,16.3,23.7,107,9,6,3
10085,AB,6,LARI,LAR,,16.4,23.65,108,9,6,3
10086,AB,6,LARI,LAR,,16.5,23.6,109,9,6,3
10087,AB,6,LARI,LAR,,16.6,23.55,110,9,6,3
10088,AB,6,LARI,LAR,,16.7,23.51,111,9,6,3
10089,AB,6,LARI,LAR,,16.8,23.46,112,9,6,3
10090,AB,6,LARI,LAR,,16.9,23.42,113,9,6,3
10091,AB,6,LARI,LAR,,17,23.37,114,9,6,3
10092,AB,6,LARI,LAR,,17.1,23.33,115,9,7,3
10093,AB,6,LARI,LAR,,17.2,23.28,116,9,7,3
10094,AB,6,LARI,LAR,,17.3,23.24,117,9,7,4
10095,AB,6,LARI,LAR,,17.4,23.19,118,9,7,4
10096,AB,6,LARI,LAR,,17.5,23.15,119,9,7,4
10097,AB,6,LARI,LAR,,17.6,23.11,120,10,7,4
10098,AB,6,LARI,LAR,,17.7,23.06,121,10,7,4
10099,AB,6,LARI,LAR,,17.8,23.02,122,10,8,4
10100,AB,6,LARI,LAR,,17.9,22.98,123,10,8,4
10101,AB,6,LARI,LAR,,18,22.94,124,10,8,4
10102,AB,6,LARI,LAR,,18.1,22.89,124,10,8,4
10103,AB,6,LARI,LAR,,18.2,22.85,125,10,8,4
10104,AB,6,LARI,LAR,,18.3,22.81,126,10,8,4
10105,AB,6,LARI,LAR,,18.4,22.77,127,10,9,4
10106,AB,6,LARI,LAR,,18.5,22.73,128,10,9,4
10107,AB,6,LARI,LAR,,18.6,22.69,129,10,9,4
10108,AB,6,LARI,LAR,,18.7,22.65,130,11,9,4
10109,AB,6,LARI,LAR,,18.8,22.61,131,11,9,5
10110,AB,6,LARI,LAR,,18.9,22.57,132,11,9,5
10111,AB,6,LARI,LAR,,19,22.53,133,11,10,5
10112,AB,6,LARI,LAR,,19.1,22.49,134,11,10,5
10113,AB,6,LARI,LAR,,19.2,22.46,135,11,10,5
10114,AB,6,LARI,LAR,,19.3,22.42,136,11,10,5
10115,AB,6,LARI,LAR,,19.4,22.38,137,11,10,5
10116,AB,6,LARI,LAR,,19.5,22.34,138,11,10,5
10117,AB,6,LARI,LAR,,19.6,22.3,139,11,11,5
10118,AB,6,LARI,LAR,,19.7,22.27,140,11,11,5
10119,AB,6,LARI,LAR,,19.8,22.23,141,11,11,5
10120,AB,6,LARI,LAR,,19.9,22.19,142,12,11,5
10121,AB,6,LARI,LAR,,20,22.16,143,12,11,5
10122,AB,6,LARI,LAR,,20.1,22.12,144,12,12,5
10123,AB,6,LARI,LAR,,20.2,22.08,145,12,12,6
10124,AB,6,LARI,LAR,,20.3,22.05,146,12,12,6
10125,AB,6,LARI,LAR,,20.4,22.01,147,12,12,6
