TRM,FMU,Ecozone,CD,sp,vol,stems,residue
51265,E9,9,con,Pl,266.169010240237,957.44248287855,32.9475107208166
51265,E9,14,con,Pl,266.169010240237,957.44248287855,28.0875326777251
68265,G14,9,con,Sw,102.690120323818,369.388922028122,14.5893848644227
68265,GO2,9,con,Sw,102.690120323818,369.388922028122,14.5893848644227
69265,GO2,9,con,Sw,110.504921618821,397.499718053313,15.6996488642337
71265,GO2,9,con,Sw,135.275252611749,486.601628099817,19.2188179034304
73265,GO2,9,con,Sw,87.3104770433057,314.066464184553,12.4043690694331
75265,GO2,9,con,Sw,107.675811654999,387.32306350719,15.29771171628
76265,GO2,9,con,Sw,153.489748498218,552.121397475606,21.8065867146965
76265,GO3,9,con,Sw,153.489748498218,552.121397475606,21.8065867146965
79265,G10,9,con,Sw,0,0,0
79265,GO3,9,con,Sw,0,0,0
49275,E13,9,con,Pl,398.543114148058,1433.60832427359,49.3333296549028
49275,E13,14,con,Pl,398.543114148058,1433.60832427359,42.05633380089
49275,E13,9,con,Pl,398.543114148058,1433.60832427359,49.3333296549028
49275,E13,14,con,Pl,398.543114148058,1433.60832427359,42.05633380089
51275,E13,14,con,Pl,261.807706557333,941.754340134292,27.6273053221796
51275,E13,14,con,Pl,261.807706557333,941.754340134292,27.6273053221796
69275,GO2,9,con,Sw,66.4623746507853,239.073290110739,9.44243866621373
51285,E13,14,con,Pl,279.209237365071,1004.3497746945,29.4636049904378
51285,E13,14,con,Pl,279.209237365071,1004.3497746945,29.4636049904378
51016,E13,14,con,Pl,267.478576396837,962.153152506609,28.2257248819339
51016,E13,14,con,Pl,267.478576396837,962.153152506609,28.2257248819339
52016,E13,14,con,Pl,261.645163978124,941.16965459757,27.6101529872743
52016,E13,14,con,Pl,261.645163978124,941.16965459757,27.6101529872743
70016,GO2,9,con,Sw,107.228964142098,385.71569835287,15.234227222145
72016,GO2,9,con,Sw,0,0,0
75016,GO2,9,con,Sw,137.461385744842,494.465416348353,19.5294060840945
75016,GO3,9,con,Sw,137.461385744842,494.465416348353,19.5294060840945
76016,GO2,9,con,Sw,121.094328100587,435.591108275492,17.2041064124488
76016,GO3,9,con,Sw,121.094328100587,435.591108275492,17.2041064124488
78016,GO3,9,con,Sw,0,0,0
80016,G10,9,con,Sw,154.254974084921,554.874007499716,21.9153038002088
80016,GO3,9,con,Sw,154.254974084921,554.874007499716,21.9153038002088
80016,PO2,9,con,Sw,154.254974084921,554.874007499716,21.9153038002088
82016,PO2,9,con,Sw,16.6329938969773,59.8309132984795,2.36308175163675
83016,PO2,9,con,Sw,49.3143704813008,177.389821875183,7.00618840478221
100106,P8,9,con,Sb,208.359354734218,749.494081777762,35.825817108977
103106,P8,9,con,Sw,191.148329960793,687.583920722277,27.156814532847
104106,P8,9,con,Sw,197.92333175228,711.954430763598,28.1193521974391
110106,F14,4,con,Sw,164.101450799171,590.292988486226,18.4206829987012
111106,F14,4,con,Sw,127.363784908345,458.143111181099,14.2968139275174
120106,F20,4,con,Sw,150.625908487185,541.819814702103,16.9080291375938
121106,F20,4,con,Sb,165.215643499772,594.300875898462,27.9285753619723
124106,F20,4,con,Sw,0,0,0
125106,F20,4,con,Sw,0,0,0
127106,F20,4,con,Sw,0,0,0
127106,F20,0,con,Sw,0,0,0
69116,G12,9,con,Sw,236.967566221165,852.401317342321,33.6664424297523
69116,GO1,9,con,Sw,236.967566221165,852.401317342321,33.6664424297523
71116,GO1,9,con,Sw,42.0998995882746,151.438487727607,5.98121451128955
73116,GO1,9,con,Sw,0,0,0
74116,G12,9,con,Sw,44.1204936739127,158.706811776664,6.26828423793113
74116,GO1,9,con,Sw,44.1204936739127,158.706811776664,6.26828423793113
79116,G11,9,con,Sw,44.5654204218185,160.307267704383,6.33149584525231
79116,G9,9,con,Sw,44.5654204218185,160.307267704383,6.33149584525231
79116,GO3,9,con,Sw,44.5654204218185,160.307267704383,6.33149584525231
81116,GO3,9,con,Sw,15.9022345832768,57.2022826736576,2.25926135647878
83116,GO3,9,con,Sw,79.8609562413816,287.26962676756,11.3460011788115
83116,PO2,9,con,Sw,79.8609562413816,287.26962676756,11.3460011788115
84116,PO2,9,con,Sw,28.4819124808728,102.452922593068,4.0464806307358
87116,PO2,9,con,Sw,52.6581648605937,189.417859210769,7.48124776738852
97116,P8,9,con,Sw,104.69566904461,376.603126059747,14.8743170668558
98116,P8,9,con,Sb,185.560519198309,667.483882008304,31.9057295599969
101116,P8,9,con,Sb,210.977137178729,758.91056539111,36.2759250256951
102116,P8,9,con,Sw,193.163252157536,694.831842293295,27.443078443216
104116,P8,9,con,Sb,233.52041013623,840.00147531018,40.1520705198266
111116,F14,4,con,Sw,127.212965417195,457.60059502588,14.2798841683776
112116,F14,4,con,Sw,134.060290584898,482.231261096755,15.0485087337853
118116,F20,4,con,Sb,128.857966428651,463.517864851263,21.7825585408203
119116,F20,4,con,Sb,136.383027842208,490.58643108708,23.0546187425062
122116,F20,4,con,Sb,119.789042998473,430.895838124004,20.2495190167994
124116,F20,4,con,Sw,0,0,0
126116,F20,4,con,Sb,137.863573985997,495.912136640278,23.3048949492732
69126,GO1,9,con,Sw,56.9243892812661,204.763990220382,8.08735855774419
71126,GO1,9,con,Sw,81.6360237107935,293.654761549617,11.5981884621637
74126,G12,9,con,Sw,46.5017437662952,167.27245959099,6.60659306400573
74126,GO1,9,con,Sw,46.5017437662952,167.27245959099,6.60659306400573
75126,G12,9,con,Sw,132.989441558747,478.379286182542,18.8940682870657
75126,GO1,9,con,Sw,132.989441558747,478.379286182542,18.8940682870657
79126,GO3,9,con,Sw,55.3253633610882,199.012098421181,7.86018183924295
81126,GO3,9,con,Sw,47.10965283723,169.459182867734,6.69295988654401
83126,PO2,9,con,Sw,79.2225142995333,284.973073019904,11.2552964919941
85126,PO2,9,con,Sw,15.4651853220802,55.6301630290654,2.19716891899597
96126,P8,9,con,Sw,24.7525028974951,89.0377802068169,3.51663616704844
99126,P8,9,con,Pl,238.25257276624,857.023643044029,29.4918976044311
99126,P8,9,con,Pl,238.25257276624,857.023643044029,29.4918976044311
101126,P8,9,con,Sb,230.317838589939,828.481433776757,39.601412534529
103126,P8,9,con,Sb,223.512867510611,804.003120541765,38.4313491618964
105126,P8,9,con,Sw,174.707615973571,628.444661775436,24.8210503614826
110126,F14,4,con,Sw,131.623696220113,473.466533165875,14.7749966339743
110126,F14,0,con,Sw,131.623696220113,473.466533165875,0
113126,F14,4,con,Sw,142.224419859566,511.598632588367,15.9649469285526
113126,F14,0,con,Sw,142.224419859566,511.598632588367,0
119126,F20,4,con,Sw,130.77690878565,470.420535200179,14.6799432214568
119126,F20,0,con,Sw,130.77690878565,470.420535200179,0
120126,F20,4,con,Sb,139.169185506107,500.608580957218,23.5255996535035
120126,F20,0,con,Sb,139.169185506107,500.608580957218,0
123126,F20,4,con,Sw,0,0,0
123126,F20,0,con,Sw,0,0,0
124126,F20,4,con,Sw,0,0,0
124126,F20,0,con,Sw,0,0,0
126126,F20,4,con,Sb,157.957421254787,568.192162787003,26.7016224980124
126126,F20,0,con,Sb,157.957421254787,568.192162787003,0
69136,G12,9,con,Sw,193.579210146234,696.328094051202,27.5021744026463
69136,GO1,9,con,Sw,193.579210146234,696.328094051202,27.5021744026463
70136,G12,9,con,Sw,96.7509801717972,348.025108531645,13.7455996865658
70136,GO1,9,con,Sw,96.7509801717972,348.025108531645,13.7455996865658
73136,G12,9,con,Sw,106.088635472214,381.613796662641,15.0722185129877
73136,GO1,9,con,Sw,106.088635472214,381.613796662641,15.0722185129877
74136,G12,9,con,Sw,58.582877631231,210.72977565191,8.32298321914785
74136,GO1,9,con,Sw,58.582877631231,210.72977565191,8.32298321914785
78136,GO3,9,con,Sw,57.7687756776148,207.801351358327,8.20732217324846
78136,GO3,0,con,Sw,57.7687756776148,207.801351358327,0
80136,GO3,9,con,Sw,112.711786226263,405.438079950588,16.0131824057284
80136,GO3,0,con,Sw,112.711786226263,405.438079950588,0
83136,PO2,9,con,Sw,12.2200799919727,43.9571222732831,1.73613050130559
83136,PO2,0,con,Sw,12.2200799919727,43.9571222732831,0
84136,PO2,9,con,Sw,38.3430075129752,137.924487456745,5.44746555659161
84136,PO2,0,con,Sw,38.3430075129752,137.924487456745,0
97136,P8,9,con,Sb,228.356006959917,821.424485467326,39.2640904053382
97136,P8,0,con,Sb,228.356006959917,821.424485467326,0
98136,P8,9,con,Pl,193.782093002835,697.057888499405,23.9871560590415
98136,P8,0,con,Pl,193.782093002835,697.057888499405,0
98136,P8,9,con,Pl,193.782093002835,697.057888499405,23.9871560590415
98136,P8,0,con,Pl,193.782093002835,697.057888499405,0
100136,P8,9,con,Sb,191.692589725942,689.54168966166,32.9600927658274
100136,P8,0,con,Sb,191.692589725942,689.54168966166,0
102136,P8,9,con,Sw,199.978993921628,719.348898998663,28.4114041148512
102136,P8,0,con,Sw,199.978993921628,719.348898998663,0
104136,P8,9,con,Sb,151.799022854772,546.039650556733,26.1006952966119
104136,P8,0,con,Sb,151.799022854772,546.039650556733,0
104255,F11,4,con,Sw,137.392553866563,494.217819663894,15.4225612804315
104255,M1,4,con,Sw,137.392553866563,494.217819663894,15.4225612804315
50265,E13,9,con,Pl,252.251111851218,907.378100184237,31.22469518354
50265,E13,14,con,Pl,252.251111851218,907.378100184237,26.6188439470048
50265,E13,9,con,Pl,252.251111851218,907.378100184237,31.22469518354
50265,E13,14,con,Pl,252.251111851218,907.378100184237,26.6188439470048
50265,E9,9,con,Pl,252.251111851218,907.378100184237,31.22469518354
50265,E9,9,con,Pl,252.251111851218,907.378100184237,31.22469518354
70265,GO2,9,con,Sw,54.9199022728563,197.553605298044,7.80257719485155
74265,GO2,9,con,Sw,118.526433671511,426.354077955075,16.8392806629137
78265,GO3,9,con,Sw,0,0,0
80265,G10,9,con,Sw,157.700799469685,567.269062840593,22.4048589059521
80265,GO3,9,con,Sw,157.700799469685,567.269062840593,22.4048589059521
50275,E13,9,con,Pl,275.686311361902,991.677378999647,34.1256019661359
50275,E13,14,con,Pl,275.686311361902,991.677378999647,29.0918475903336
50275,E13,9,con,Pl,275.686311361902,991.677378999647,34.1256019661359
50275,E13,14,con,Pl,275.686311361902,991.677378999647,29.0918475903336
70275,GO2,9,con,Sw,95.3568858605381,343.010380793303,13.5475379998123
50016,E13,14,con,Pl,272.313046628234,979.543333195085,28.735883222611
50016,E13,14,con,Pl,272.313046628234,979.543333195085,28.735883222611
71016,GO2,9,con,Sw,139.123611128251,500.444644346228,19.7655616730986
73016,GO2,9,con,Sw,23.696462275929,85.2390729349965,3.36660242464062
77016,GO3,9,con,Sw,29.6131451865449,106.522104987572,4.20719705858913
81016,PO2,9,con,Sb,190.726966275389,686.06822401219,32.7940611077827
85016,PO2,9,con,Sw,117.067339454844,421.105537607354,16.63198431334
99106,P8,9,con,Sb,212.788446658074,765.426067115375,36.5873660081149
101106,P8,9,con,Sb,211.770493685829,761.764365776362,36.4123366841101
112106,F14,4,con,Sw,118.705239039514,426.997262732065,13.3248765808168
119106,F20,4,con,Sb,158.378834670122,569.708038381733,26.7728595557111
122106,F20,4,con,Sw,156.328388114281,562.332331346334,17.5481427319937
126106,F20,4,con,Sw,0,0,0
72116,GO1,9,con,Sw,21.7914549082678,78.3865284470063,3.09595432754296
78116,G11,9,con,Sw,85.3856176837057,307.142509653617,12.1309005612793
78116,GO3,9,con,Sw,85.3856176837057,307.142509653617,12.1309005612793
82116,GO3,9,con,Sw,74.5349103601386,268.111188345822,10.5893194949066
86116,PO2,9,con,Sw,144.472143865693,519.683970739904,20.5254381083432
96116,P8,9,con,Sw,42.3848289093719,152.463413343065,6.02169497339768
99116,P8,9,con,Sb,212.511660089155,764.430431975379,36.5397746484231
103116,P8,9,con,Sb,191.128201685881,687.511516855687,32.8630505057018
113116,F14,4,con,Sw,165.459347251705,595.177508099658,18.5731093177579
121116,F20,4,con,Sb,138.514747989955,498.254489172498,23.4149714641724
123116,F20,4,con,Sw,0,0,0
127116,F20,4,con,Sw,0,0,0
127116,F20,0,con,Sw,0,0,0
70126,GO1,9,con,Sw,24.8442369084526,89.3677586634987,3.52966899617354
73126,GO1,9,con,Sw,9.0237653813317,32.459587702632,1.28202387590315
80126,GO3,9,con,Sw,66.468087248692,239.093839024072,9.44325026609475
84126,PO2,9,con,Sw,6.83599646321477,24.5899153353049,0.971203296083203
86126,PO2,9,con,Sw,85.4003070682992,307.195349166544,12.1329875106818
98126,P8,9,con,Sb,203.216291793912,730.993855373783,34.9415062868668
100126,P8,9,con,Sb,212.743936852301,765.265959900363,36.5797128832374
104104,A10,9,con,Sw,155.759877931693,560.287330689542,22.1291084129142
108104,A12,9,con,Sw,177.424113608907,638.216236003264,25.2069884571849
125104,A13,9,con,Sw,191.102842384396,687.420296346748,27.1503520245112
56114,LO1,9,con,Sw,0.586030435403534,2.10802314893358,0.0832584822902805
56114,LO1,10,con,Sw,0.586030435403534,2.10802314893358,0.0882393193865808
59114,LO1,9,con,Sw,0,0,0
63114,LO1,9,con,Sw,70.1855477767978,252.465999197114,9.97139710428923
101114,A10,9,con,Sw,137.07851578629,493.088186281618,19.4750110053788
104114,A10,9,con,Sw,119.695760868879,430.560290895247,17.0054092491987
126114,A13,9,con,Sb,151.772972719688,545.945945034847,26.0962161726657
57224,LO1,9,con,Sw,0,0,0
57224,LO1,10,con,Sw,0,0,0
61224,LO1,9,con,Sw,38.2073918686333,137.436661397962,5.42819837857389
64224,LO1,9,con,Sw,84.6724148557528,304.577031855226,12.029574450154
67224,LO1,9,con,Sw,121.252412740527,436.159758059449,17.226565804316
98224,A9,9,con,Sw,209.531300626509,753.709714483845,29.7685188832539
102224,A9,9,con,Sw,146.549743299095,527.157349996743,20.8206066954714
69146,G12,9,con,Sw,222.418778233157,800.067547601284,31.5994678600603
69146,G12,0,con,Sw,222.418778233157,800.067547601284,0
72146,G12,9,con,Sw,140.80170120135,506.480939573203,20.0039711893832
72146,G12,0,con,Sw,140.80170120135,506.480939573203,0
72146,GO1,9,con,Sw,140.80170120135,506.480939573203,20.0039711893832
72146,GO1,0,con,Sw,140.80170120135,506.480939573203,0
73146,G12,9,con,Sw,110.67259037497,398.102843075432,15.7234698901072
73146,G12,0,con,Sw,110.67259037497,398.102843075432,0
102104,A10,9,con,Sw,133.6793953071,480.8611341982,18.9920913562921
127104,A13,9,con,Sw,0,0,0
127104,A13,0,con,Sw,0,0,0
60114,LO1,9,con,Sw,0,0,0
65114,LO1,9,con,Sw,151.983851806658,546.704502901648,21.5926410466035
125114,A13,9,con,Sw,181.507981532335,652.906408389694,25.7871915057593
55224,LO1,10,con,Sw,0,0,0
60224,LO1,9,con,Sw,22.7756052936002,81.9266377467633,3.23577448444616
70224,LO1,9,con,Sw,162.77043642135,585.505166983275,23.1251120751714
100224,A9,9,con,Sb,202.64353299293,728.933571917016,34.8430247376333
58234,LO1,9,con,Sw,137.022186754923,492.885563866628,19.4670082304763
58234,LO1,10,con,Sw,137.022186754923,492.885563866628,20.6315982407804
68234,LO1,9,con,Sw,124.040283689593,446.188070825873,17.6226440453387
68234,SO1,9,con,Sw,124.040283689593,446.188070825873,17.6226440453387
98234,A9,9,con,Sw,228.621408451972,822.379167093423,32.4806875835218
75065,SO2,9,con,Sw,194.111266062382,698.241964253172,27.5777646201433
110065,F23,9,con,Sw,163.981829214476,589.862695016099,23.2972170023558
120065,F10,4,con,Sb,167.738633093525,603.376378034263,28.3550695093422
23075,B11,14,con,Pl,255.646531711204,919.591840687783,26.9771462384168
23075,B11,14,con,Pl,255.646531711204,919.591840687783,26.9771462384168
38075,RO1,9,con,Sw,124.381319134536,447.414817030704,17.6710956134447
53075,WO2,9,con,Sw,155.384667813992,558.937654007164,22.075801582667
58075,WO2,9,con,Sb,124.110560565034,446.440865341848,21.3398733633403
73075,SO2,9,con,Sw,182.124706311142,655.124842845836,25.8748107930391
88075,S10,9,con,Sw,190.738806780964,686.110815758862,27.098632779212
108075,F23,9,con,Sw,163.750300079811,589.029856402199,23.2643232084613
104126,P8,9,con,Sb,185.074455664216,665.735452029552,31.8221546070126
111126,F14,4,con,Sw,137.14005220553,493.309540307663,15.3942175148409
111126,F14,0,con,Sw,137.14005220553,493.309540307663,0
121126,F20,4,con,Sb,125.356713170784,450.923428671886,21.1906956070066
121126,F20,0,con,Sb,125.356713170784,450.923428671886,0
125126,F20,4,con,Sw,0,0,0
125126,F20,0,con,Sw,0,0,0
72136,G12,9,con,Sw,50.6765428772875,182.289722580171,7.19971488302643
72136,GO1,9,con,Sw,50.6765428772875,182.289722580171,7.19971488302643
75136,G12,9,con,Sw,105.944125046806,381.093974988511,15.0516876361462
75136,G12,0,con,Sw,105.944125046806,381.093974988511,0
75136,GO1,9,con,Sw,105.944125046806,381.093974988511,15.0516876361462
75136,GO1,0,con,Sw,105.944125046806,381.093974988511,0
79136,GO3,9,con,Sw,21.1220485268749,75.9785918232911,3.0008504626527
79136,GO3,0,con,Sw,21.1220485268749,75.9785918232911,0
82136,GO3,9,con,Sw,83.4718977908986,300.258625147117,11.8590146588105
82136,GO3,0,con,Sw,83.4718977908986,300.258625147117,0
82136,PO2,9,con,Sw,83.4718977908986,300.258625147117,11.8590146588105
82136,PO2,0,con,Sw,83.4718977908986,300.258625147117,0
85136,PO2,9,con,Sb,134.297962474306,483.086195950742,23.0915201664455
85136,PO2,0,con,Sb,134.297962474306,483.086195950742,0
99136,P8,9,con,Pl,201.669870339802,725.431188272669,24.9635380508391
99136,P8,0,con,Pl,201.669870339802,725.431188272669,0
99136,P8,9,con,Pl,201.669870339802,725.431188272669,24.9635380508391
99136,P8,0,con,Pl,201.669870339802,725.431188272669,0
103136,P8,9,con,Sw,274.89282005309,988.82309371615,39.0545569094131
103136,P8,0,con,Sw,274.89282005309,988.82309371615,0
71146,G12,9,con,Sw,68.64677391495,246.930841420683,9.75278051275131
71146,G12,0,con,Sw,68.64677391495,246.930841420683,0
74146,G12,9,con,Sw,52.5621217433383,189.07238037172,7.46760273516147
74146,G12,0,con,Sw,52.5621217433383,189.07238037172,0
107104,A12,9,con,Sw,165.181642205443,594.178569084326,23.4676767645545
55114,LO1,9,con,Sw,0,0,0
55114,LO1,10,con,Sw,0,0,0
65224,LO1,9,con,Sw,22.7756052936002,81.9266377467633,3.23577448444616
65224,SO1,9,con,Sw,22.7756052936002,81.9266377467633,3.23577448444616
63234,LO1,9,con,Sw,109.942912479243,395.478102443321,15.6198031341014
63234,SO1,9,con,Sw,109.942912479243,395.478102443321,15.6198031341014
115065,F23,4,con,Sb,165.772803781875,596.305049575089,28.0227594997317
18075,B11,14,con,Pl,383.285417896147,1378.72452480628,40.4462626597171
18075,B11,0,con,Pl,383.285417896147,1378.72452480628,0
18075,B11,14,con,Pl,383.285417896147,1378.72452480628,40.4462626597171
18075,B11,0,con,Pl,383.285417896147,1378.72452480628,0
33075,BO2,9,con,Sw,191.477804880218,688.769082302944,27.2036236746371
48075,RO1,9,con,Sw,169.150977401028,608.456753241109,24.0316079260108
113075,F23,4,con,Sb,143.403220329172,515.838922047381,24.2413343026946
118075,F10,4,con,Sb,134.572538383787,484.073879078371,22.7485678734089
23085,B11,14,con,Pl,303.331524755936,1091.12059264725,32.0091137058998
23085,B11,14,con,Pl,303.331524755936,1091.12059264725,32.0091137058998
38085,RO1,9,con,Sw,167.344706651116,601.959376442863,23.7749875319873
53085,WO2,9,con,Sw,173.984822904783,625.844686707851,24.7183617462133
111185,FO1,9,con,Sw,153.453196053254,551.989913860624,21.8013936378392
73195,GO4,9,con,Sw,102.942375140535,370.29631345516,14.625223196225
73195,SO2,9,con,Sw,102.942375140535,370.29631345516,14.625223196225
103195,F11,9,con,Sw,128.358855647326,461.722502328511,18.2361919519669
103195,FO1,9,con,Sw,128.358855647326,461.722502328511,18.2361919519669
103195,M1,9,con,Sw,128.358855647326,461.722502328511,18.2361919519669
110084,A12,9,con,Sw,0,0,0
125084,A13,5,con,Sw,165.876622696969,596.678498909959,24.9762459501722
58094,LO1,9,con,Sw,0,0,0
73094,L9,9,con,Sw,137.650759444712,495.146616707599,19.5563107734833
103094,A10,9,con,Sw,152.924968952543,550.089816376055,21.7263473875887
124094,A13,9,con,Sw,172.253384341378,619.616490436611,24.4723729062844
124094,A13,5,con,Sw,172.253384341378,619.616490436611,25.936402749888
54234,LO1,10,con,Sw,0,0,0
57234,LO1,9,con,Sb,161.033083059699,579.255694459349,27.6884221951569
57234,LO1,10,con,Sb,161.033083059699,579.255694459349,24.8541240821673
61234,LO1,9,con,Sw,63.3907831589562,228.02439985236,9.00605169656883
65234,LO1,9,con,Sw,114.427565952878,411.609949470783,16.2569465642981
65234,SO1,9,con,Sw,114.427565952878,411.609949470783,16.2569465642981
67234,LO1,9,con,Sw,116.043594270188,417.423000971901,16.4865388463862
67234,SO1,9,con,Sw,116.043594270188,417.423000971901,16.4865388463862
99234,A9,9,con,Sw,0,0,0
74065,SO2,9,con,Sw,162.393557628279,584.149487871509,23.0715681729731
109065,F23,9,con,Sw,180.720702007203,650.074467651809,25.6753411743759
112065,F23,4,con,Sb,230.192742226734,828.031446858754,38.9125098136803
116065,F10,4,con,Sb,138.391340872075,497.81057867653,23.3941103343248
119065,F10,4,con,Sw,0,0,0
17075,B11,14,con,Pl,382.770483912491,1376.87224428954,40.3919241584778
17075,B11,0,con,Pl,382.770483912491,1376.87224428954,0
17075,B11,14,con,Pl,382.770483912491,1376.87224428954,40.3919241584778
17075,B11,0,con,Pl,382.770483912491,1376.87224428954,0
21075,B11,14,con,Pl,283.803037152099,1020.87423436007,29.948366539187
21075,B11,14,con,Pl,283.803037152099,1020.87423436007,29.948366539187
25075,BO1,14,con,Sw,188.97845804078,679.778626045971,28.4547175519331
25075,BO1,9,con,Sw,188.97845804078,679.778626045971,26.8485366143117
25075,BO2,14,con,Sw,188.97845804078,679.778626045971,28.4547175519331
35075,BO2,9,con,Pl,238.892045283513,859.323903897527,29.5710541809217
35075,BO2,9,con,Pl,238.892045283513,859.323903897527,29.5710541809217
35075,RO1,9,con,Pl,238.892045283513,859.323903897527,29.5710541809217
35075,RO1,9,con,Pl,238.892045283513,859.323903897527,29.5710541809217
39075,RO1,9,con,Pl,179.48111083025,645.615506583631,22.2169208125559
39075,RO1,9,con,Pl,179.48111083025,645.615506583631,22.2169208125559
42075,RO1,9,con,Sw,169.914509990543,611.203273347277,24.1400844841241
45075,RO1,9,con,Sw,186.915129979209,672.356582659025,26.5553955887009
49075,RO1,9,con,Sw,95.2309807566915,342.5574847363,13.5296504171449
52075,WO2,9,con,Sw,203.779139510773,733.018487448823,28.9512981802787
56075,WO2,9,con,Sw,134.115428614164,482.429599331523,19.0540394551978
59075,WO2,9,con,Sw,69.703307053733,250.731320337169,9.90288422803683
62075,WO2,9,con,Sw,161.464977978772,580.809273304936,22.9396430584518
84075,S10,9,con,Sw,125.42729159732,451.177307904027,17.8196989529775
86075,S10,9,con,Sw,151.264037002267,544.115241015349,21.4903755591422
111075,F23,9,con,Sw,173.048651213002,622.477162636699,24.5853580154991
111075,F23,4,con,Sw,173.048651213002,622.477162636699,19.4250223372408
114075,F23,4,con,Sb,139.257219304934,500.925249298322,23.5404811655254
117075,F10,4,con,Sb,143.403220329172,515.838922047381,24.2413343026946
21085,B11,14,con,Pl,327.254863585784,1177.17576829419,34.5336283386783
21085,B11,14,con,Pl,327.254863585784,1177.17576829419,34.5336283386783
25085,B11,14,con,Pl,208.673343992974,750.623539543071,22.0202921560355
25085,B11,14,con,Pl,208.673343992974,750.623539543071,22.0202921560355
25085,BO1,14,con,Pl,208.673343992974,750.623539543071,22.0202921560355
25085,BO1,14,con,Pl,208.673343992974,750.623539543071,22.0202921560355
25085,BO2,14,con,Pl,208.673343992974,750.623539543071,22.0202921560355
25085,BO2,14,con,Pl,208.673343992974,750.623539543071,22.0202921560355
39085,RO1,9,con,Sw,195.387056983208,702.831140227367,27.7590187144201
42085,RO1,9,con,Sw,194.714701951867,700.412596949163,27.6634959291042
45085,R14,9,con,Sw,201.505141041595,724.83863684027,28.6282268006433
45085,RO1,9,con,Sw,201.505141041595,724.83863684027,28.6282268006433
49085,RO1,9,con,Sw,160.306287385328,576.641321529956,22.7750256351471
49085,WO2,9,con,Sw,160.306287385328,576.641321529956,22.7750256351471
52085,WO2,9,con,Sw,169.792257730065,610.763517014621,24.1227158680095
56085,WO2,9,con,Sw,0,0,0
59085,WO2,9,con,Sw,159.209005560788,572.694264607153,22.6191326749241
62085,WO2,9,con,Sw,182.5165052802,656.534191655395,25.9304744336215
102175,FO1,9,con,Sw,79.8150261747545,287.104410700556,11.3394758050291
106175,F11,9,con,Sb,171.052431874439,615.296517533955,29.411173538123
109175,FO1,9,con,Sw,69.5105346655808,250.037894480506,9.87549668040207
18085,B11,14,con,Se,442.936416971305,1593.29646392556,101.893220823796
18085,B11,0,con,Se,442.936416971305,1593.29646392556,0
48085,RO1,9,con,Sw,166.938003042521,600.496413822018,23.7172063603144
58085,WO2,9,con,Sw,173.956490406193,625.742771245298,24.7143364931043
73085,SO2,9,con,Sw,178.928049615311,643.626077752917,25.4206555669292
105175,F11,9,con,Sb,161.950186906255,582.554629159192,27.8461112738094
105175,FO1,9,con,Sb,161.950186906255,582.554629159192,27.8461112738094
110175,F11,9,con,Sw,161.890130305173,582.338598220046,23.0000452752989
110175,FO1,9,con,Sw,161.890130305173,582.338598220046,23.0000452752989
125175,F10,4,con,Sw,0,0,0
71185,S16,9,con,Sw,160.940456966217,578.922507072724,22.8651233393443
71185,SO2,9,con,Sw,160.940456966217,578.922507072724,22.8651233393443
76185,SO2,9,con,Sw,121.558290431286,437.26003752261,17.270022441993
101185,FO1,9,con,Sw,142.101991028939,511.158241111292,20.1887058909316
106185,F11,9,con,Sw,151.661365999262,545.544482011734,21.5468248615354
53195,EO1,9,con,Sw,200.019703940961,719.495337917127,28.4171878663748
108195,F11,9,con,Sw,118.359281053603,425.752809545334,16.8155329658025
108195,FO1,9,con,Sw,118.359281053603,425.752809545334,16.8155329658025
105084,A12,9,con,Sw,0,0,0
115084,A13,9,con,Sw,163.511066361143,588.169303457349,23.2303348093514
115084,A13,5,con,Sw,163.511066361143,588.169303457349,24.6200612395605
120084,A13,5,con,Sw,193.359806204548,695.538871239382,29.1144225034351
63094,LO1,9,con,Sw,129.830777166601,467.01718405252,18.4453107013383
68094,L9,9,con,Sw,159.081206692495,572.234556447823,22.6009760414632
108094,A12,9,con,Sw,155.01305457333,557.600915731402,22.0230057677275
118094,A13,9,con,Sw,188.143547413767,676.775350409233,26.7299192397631
118094,A13,5,con,Sw,188.143547413767,676.775350409233,28.32900403771
61104,LO1,9,con,Sw,52.4731832052395,188.752457572804,7.45496706429546
103234,A9,9,con,Sw,151.014159674821,543.21640170799,21.4548750018588
47244,RO1,10,con,Sw,0,0,0
62244,LO1,9,con,Sw,79.7131044256324,286.737785703713,11.3249955841539
62244,SO1,9,con,Sw,79.7131044256324,286.737785703713,11.3249955841539
67244,SO1,9,con,Sw,162.235199170536,583.579853131425,23.0490698792788
97244,A9,9,con,Sw,201.277610831487,724.020182847077,28.5959011417281
102244,A9,9,con,Sw,150.834067622501,542.568588570149,21.4292889741666
5254,CO1,10,con,Sw,0,0,0
57104,LO1,9,con,Sw,84.5356040472738,304.08490664487,12.0101374728458
57244,LO1,10,con,Sw,0,0,0
50254,RO1,10,con,Sw,0,0,0
65254,SO1,9,con,Sw,141.31307917508,508.320428687337,20.0766236514351
84085,S10,9,con,Sw,141.263809448504,508.143199455049,20.0696238056766
119085,F10,4,con,Sb,161.30658896343,580.239528645433,27.2677764091635
24095,B11,14,con,Pl,353.917173059903,1273.08335633059,37.347173341314
24095,B11,14,con,Pl,353.917173059903,1273.08335633059,37.347173341314
