"TRM","res_dec","res_con","res_total"
88215,7.36310058560177,7.36310058560177,15.2003891645587
88225,8.58626342595906,8.58626342595906,20.4580734358573
88234,14.2292190381324,14.2292190381324,25.5944013705526
88235,10.1818691842619,10.1818691842619,20.8810444097724
88244,19.6275336587742,19.6275336587742,30.0528066642633
88245,16.5823689397899,16.5823689397899,20.6898952046505
88254,24.1391479913232,24.1391479913232,36.9703666087389
88255,15.9007384564748,15.9007384564748,28.5456234346922
88264,17.4983121579803,17.4983121579803,31.136996882804
88265,14.4604483621289,14.4604483621289,41.8381343297899
89014,15.0944391380482,15.0944391380482,36.1971218023933
89015,22.162708469048,22.162708469048,42.2749727920375
89016,14.6131206559893,14.6131206559893,34.3504431462789
89024,16.3669689532494,16.3669689532494,37.6450898740319
89025,27.7124739341006,27.7124739341006,45.3357060395302
89026,18.6500791115162,18.6500791115162,37.4028678278656
89034,16.7980245577153,16.7980245577153,35.4638756054169
89035,24.221242778742,24.221242778742,41.4477911752344
89036,11.5579036046765,11.5579036046765,34.9886480542944
89044,18.7098566553261,18.7098566553261,37.9400295953949
89045,19.5865782150312,19.5865782150312,33.2581433925225
89046,7.61100356590384,7.61100356590384,30.7370341321425
89054,20.5667845883763,20.5667845883763,37.4762287780145
89055,17.7803684038272,17.7803684038272,33.3004148350498
89056,1.58313343117191,1.58313343117191,32.7685928185024
89064,10.6239548513718,10.6239548513718,27.396029827223
89065,5.37085253412437,5.37085253412437,27.2757175902286
89066,1.48103626686498,1.48103626686498,34.2801954092392
89074,5.78675872509084,5.78675872509084,26.3505719800118
89075,7.20017843001076,7.20017843001076,27.470062262295
89076,1.81891736472718,1.81891736472718,35.8695307675792
89084,6.94638164378172,6.94638164378172,26.736702706482
89085,8.79791583423031,8.79791583423031,22.5198589522541
89086,2.44504875050847,2.44504875050847,28.1349180161082
89094,8.57048725477606,8.57048725477606,29.1400128052056
89095,6.97557933255326,6.97557933255326,19.3888433588339
89096,1.92740605470014,1.92740605470014,35.333346520139
89104,10.7323247385811,10.7323247385811,28.8680144727197
89105,4.00667714008246,4.00667714008246,23.9630661060273
89106,2.01550166317207,2.01550166317207,32.0105642674913
89114,4.4210585337115,4.4210585337115,23.8111686161926
89115,7.07803629351707,7.07803629351707,25.7798235255361
89116,11.0974651793959,11.0974651793959,27.2216076748705
89124,5.52268334562344,5.52268334562344,24.0826801944685
89125,7.38574572927244,7.38574572927244,33.4156200326079
