TRM,merchvol_sum,abie_bal,abie_las,betu_pap,lari_lar,lari_lya,pice_eng,pice_gla,pice_mar,pinu_ban,pinu_con,pinu_spp,popu_bal,popu_spp,popu_tre,pseu_men,max value,max_species
42274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
42275,78887.43629,0.000748777,2.849908157,0.005806334,0,3.59E-05,6.339471133,5.389302901,0.063417585,0,65.64078761,0.147528666,0.002741855,0,2.911449557,6.540439491,65.64078761,pinu_con
42284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
42285,90488.52982,0.024262951,10.90989065,0.000939372,0.000613038,0.007607347,15.37328801,7.789854245,0.498966337,0,47.99899831,0,0.003092011,0,1.12906734,2.245545826,47.99899831,pinu_con
43014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43016,65860.27685,0.604612717,18.73922167,0.007495874,0,0,23.32860937,4.329177218,0.235532288,0,24.95121696,0.089368994,0,0,0.125335724,3.731993703,24.95121696,pinu_con
43024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43026,17348.42,0.121464901,27.6702693,0,0,0,23.25133632,1.844408542,0.649807032,0,10.96731229,0,0,0,0,0.024990878,27.6702693,abie_las
43034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43035,230.7166595,0,0,0.84598747,3.83646828,0,0,39.56695469,5.740464789,0,10.48774375,2.787225897,4.792089649,0,31.03607924,0,39.56695469,pice_gla
43036,8318.266598,0.080285858,23.61972957,0,0,0,13.03317429,7.476834503,0.275019129,0,10.15209272,0,0,0,0,0,23.61972957,abie_las
43044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43045,4438.376671,0,0,2.17528439,3.164571759,0,0,22.53267156,10.05304896,0.608284602,9.911956245,1.136302237,5.561186392,0,44.01161075,0,44.01161075,popu_tre
43054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43055,33876.34349,0.009766336,0,1.545281627,1.120169963,0,0,21.52196302,4.097278238,0.109926567,18.15356238,0.338611881,3.783513267,0,49.06521626,0,49.06521626,popu_tre
43064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43065,53754.34681,0.052052959,0,1.089799572,1.134695611,0,0,21.59616311,4.836609355,0.065284282,26.32563039,0.127208304,2.299901487,0,42.26524969,0,42.26524969,popu_tre
43074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43075,97149.57636,0.022706468,0,2.275270464,0.434745059,0,0,22.30341089,3.777844513,0.056809039,13.24873251,0.505699727,4.796066352,0,52.28024145,0,52.28024145,popu_tre
43084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43085,79913.31318,0.044566439,0,1.510836728,1.330967533,0,0,18.49758614,10.73757162,0.08486055,23.68387762,0.620279592,3.424033671,0.014788929,39.75375223,0,39.75375223,popu_tre
43094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43095,65017.11021,0.070877904,0,2.035133505,0.756056447,0,0,23.3798238,5.123454229,0.048845603,11.57854645,0.650855602,4.619477464,0,51.26172073,0,51.26172073,popu_tre
43104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43105,58040.04016,0.003222672,0,1.75269759,1.59433081,0,0,20.43507739,8.223716978,0.082962937,15.0245357,0.542150263,4.560405076,0,47.28876214,0,47.28876214,popu_tre
43114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43115,132224.8069,0.058088842,0,0.92200895,1.114494148,0,0,21.61992427,8.604356266,0.021014169,21.56352525,0.557740466,2.594806494,0,42.73615651,0,42.73615651,popu_tre
43124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43125,85228.3,0.116655943,0,0.137338624,2.269057067,0,0,16.4839293,21.77531348,0.007188083,39.6986851,1.8118339,0.567563122,0,16.89743996,0,39.6986851,pinu_con
43134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43135,122076.7539,0.095295265,0,0.025529845,1.474962081,0,0,10.93875993,23.75943617,0,57.58845248,0.154425258,0.191167295,0,5.547770994,0,57.58845248,pinu_con
43144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43145,146397.5772,0.200761305,0,0.004537117,0.828517062,0,0.006764928,8.095686004,21.00860749,0,66.41974094,0.200259329,0.066070957,0,2.838697266,0,66.41974094,pinu_con
43154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43155,86954.48349,0.61158815,0.062733198,0.004392323,1.833539792,0,0.522907224,12.15117867,19.07830922,0,58.80201968,0.102232533,0.274125672,0,6.256047081,0,58.80201968,pinu_con
43164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43165,126469.2903,0.230506156,0.262749517,0.001048378,0.43916573,0,0.838450485,14.23067737,11.6520807,0,66.05190093,0.206282588,0.436571605,0,5.290244513,0.059370168,66.05190093,pinu_con
43174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43175,113658.3903,0.904735725,1.156236202,0,0.186901177,0,3.395937781,15.51009727,10.7640302,0,65.71436433,0,0.381204489,0,1.644593128,0.14644229,65.71436433,pinu_con
43184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43185,119713.5804,0.809360039,1.18667745,0,0.027853485,0,11.35978935,14.6195711,7.131224632,0,64.291352,0,0.044497149,0,0.354698398,0.024377336,64.291352,pinu_con
43194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43195,104715.1905,2.790180773,2.423457825,0,0.015018731,0,23.26250942,14.1651743,4.106087579,0,52.39267193,0,0.059919053,0,0.239411453,0.027884339,52.39267193,pinu_con
43204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43205,117907.5144,1.484250333,1.595279528,0,0.027792624,0,9.350978216,27.7090585,7.099300247,0,52.06269514,0,0.034909435,0,0.31342871,0.09386857,52.06269514,pinu_con
43214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43215,24119.5769,3.66687061,4.479607576,0,0.000314088,0,35.22625403,20.42216717,0.931713701,0,33.8416421,0,0,0,0,0,35.22625403,pice_eng
43224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43225,3953.376659,0.779294664,26.40888921,0,0,0,32.6837938,21.03592941,1.080643563,0,7.309290221,0,0,0,0.01322359,0.323286762,32.6837938,pice_eng
43234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43235,2910.163311,0.89243416,21.44984913,0,0,0,39.49336437,17.41863756,0.974156099,0,9.728315268,0,0,0,0,0,39.49336437,pice_eng
43244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43245,8276.77668,0.961421105,26.80119899,0,0,0,35.4059199,13.46886145,1.260746293,0,9.091142222,0,0,0,0.006342223,0,35.4059199,pice_eng
43254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43255,16395.28351,0.869147491,18.41327709,0,0,0,45.33692207,7.278500243,0.329871358,0,13.46755397,0.227145031,0.024360266,0,0,0.280124864,45.33692207,pice_eng
43264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43265,47295.46712,1.944404323,16.9819593,0,0,0.002814023,43.52308215,17.58015706,1.049824055,0,12.66973401,0,0,0,0.007551635,0.034685386,43.52308215,pice_eng
43274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43275,97270.78653,0.001099079,5.045968731,0.007263983,0,0,13.36899953,4.58748924,0.361093519,0,56.02639104,0.258305605,0.008043927,0,1.575147986,7.161589128,56.02639104,pinu_con
43284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43285,76574.96981,0.03900065,2.641561821,0,0,0,7.939783146,6.870913528,0.699744002,0,61.36065983,0.104648825,0.005500032,0,2.519622615,9.336379837,61.36065983,pinu_con
44014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44015,428.7566681,0,0,0.037449451,0,0,0,18.32306484,0.194056215,0,4.036577533,0,0.233525809,0,76.37438845,0,76.37438845,popu_tre
44016,118734.0632,0.014355108,5.302264763,0.073483401,0,0,11.67256879,4.645380862,0.403428773,0,55.50480415,0.509868636,0.049973569,0,4.549398492,8.227021095,55.50480415,pinu_con
44024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44025,460.2799988,0,0,0.114876457,0,0,0,18.69962151,2.263348042,0,5.079999907,2.422377524,4.154737143,0,66.37386924,0,66.37386924,popu_tre
44026,30653.71023,0,34.32126492,0.006998906,0,0,28.20838673,5.401875487,0.125868626,0,7.703658714,0,0,0,0.006998906,0.720092143,34.32126492,abie_las
44034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44036,13553.08,0.28896912,28.11178514,0,0,0,25.8380402,6.631869309,0.698953256,0,12.20873457,0,0,0,0,0,28.11178514,abie_las
44044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44045,9833.889977,0,0,2.114269678,1.105727385,0,0,22.02370343,2.948897055,0.084326754,10.80403346,0.671660047,4.632813708,0.03223011,55.05716612,0,55.05716612,popu_tre
44054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44055,86638.42001,0.005873751,0,1.466925997,1.832970956,0,0,20.725809,5.195348004,0.10233714,21.4538755,0.219705188,3.185806555,0,45.4966,0,45.4966,popu_tre
44064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44065,103616.5334,0.034454413,0,1.581565196,1.40658109,0,0,21.90935657,4.53352087,0.041274849,18.16683171,0.318568531,3.262146383,0,48.50192753,0,48.50192753,popu_tre
44074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44075,98278.60651,0.153594051,0,1.721877606,0.601222823,0,0,23.99839601,6.971028057,0.135636323,21.53129237,0.428538326,3.434464305,0,40.8004799,0,40.8004799,popu_tre
44084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44085,94587.94988,0.1878329,0,1.983927502,0.606333646,0,0,21.10436951,5.727000706,0.053748886,17.98137506,0.274408667,3.691695252,0,48.23480842,0,48.23480842,popu_tre
44094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44095,145767.8265,0.030112877,0,1.236768783,0.783505029,0,0,20.09958152,7.835469529,0.026055007,24.36610876,0.129245602,2.738609538,0,42.63859674,0,42.63859674,popu_tre
44104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44105,131288.3167,0.00961609,0,3.26956615,0.882222792,0,0,20.49756075,7.864309109,0.087616684,14.35378186,0.199664494,5.652995434,0,46.89057344,0,46.89057344,popu_tre
44114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44115,128941.9599,0.078489375,0,1.465719421,1.260804675,0,0,19.71015131,11.41908118,0.063684584,19.61072264,0.35271333,3.329992992,0,42.47264773,0,42.47264773,popu_tre
44124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44125,94960.55006,0.095776624,0,0.559375228,2.316155642,0,0,19.37029521,17.52968868,0.043850389,23.8547364,0.860739405,1.661273636,0,33.22949129,0,33.22949129,popu_tre
44134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44135,88340.08355,0.186588202,0,0.254479072,3.532230636,0,0,16.16759893,25.202694,0.011421737,31.37100485,1.13985852,0.947499706,0.010978846,20.86050353,0,31.37100485,pinu_con
44144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44145,54939.34356,0.30686767,0,0.075922201,3.886681089,0,0,14.51105407,30.1198612,0,35.39846814,1.099861232,0.476772996,0,13.67006781,0,35.39846814,pinu_con
44154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44155,93066.40429,0.297537358,0.024342095,0.02884139,2.802787163,0,0.161018526,14.41182246,28.04086556,0,44.0050798,0.567853665,0.276615231,0,9.135025323,0,44.0050798,pinu_con
44164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44165,70097.40028,0.419217426,0.185650931,0.039712195,3.052350664,0,0.589035376,16.97178454,20.84835425,0,43.76274888,1.123842196,0.560379662,0,12.00613999,0,43.76274888,pinu_con
44174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44175,98158.69288,0.447203914,0.168739088,0.00014804,1.003498005,0,1.260694543,14.13400104,11.19589412,0,60.88915982,0,1.008782155,0,9.553997496,0,60.88915982,pinu_con
44184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44185,97942.78331,0.741184157,0.813826726,0,0.062448883,0,9.654370184,9.174579681,6.986982807,0,70.97643377,0,0.270446827,0,1.065035763,0.057007903,70.97643377,pinu_con
44194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44195,105605.3463,2.697494916,2.478294156,0,0.032820269,0,10.61354099,17.11475827,11.34930757,0,55.08416333,0,0.072950949,0,0.399768313,0.000628916,55.08416333,pinu_con
44204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44205,120757.2268,2.365586431,2.485365083,0,0.074206336,0,9.940330097,20.69026721,9.306067265,0,53.72339166,0,0.283113973,0,0.898743767,0.023069536,53.72339166,pinu_con
44214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44215,95358.8204,3.825561017,9.559234976,0,0.005293504,0,32.382909,33.54041182,2.170280927,0,17.90608421,0,0,0,0.007348321,0.003631044,33.54041182,pice_gla
44224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44225,31478.12677,4.173953059,12.08064705,0,0.000511429,0,38.08996447,24.47100494,1.897665755,0,17.25588236,0,0,0,0,0,38.08996447,pice_eng
44234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44235,20966.94687,1.576278537,17.77186821,0,0,0,41.27464868,23.85644778,0.884517927,0,8.762473516,0,0,0,0,0.008341976,41.27464868,pice_eng
44244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44245,30144.00692,0.702372481,17.80542526,0,0.017698523,0,32.40517832,17.97288764,1.669683592,0,17.89078015,0,0,0,0.0321683,0.163515999,32.40517832,pice_eng
44254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44255,12147.55338,0.790891305,24.88304012,0,0,0,36.47495926,15.18131833,0.623972477,0,9.900475972,0,0,0,0.000252956,0,36.47495926,pice_eng
44264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44265,43414.8402,1.286273011,15.16789349,0,0,0,31.17030561,12.95803295,1.6844498,0,25.9069168,0,0,0,0.005557223,0.324250805,31.17030561,pice_eng
44274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44275,26479.80339,0.021075587,11.89197637,0,0,0,16.14506075,3.977222459,0.491643608,0,45.96722237,0,0.002739537,0,0.517661159,8.40833006,45.96722237,pinu_con
44284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44285,96927.69626,0.124012651,1.818406891,0.0104335,0,3.88E-05,6.741257577,2.653756662,0.096608025,0,66.11825873,0.270622343,0,0,3.935954417,13.88449339,66.11825873,pinu_con
45014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45015,1071.256653,0,0,2.684267861,0.163019517,0,0,29.25620457,3.481373981,0.164470193,6.516188759,2.627849925,10.16510201,1.282995942,42.88377594,0,42.88377594,popu_tre
45016,127740.3592,0.000577194,1.056888027,0.148181445,0,0,4.474346221,3.782631351,0.181496727,0,65.23102171,0.915680975,0.105596555,0,6.811904019,11.2603046,65.23102171,pinu_con
45024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45025,4151.036629,0,0,2.086105192,2.167047208,0,0,21.59047855,5.894814969,0.188771537,7.20773006,1.908989736,7.354198215,0.152707569,50.4692684,0,50.4692684,popu_tre
45026,159041.5002,0.026949852,7.289411058,0.02235921,0.00230819,4.32E-05,14.4081814,4.114299231,0.324018082,0,48.63406052,0.030462894,0.030286814,0,1.86247008,7.21565835,48.63406052,pinu_con
45034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45035,15202.85337,0,0,1.10608763,2.4187634,0,0,23.65727889,6.729979382,0.316923083,11.50489845,0.863125383,3.358948368,0,49.26931228,0,49.26931228,popu_tre
45036,184404.9809,0.0937259,9.104532241,0,0.000672235,0,19.01436933,3.378965575,0.236172797,0,47.2543352,0,0.012656631,0,1.944720116,5.246917933,47.2543352,pinu_con
45044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45045,17258.8934,0,0,0.989026598,1.512396044,0,0,25.74800527,3.816054382,0.104036661,13.88098273,0.613801711,2.983586759,0,49.86986001,0,49.86986001,popu_tre
45046,67924.05661,0.073807076,14.85214547,0.001729053,0,5.47E-05,21.72676134,3.342979426,0.535521474,0,39.98577859,0.001258205,0.011231327,0,0.656865674,3.290999777,39.98577859,pinu_con
45054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45055,37556.42682,0.008916901,0,2.204338028,1.218118425,0,0,21.44571408,3.468507508,0.030701237,15.88713716,0.269253487,3.9227144,0,51.16274424,0,51.16274424,popu_tre
45056,931.2233353,0,47.73386048,0,0,0,25.54733988,11.09822253,0,0,0.418935221,0,0,0,0,0,47.73386048,abie_las
45064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45065,14448.27662,0,0,2.482337439,1.261682871,0,0,19.88870047,4.618654333,0.126783098,18.39229094,0.777308587,4.47161696,0,47.54848395,0,47.54848395,popu_tre
45074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45075,13884.69321,0.212427978,0,2.488419448,1.636255738,0,0,17.32292074,10.21222539,0.357249676,22.35662122,0.967758931,5.363029605,0,38.68030882,0,38.68030882,popu_tre
45084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45085,120594.1929,0.102538807,0,1.670792536,0.928217083,0,0,19.84034908,10.99051562,0.05375341,23.31462367,0.2494547,3.103744949,0.003561709,39.5853335,0,39.5853335,popu_tre
45094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45095,94209.5705,0.264526552,0,0.419286004,1.230260872,0,0,17.55619409,22.88784498,0,31.54941657,0.30857243,0.583842787,0,25.15113207,0,31.54941657,pinu_con
45104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45105,101033.9701,0.036982687,0,0.668620373,1.527336559,0,0,20.29290953,18.15146444,0.070414495,25.26022315,0.317382854,1.843471095,0,31.68453616,0,31.68453616,popu_tre
45114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45115,66992.09024,0.156256678,0,0.355347083,2.70995693,0,0,17.40190456,28.5497935,0.027716559,24.96625085,0.425379593,0.890455709,0,24.2953118,0,28.5497935,pice_mar
45124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45125,68866.17685,0.129650317,0.027323368,0.265757122,2.863514012,0,0.042548494,18.13806921,29.27174258,0.040339544,25.01109185,0.283394088,1.018887717,0,22.71691953,0.02022617,29.27174258,pice_mar
45134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45135,69642.65359,0.125982395,0,0.166069534,4.24925232,0,0,14.59668553,27.93949435,0.005972925,33.14629008,0.690068805,0.502997463,0,18.28722956,0,33.14629008,pinu_con
45144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45145,95989.71688,0.192749902,0,0.187426364,3.316240482,0,0,18.44256257,22.96948064,0,29.05366287,0.514517964,0.945447355,0,24.05669289,0,29.05366287,pinu_con
45154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45155,68915.48991,0.310101981,0.002813846,0.057635536,2.324665306,0,0.041714701,15.46367542,22.00223482,0,43.4447742,0.372393884,0.471620715,0,15.08149229,0,43.4447742,pinu_con
45164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45165,66752.72673,0.127882573,0.003138257,0.013607619,2.982419097,0,0.047783841,13.81888228,20.64241362,0,55.17595474,0.219715782,0.178407099,0,6.42484628,0,55.17595474,pinu_con
45174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45175,71523.2665,0.366912772,0.201099205,0.002985841,2.393316053,0,0.306425143,17.65677299,18.33456363,0,48.46137132,0.107017548,0.64043717,0,11.03337729,0.054326412,48.46137132,pinu_con
45184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45185,101043.5528,1.460554637,0.500090172,0,0.901552901,0,1.376491608,13.49162371,16.57212905,0,61.64509965,0,0.238753821,0,2.887632526,0.199874856,61.64509965,pinu_con
45194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45195,108379.7426,2.501213279,1.290770752,0,0.125042273,0,3.810619969,15.0298711,14.66988873,0,60.43962189,0,0.167018827,0,0.950860301,0.320400533,60.43962189,pinu_con
45204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45205,98118.84312,3.149064747,2.420600674,0,0.062605632,0,8.318414221,17.10450687,12.2789649,0,55.55737306,0,0.137992178,0,0.493551542,0.0393094,55.55737306,pinu_con
45214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45215,91020.05334,4.227543743,7.45936597,0,0.076420993,0,21.23622451,26.26433501,6.368374077,0,33.6024037,0,0.010484842,0,0.092673008,0.003905345,33.6024037,pinu_con
45224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45225,95475.29322,4.455577463,14.14029694,0,0.008843446,0,29.96695725,29.5558589,2.526394876,0,17.65067752,0,0,0,0.011121369,0,29.96695725,pice_eng
45234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45235,48985.24654,2.284921379,30.6349699,0,0.000413072,0,26.82374564,23.57178095,0.725249643,0,8.707699229,0,0,0,0.000896297,0,30.6349699,abie_las
45244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45245,16246.65016,0.654965429,12.87851203,0,0.002971452,0,24.05384206,20.52191102,2.278791381,0,31.12713872,0,0,0,0.109787928,0.528263475,31.12713872,pinu_con
45254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45255,29666.97354,0.268451899,16.4814973,0,0.018205461,0,23.59727369,12.62113908,2.298674168,0,34.23683935,0,0,0,0.305676273,0.706512378,34.23683935,pinu_con
45264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45265,48934.56691,0.902239612,19.51827811,0,0,0,30.84292166,12.84942702,0.32168479,0,19.79518944,0,0,0,0.030314148,0.721500069,30.84292166,pice_eng
45274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45275,70699.52397,0.043107927,16.23065557,0,0.00702726,0,27.31703831,13.41295488,0.504527966,0,31.21270252,0,0,0,0.212956203,3.391690785,31.21270252,pinu_con
45284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45285,75452.47041,0.070625885,10.09084436,3.07E-05,0.001614105,0,21.18139981,8.904709038,0.551149255,0,44.9531276,0.375947039,0.012949964,0,1.202858051,6.50435102,44.9531276,pinu_con
46014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46016,108248.3263,0.11691592,4.024977915,0.006311256,0,0,8.963109403,4.41060666,0.412206577,0,55.22050948,0.519316192,0.050643106,0,3.422715839,15.34851598,55.22050948,pinu_con
46024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46025,9175.533298,0,0,3.779749359,1.563737317,0,0,22.50782791,4.250765595,0.190225523,5.055004852,0.940435265,8.034259937,0.011318402,53.04141391,0,53.04141391,popu_tre
46026,33009.7268,0.064332937,26.55669578,0.006727782,0.000808028,0,23.4978961,4.422743721,0.12979546,0,19.90444169,0,0.000322774,0,0.374289643,1.167746412,26.55669578,abie_las
46034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46035,14161.22332,0,0,2.70493428,1.840849917,0,0,24.4608704,3.76675949,0.051905321,6.676861137,0.859559387,5.479151205,0.047886403,53.47903235,0,53.47903235,popu_tre
46036,19747.37332,0.595910352,31.34401627,0,0,0,29.62126642,7.467649313,0.835607616,0,12.56828639,0,0,0,0,0.248283855,31.34401627,abie_las
46044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46045,5229.019989,0,0,3.913349938,1.130653224,0,0,16.9394669,6.676432647,0.455431299,3.545898779,2.789608162,11.67874227,0,51.95611623,0,51.95611623,popu_tre
46046,38201.94346,0.304996447,23.93772559,0,0,0,25.16206872,5.987165093,0.723219095,0,19.01443355,0,0,0,0,0.314655371,25.16206872,pice_eng
46054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46055,501.1066628,0,0,1.307724203,3.392218996,0,0,22.35271062,14.96701521,1.294346737,5.423440984,2.267459645,4.711015981,0,43.42676074,0,43.42676074,popu_tre
46056,19840.67973,0.342619934,33.63914364,0,0,0,25.39966422,5.044154045,0.353880251,0,9.617297577,0,0,0,0,0,33.63914364,abie_las
46064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46065,1467.549995,0,0,4.848618455,0.756167392,0,0,20.03939225,5.511204267,0.206946195,5.003563266,3.139373331,13.45908516,0,45.96712005,0,45.96712005,popu_tre
46074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46075,1804.983311,0,0,4.459027151,3.894451427,0,0,22.10633941,17.94901503,1.700826293,4.389034083,2.425507969,8.634262312,0,33.20600206,0,33.20600206,popu_tre
46084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46085,117541.8584,0.020348521,0,4.96942379,0.833218617,0,0,19.69364554,3.529657855,0.110616046,10.60244978,0.836975469,8.788929874,0.083663023,50.21020354,0,50.21020354,popu_tre
46094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46095,114296.6924,0.136191539,0,4.498080976,1.019035496,0,0,20.28735815,6.205857298,0.115935709,12.81965712,0.761072709,7.437817693,0.064265022,46.33231239,0,46.33231239,popu_tre
46104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46105,72569.27666,0.04533319,0,1.64018933,1.885644416,0,0,18.41292996,18.12338196,0.104155292,22.53658482,0.432504684,2.850930899,0,33.71584668,0,33.71584668,popu_tre
46114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46115,50221.38678,0.011476869,0,0.699626914,2.272372667,0,0,17.47676468,25.62947315,0.045161726,25.54211101,0.230368897,1.586237605,0,26.34022595,0,26.34022595,popu_tre
46124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46125,75763.82355,0.343799927,0,0.564421575,2.074021427,0,0,18.92171215,19.00622947,0.026713143,29.92381572,0.184215899,0.891162581,0,27.66717318,0.129529578,29.92381572,pinu_con
46134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46135,105117.1603,0.265123118,0,0.179649096,2.12621581,0,0,19.76390454,17.5732053,0.003119383,34.9914458,0.3253271,0.731845384,0,23.81035073,0.009849258,34.9914458,pinu_con
46144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
